epoch 0:	pdl:2.96e+00 	 Rec:4.73e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:1.10e+00 	 Rec:1.06e-01 	 Color:0.00e+00 	Time: 0.35
epoch 100:	pdl:8.68e-01 	 Rec:2.45e-02 	 Color:0.00e+00 	Time: 0.38
epoch 150:	pdl:7.73e-01 	 Rec:1.28e-02 	 Color:0.00e+00 	Time: 0.38
epoch 200:	pdl:6.41e-01 	 Rec:8.44e-03 	 Color:0.00e+00 	Time: 0.39
epoch 250:	pdl:6.22e-01 	 Rec:6.72e-03 	 Color:0.00e+00 	Time: 0.34
epoch 300:	pdl:5.83e-01 	 Rec:6.07e-03 	 Color:0.00e+00 	Time: 0.36
epoch 350:	pdl:7.85e-01 	 Rec:5.09e-03 	 Color:0.00e+00 	Time: 0.38
epoch 400:	pdl:6.29e-01 	 Rec:4.17e-03 	 Color:0.00e+00 	Time: 0.37
epoch 450:	pdl:6.78e-01 	 Rec:4.98e-03 	 Color:0.00e+00 	Time: 0.35
epoch 500:	pdl:5.87e-01 	 Rec:3.82e-03 	 Color:0.00e+00 	Time: 0.34
epoch 550:	pdl:5.85e-01 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 0.34
epoch 600:	pdl:5.94e-01 	 Rec:3.09e-03 	 Color:0.00e+00 	Time: 0.37
epoch 650:	pdl:5.73e-01 	 Rec:4.33e-03 	 Color:0.00e+00 	Time: 0.40
epoch 700:	pdl:6.10e-01 	 Rec:2.65e-03 	 Color:0.00e+00 	Time: 0.38
epoch 750:	pdl:5.89e-01 	 Rec:2.30e-03 	 Color:0.00e+00 	Time: 0.40
epoch 800:	pdl:6.32e-01 	 Rec:3.22e-03 	 Color:0.00e+00 	Time: 0.35
epoch 850:	pdl:5.96e-01 	 Rec:2.70e-03 	 Color:0.00e+00 	Time: 0.35
epoch 900:	pdl:6.58e-01 	 Rec:8.12e-03 	 Color:0.00e+00 	Time: 0.35
epoch 950:	pdl:6.04e-01 	 Rec:2.73e-03 	 Color:0.00e+00 	Time: 0.38
