epoch 0:	pdl:1.54e+00 	 Rec:2.42e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:7.18e-01 	 Rec:2.59e-02 	 Color:0.00e+00 	Time: 0.42
epoch 100:	pdl:6.76e-01 	 Rec:6.10e-03 	 Color:0.00e+00 	Time: 0.42
epoch 150:	pdl:5.60e-01 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 0.38
epoch 200:	pdl:5.43e-01 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.41
epoch 250:	pdl:5.80e-01 	 Rec:7.73e-04 	 Color:0.00e+00 	Time: 0.35
epoch 300:	pdl:5.44e-01 	 Rec:5.05e-04 	 Color:0.00e+00 	Time: 0.36
epoch 350:	pdl:5.66e-01 	 Rec:3.07e-04 	 Color:0.00e+00 	Time: 0.38
epoch 400:	pdl:5.54e-01 	 Rec:2.59e-04 	 Color:0.00e+00 	Time: 0.39
epoch 450:	pdl:5.39e-01 	 Rec:2.57e-04 	 Color:0.00e+00 	Time: 0.41
epoch 500:	pdl:5.58e-01 	 Rec:1.92e-04 	 Color:0.00e+00 	Time: 0.39
epoch 550:	pdl:5.47e-01 	 Rec:2.65e-04 	 Color:0.00e+00 	Time: 0.43
epoch 600:	pdl:5.36e-01 	 Rec:7.32e-04 	 Color:0.00e+00 	Time: 0.41
epoch 650:	pdl:5.16e-01 	 Rec:1.35e-04 	 Color:0.00e+00 	Time: 0.40
epoch 700:	pdl:5.34e-01 	 Rec:1.68e-04 	 Color:0.00e+00 	Time: 0.41
epoch 750:	pdl:5.34e-01 	 Rec:1.09e-04 	 Color:0.00e+00 	Time: 0.35
epoch 800:	pdl:5.45e-01 	 Rec:2.76e-04 	 Color:0.00e+00 	Time: 0.39
epoch 850:	pdl:5.23e-01 	 Rec:3.71e-05 	 Color:0.00e+00 	Time: 0.39
epoch 900:	pdl:5.18e-01 	 Rec:3.26e-05 	 Color:0.00e+00 	Time: 0.38
epoch 950:	pdl:5.30e-01 	 Rec:3.39e-05 	 Color:0.00e+00 	Time: 0.39
