epoch 0:	gram:4.96e-02 	 Rec:1.19e-01 	 Color:7.01e-08 	Time: 0.02
epoch 50:	gram:5.77e-03 	 Rec:7.27e-03 	 Color:4.54e-08 	Time: 1.33
epoch 100:	gram:4.30e-03 	 Rec:5.97e-03 	 Color:4.52e-08 	Time: 1.26
epoch 150:	gram:3.69e-03 	 Rec:5.48e-03 	 Color:5.03e-08 	Time: 1.25
epoch 200:	gram:3.65e-03 	 Rec:5.54e-03 	 Color:5.07e-08 	Time: 1.24
epoch 250:	gram:3.37e-03 	 Rec:5.04e-03 	 Color:5.34e-08 	Time: 1.25
epoch 300:	gram:3.96e-03 	 Rec:4.90e-03 	 Color:6.01e-08 	Time: 1.25
epoch 350:	gram:3.18e-03 	 Rec:4.83e-03 	 Color:5.20e-08 	Time: 1.24
epoch 400:	gram:3.39e-03 	 Rec:4.75e-03 	 Color:4.44e-08 	Time: 1.27
epoch 450:	gram:3.13e-03 	 Rec:4.65e-03 	 Color:4.87e-08 	Time: 1.27
epoch 500:	gram:2.64e-03 	 Rec:4.49e-03 	 Color:4.61e-08 	Time: 1.25
epoch 550:	gram:3.36e-03 	 Rec:4.37e-03 	 Color:4.41e-08 	Time: 1.25
epoch 600:	gram:2.89e-03 	 Rec:4.30e-03 	 Color:5.29e-08 	Time: 1.25
epoch 650:	gram:3.29e-03 	 Rec:4.69e-03 	 Color:5.01e-08 	Time: 1.25
epoch 700:	gram:2.39e-03 	 Rec:4.15e-03 	 Color:4.59e-08 	Time: 1.25
epoch 750:	gram:3.04e-03 	 Rec:4.09e-03 	 Color:5.21e-08 	Time: 1.25
epoch 800:	gram:2.87e-03 	 Rec:4.08e-03 	 Color:4.56e-08 	Time: 1.25
epoch 850:	gram:2.69e-03 	 Rec:3.99e-03 	 Color:4.71e-08 	Time: 1.24
epoch 900:	gram:2.18e-03 	 Rec:3.98e-03 	 Color:5.52e-08 	Time: 1.25
epoch 950:	gram:2.32e-03 	 Rec:3.77e-03 	 Color:5.27e-08 	Time: 1.25
epoch 1000:	gram:2.64e-03 	 Rec:3.75e-03 	 Color:4.59e-08 	Time: 1.25
epoch 1050:	gram:2.52e-03 	 Rec:3.62e-03 	 Color:4.68e-08 	Time: 1.31
epoch 1100:	gram:2.28e-03 	 Rec:3.71e-03 	 Color:4.98e-08 	Time: 1.25
epoch 1150:	gram:2.71e-03 	 Rec:3.54e-03 	 Color:5.31e-08 	Time: 1.27
epoch 1200:	gram:2.33e-03 	 Rec:3.48e-03 	 Color:4.14e-08 	Time: 1.25
epoch 1250:	gram:2.89e-03 	 Rec:3.49e-03 	 Color:5.04e-08 	Time: 1.25
epoch 1300:	gram:3.53e-03 	 Rec:3.58e-03 	 Color:4.79e-08 	Time: 1.25
epoch 1350:	gram:3.34e-03 	 Rec:3.28e-03 	 Color:4.21e-08 	Time: 1.26
epoch 1400:	gram:2.48e-03 	 Rec:3.20e-03 	 Color:4.51e-08 	Time: 1.25
epoch 1450:	gram:2.11e-03 	 Rec:3.32e-03 	 Color:4.31e-08 	Time: 1.26
epoch 1500:	gram:2.59e-03 	 Rec:3.15e-03 	 Color:4.59e-08 	Time: 1.26
epoch 1550:	gram:3.35e-03 	 Rec:3.12e-03 	 Color:5.01e-08 	Time: 1.26
epoch 1600:	gram:2.93e-03 	 Rec:3.03e-03 	 Color:4.46e-08 	Time: 1.26
epoch 1650:	gram:2.29e-03 	 Rec:2.97e-03 	 Color:4.40e-08 	Time: 1.26
epoch 1700:	gram:2.03e-03 	 Rec:2.89e-03 	 Color:4.62e-08 	Time: 1.25
epoch 1750:	gram:2.16e-03 	 Rec:2.88e-03 	 Color:4.89e-08 	Time: 1.26
epoch 1800:	gram:2.64e-03 	 Rec:2.78e-03 	 Color:3.72e-08 	Time: 1.25
epoch 1850:	gram:2.44e-03 	 Rec:2.78e-03 	 Color:4.81e-08 	Time: 1.25
epoch 1900:	gram:2.30e-03 	 Rec:2.72e-03 	 Color:4.56e-08 	Time: 1.26
epoch 1950:	gram:2.28e-03 	 Rec:2.82e-03 	 Color:4.57e-08 	Time: 1.25
epoch 2000:	gram:1.90e-03 	 Rec:2.62e-03 	 Color:4.93e-08 	Time: 1.25
epoch 2050:	gram:1.89e-03 	 Rec:2.81e-03 	 Color:4.00e-08 	Time: 1.27
epoch 2100:	gram:2.39e-03 	 Rec:2.56e-03 	 Color:4.17e-08 	Time: 1.25
epoch 2150:	gram:2.04e-03 	 Rec:2.56e-03 	 Color:4.54e-08 	Time: 1.25
epoch 2200:	gram:2.17e-03 	 Rec:2.42e-03 	 Color:5.58e-08 	Time: 1.24
epoch 2250:	gram:1.92e-03 	 Rec:2.38e-03 	 Color:4.43e-08 	Time: 1.26
epoch 2300:	gram:3.01e-03 	 Rec:2.36e-03 	 Color:4.61e-08 	Time: 1.25
epoch 2350:	gram:2.35e-03 	 Rec:2.39e-03 	 Color:4.49e-08 	Time: 1.23
epoch 2400:	gram:2.54e-03 	 Rec:2.38e-03 	 Color:5.04e-08 	Time: 1.24
epoch 2450:	gram:2.00e-03 	 Rec:2.35e-03 	 Color:4.73e-08 	Time: 1.24
epoch 2500:	gram:2.00e-03 	 Rec:2.30e-03 	 Color:4.90e-08 	Time: 1.24
epoch 2550:	gram:1.71e-03 	 Rec:2.26e-03 	 Color:4.51e-08 	Time: 1.24
epoch 2600:	gram:1.74e-03 	 Rec:2.12e-03 	 Color:4.59e-08 	Time: 1.25
epoch 2650:	gram:1.91e-03 	 Rec:2.25e-03 	 Color:4.60e-08 	Time: 1.26
epoch 2700:	gram:2.57e-03 	 Rec:2.17e-03 	 Color:4.53e-08 	Time: 1.25
epoch 2750:	gram:2.13e-03 	 Rec:2.27e-03 	 Color:4.84e-08 	Time: 1.23
epoch 2800:	gram:1.99e-03 	 Rec:2.02e-03 	 Color:4.70e-08 	Time: 1.24
epoch 2850:	gram:2.20e-03 	 Rec:1.97e-03 	 Color:4.94e-08 	Time: 1.24
epoch 2900:	gram:2.26e-03 	 Rec:2.15e-03 	 Color:4.58e-08 	Time: 1.26
epoch 2950:	gram:3.17e-03 	 Rec:2.01e-03 	 Color:4.81e-08 	Time: 1.24
epoch 3000:	gram:2.70e-03 	 Rec:2.01e-03 	 Color:4.26e-08 	Time: 1.24
epoch 3050:	gram:1.96e-03 	 Rec:1.91e-03 	 Color:5.07e-08 	Time: 1.26
epoch 3100:	gram:1.66e-03 	 Rec:1.88e-03 	 Color:4.36e-08 	Time: 1.24
epoch 3150:	gram:1.83e-03 	 Rec:1.86e-03 	 Color:4.69e-08 	Time: 1.24
epoch 3200:	gram:1.92e-03 	 Rec:1.84e-03 	 Color:4.55e-08 	Time: 1.24
epoch 3250:	gram:1.89e-03 	 Rec:1.87e-03 	 Color:5.49e-08 	Time: 1.24
epoch 3300:	gram:1.92e-03 	 Rec:1.83e-03 	 Color:5.07e-08 	Time: 1.25
