epoch 0:	pdl:1.46e+00 	 Rec:1.46e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:1.04e+00 	 Rec:2.00e-01 	 Color:0.00e+00 	Time: 1.39
epoch 100:	pdl:1.01e+00 	 Rec:1.90e-01 	 Color:0.00e+00 	Time: 1.24
epoch 150:	pdl:1.00e+00 	 Rec:1.74e-01 	 Color:0.00e+00 	Time: 1.24
epoch 200:	pdl:8.93e-01 	 Rec:1.70e-01 	 Color:0.00e+00 	Time: 1.25
epoch 250:	pdl:8.61e-01 	 Rec:1.55e-01 	 Color:0.00e+00 	Time: 1.23
epoch 300:	pdl:8.18e-01 	 Rec:1.47e-01 	 Color:0.00e+00 	Time: 1.27
epoch 350:	pdl:7.99e-01 	 Rec:1.35e-01 	 Color:0.00e+00 	Time: 1.30
epoch 400:	pdl:7.63e-01 	 Rec:1.30e-01 	 Color:0.00e+00 	Time: 1.27
epoch 450:	pdl:7.32e-01 	 Rec:1.29e-01 	 Color:0.00e+00 	Time: 1.26
epoch 500:	pdl:6.75e-01 	 Rec:1.34e-01 	 Color:0.00e+00 	Time: 1.29
epoch 550:	pdl:7.14e-01 	 Rec:1.07e-01 	 Color:0.00e+00 	Time: 1.30
epoch 600:	pdl:6.74e-01 	 Rec:1.09e-01 	 Color:0.00e+00 	Time: 1.28
epoch 650:	pdl:5.98e-01 	 Rec:9.77e-02 	 Color:0.00e+00 	Time: 1.26
epoch 700:	pdl:6.48e-01 	 Rec:9.52e-02 	 Color:0.00e+00 	Time: 1.28
epoch 750:	pdl:5.70e-01 	 Rec:9.35e-02 	 Color:0.00e+00 	Time: 1.28
epoch 800:	pdl:5.77e-01 	 Rec:8.72e-02 	 Color:0.00e+00 	Time: 1.26
epoch 850:	pdl:5.61e-01 	 Rec:8.06e-02 	 Color:0.00e+00 	Time: 1.26
epoch 900:	pdl:5.53e-01 	 Rec:7.88e-02 	 Color:0.00e+00 	Time: 1.25
epoch 950:	pdl:5.20e-01 	 Rec:7.87e-02 	 Color:0.00e+00 	Time: 1.27
epoch 1000:	pdl:5.38e-01 	 Rec:7.62e-02 	 Color:0.00e+00 	Time: 1.25
epoch 1050:	pdl:5.47e-01 	 Rec:6.82e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1100:	pdl:5.80e-01 	 Rec:6.99e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1150:	pdl:5.32e-01 	 Rec:6.74e-02 	 Color:0.00e+00 	Time: 1.25
epoch 1200:	pdl:5.05e-01 	 Rec:6.98e-02 	 Color:0.00e+00 	Time: 1.27
epoch 1250:	pdl:5.30e-01 	 Rec:6.95e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1300:	pdl:5.50e-01 	 Rec:6.57e-02 	 Color:0.00e+00 	Time: 1.25
epoch 1350:	pdl:5.09e-01 	 Rec:6.16e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1400:	pdl:4.50e-01 	 Rec:5.72e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1450:	pdl:5.58e-01 	 Rec:5.82e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1500:	pdl:5.17e-01 	 Rec:5.50e-02 	 Color:0.00e+00 	Time: 1.25
epoch 1550:	pdl:4.88e-01 	 Rec:5.42e-02 	 Color:0.00e+00 	Time: 1.28
epoch 1600:	pdl:5.76e-01 	 Rec:5.43e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1650:	pdl:5.48e-01 	 Rec:5.65e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1700:	pdl:5.07e-01 	 Rec:5.26e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1750:	pdl:5.69e-01 	 Rec:4.59e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1800:	pdl:5.05e-01 	 Rec:5.05e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1850:	pdl:5.70e-01 	 Rec:5.20e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1900:	pdl:5.17e-01 	 Rec:4.53e-02 	 Color:0.00e+00 	Time: 1.26
epoch 1950:	pdl:5.41e-01 	 Rec:4.49e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2000:	pdl:5.05e-01 	 Rec:5.02e-02 	 Color:0.00e+00 	Time: 1.29
epoch 2050:	pdl:5.44e-01 	 Rec:4.35e-02 	 Color:0.00e+00 	Time: 1.30
epoch 2100:	pdl:5.17e-01 	 Rec:4.24e-02 	 Color:0.00e+00 	Time: 1.28
epoch 2150:	pdl:5.77e-01 	 Rec:4.20e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2200:	pdl:5.65e-01 	 Rec:4.19e-02 	 Color:0.00e+00 	Time: 1.26
epoch 2250:	pdl:4.76e-01 	 Rec:3.88e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2300:	pdl:4.90e-01 	 Rec:4.30e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2350:	pdl:6.07e-01 	 Rec:3.51e-02 	 Color:0.00e+00 	Time: 1.26
epoch 2400:	pdl:5.26e-01 	 Rec:3.66e-02 	 Color:0.00e+00 	Time: 1.28
epoch 2450:	pdl:5.78e-01 	 Rec:3.67e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2500:	pdl:6.10e-01 	 Rec:3.79e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2550:	pdl:5.81e-01 	 Rec:3.39e-02 	 Color:0.00e+00 	Time: 1.26
epoch 2600:	pdl:5.61e-01 	 Rec:3.94e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2650:	pdl:5.62e-01 	 Rec:3.32e-02 	 Color:0.00e+00 	Time: 1.26
epoch 2700:	pdl:5.32e-01 	 Rec:3.60e-02 	 Color:0.00e+00 	Time: 1.29
epoch 2750:	pdl:5.07e-01 	 Rec:3.54e-02 	 Color:0.00e+00 	Time: 1.29
epoch 2800:	pdl:5.39e-01 	 Rec:3.60e-02 	 Color:0.00e+00 	Time: 1.27
epoch 2850:	pdl:5.63e-01 	 Rec:3.56e-02 	 Color:0.00e+00 	Time: 1.27
