epoch 0:	pdl:4.58e-01 	 Rec:6.27e-03 	 Color:3.29e-02 	Time: 0.02
epoch 50:	pdl:4.27e-01 	 Rec:2.61e-03 	 Color:3.35e-02 	Time: 0.97
epoch 100:	pdl:4.13e-01 	 Rec:2.02e-03 	 Color:3.86e-02 	Time: 0.92
epoch 150:	pdl:4.37e-01 	 Rec:1.68e-03 	 Color:3.66e-02 	Time: 0.89
epoch 200:	pdl:3.84e-01 	 Rec:1.32e-03 	 Color:3.13e-02 	Time: 0.91
epoch 250:	pdl:3.96e-01 	 Rec:1.21e-03 	 Color:3.18e-02 	Time: 0.88
epoch 300:	pdl:4.19e-01 	 Rec:1.10e-03 	 Color:3.48e-02 	Time: 0.90
epoch 350:	pdl:4.15e-01 	 Rec:1.10e-03 	 Color:4.37e-02 	Time: 0.89
epoch 400:	pdl:3.86e-01 	 Rec:9.41e-04 	 Color:3.11e-02 	Time: 0.87
epoch 450:	pdl:4.67e-01 	 Rec:8.74e-04 	 Color:3.79e-02 	Time: 0.89
epoch 500:	pdl:4.49e-01 	 Rec:9.19e-04 	 Color:3.86e-02 	Time: 0.91
epoch 550:	pdl:4.19e-01 	 Rec:9.97e-04 	 Color:3.59e-02 	Time: 0.85
epoch 600:	pdl:4.09e-01 	 Rec:7.78e-04 	 Color:3.10e-02 	Time: 0.87
epoch 650:	pdl:3.93e-01 	 Rec:8.17e-04 	 Color:3.40e-02 	Time: 0.85
epoch 700:	pdl:4.27e-01 	 Rec:7.72e-04 	 Color:3.47e-02 	Time: 0.87
epoch 750:	pdl:4.19e-01 	 Rec:7.51e-04 	 Color:3.31e-02 	Time: 0.89
epoch 800:	pdl:3.79e-01 	 Rec:7.13e-04 	 Color:3.08e-02 	Time: 0.92
epoch 850:	pdl:4.01e-01 	 Rec:8.62e-04 	 Color:3.72e-02 	Time: 0.87
epoch 900:	pdl:4.17e-01 	 Rec:7.46e-04 	 Color:4.01e-02 	Time: 0.87
epoch 950:	pdl:4.25e-01 	 Rec:7.28e-04 	 Color:3.57e-02 	Time: 0.86
