epoch 0:	pdl:9.99e-01 	 Rec:1.70e-01 	 Color:0.00e+00 	Time: 0.04
epoch 50:	pdl:1.09e-01 	 Rec:1.07e-02 	 Color:0.00e+00 	Time: 4.55
epoch 100:	pdl:7.65e-02 	 Rec:9.22e-03 	 Color:0.00e+00 	Time: 4.56
epoch 150:	pdl:9.12e-02 	 Rec:8.34e-03 	 Color:0.00e+00 	Time: 4.62
epoch 200:	pdl:7.08e-02 	 Rec:6.48e-03 	 Color:0.00e+00 	Time: 4.65
epoch 250:	pdl:8.51e-02 	 Rec:5.48e-03 	 Color:0.00e+00 	Time: 4.68
epoch 300:	pdl:8.00e-02 	 Rec:6.43e-03 	 Color:0.00e+00 	Time: 4.70
epoch 350:	pdl:9.69e-02 	 Rec:8.54e-03 	 Color:0.00e+00 	Time: 4.71
epoch 400:	pdl:6.80e-02 	 Rec:5.84e-03 	 Color:0.00e+00 	Time: 4.71
epoch 450:	pdl:6.83e-02 	 Rec:6.45e-03 	 Color:0.00e+00 	Time: 4.73
epoch 500:	pdl:6.63e-02 	 Rec:6.59e-03 	 Color:0.00e+00 	Time: 4.74
epoch 550:	pdl:6.81e-02 	 Rec:5.65e-03 	 Color:0.00e+00 	Time: 4.73
epoch 600:	pdl:6.34e-02 	 Rec:6.64e-03 	 Color:0.00e+00 	Time: 4.73
epoch 650:	pdl:7.13e-02 	 Rec:6.80e-03 	 Color:0.00e+00 	Time: 4.73
epoch 700:	pdl:7.47e-02 	 Rec:5.82e-03 	 Color:0.00e+00 	Time: 4.74
epoch 750:	pdl:7.09e-02 	 Rec:7.88e-03 	 Color:0.00e+00 	Time: 4.74
epoch 800:	pdl:7.12e-02 	 Rec:6.55e-03 	 Color:0.00e+00 	Time: 4.73
epoch 850:	pdl:7.24e-02 	 Rec:6.71e-03 	 Color:0.00e+00 	Time: 4.74
epoch 900:	pdl:8.67e-02 	 Rec:5.60e-03 	 Color:0.00e+00 	Time: 4.75
epoch 950:	pdl:6.99e-02 	 Rec:5.70e-03 	 Color:0.00e+00 	Time: 4.74
epoch 1000:	pdl:5.62e-02 	 Rec:6.11e-03 	 Color:0.00e+00 	Time: 4.74
epoch 1050:	pdl:6.54e-02 	 Rec:7.62e-03 	 Color:0.00e+00 	Time: 4.78
epoch 1100:	pdl:6.93e-02 	 Rec:5.51e-03 	 Color:0.00e+00 	Time: 4.74
epoch 1150:	pdl:8.86e-02 	 Rec:5.57e-03 	 Color:0.00e+00 	Time: 4.74
epoch 1200:	pdl:7.17e-02 	 Rec:5.29e-03 	 Color:0.00e+00 	Time: 4.74
epoch 1250:	pdl:6.93e-02 	 Rec:5.48e-03 	 Color:0.00e+00 	Time: 4.73
epoch 1300:	pdl:6.29e-02 	 Rec:5.76e-03 	 Color:0.00e+00 	Time: 4.73
epoch 1350:	pdl:6.68e-02 	 Rec:5.05e-03 	 Color:0.00e+00 	Time: 4.73
epoch 1400:	pdl:7.64e-02 	 Rec:6.42e-03 	 Color:0.00e+00 	Time: 4.71
epoch 1450:	pdl:5.87e-02 	 Rec:5.40e-03 	 Color:0.00e+00 	Time: 4.71
epoch 1500:	pdl:6.77e-02 	 Rec:4.91e-03 	 Color:0.00e+00 	Time: 4.71
epoch 1550:	pdl:6.44e-02 	 Rec:5.85e-03 	 Color:0.00e+00 	Time: 4.70
epoch 1600:	pdl:7.57e-02 	 Rec:5.75e-03 	 Color:0.00e+00 	Time: 4.70
epoch 1650:	pdl:6.39e-02 	 Rec:5.25e-03 	 Color:0.00e+00 	Time: 4.71
epoch 1700:	pdl:5.16e-02 	 Rec:4.78e-03 	 Color:0.00e+00 	Time: 4.72
epoch 1750:	pdl:5.32e-02 	 Rec:5.05e-03 	 Color:0.00e+00 	Time: 4.70
epoch 1800:	pdl:6.31e-02 	 Rec:5.14e-03 	 Color:0.00e+00 	Time: 4.71
epoch 1850:	pdl:6.10e-02 	 Rec:5.06e-03 	 Color:0.00e+00 	Time: 4.70
