epoch 0:	pdl:1.59e+00 	 Rec:1.59e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:1.03e+00 	 Rec:2.03e-01 	 Color:0.00e+00 	Time: 1.57
epoch 100:	pdl:8.51e-01 	 Rec:1.93e-01 	 Color:0.00e+00 	Time: 1.55
epoch 150:	pdl:7.50e-01 	 Rec:2.20e-01 	 Color:0.00e+00 	Time: 1.54
epoch 200:	pdl:6.04e-01 	 Rec:1.61e-01 	 Color:0.00e+00 	Time: 1.55
epoch 250:	pdl:5.75e-01 	 Rec:1.45e-01 	 Color:0.00e+00 	Time: 1.55
epoch 300:	pdl:5.44e-01 	 Rec:1.46e-01 	 Color:0.00e+00 	Time: 1.55
epoch 350:	pdl:5.42e-01 	 Rec:1.41e-01 	 Color:0.00e+00 	Time: 1.62
epoch 400:	pdl:4.86e-01 	 Rec:1.25e-01 	 Color:0.00e+00 	Time: 1.51
epoch 450:	pdl:4.78e-01 	 Rec:1.25e-01 	 Color:0.00e+00 	Time: 1.55
epoch 500:	pdl:5.15e-01 	 Rec:1.16e-01 	 Color:0.00e+00 	Time: 1.55
epoch 550:	pdl:4.93e-01 	 Rec:1.12e-01 	 Color:0.00e+00 	Time: 1.55
epoch 600:	pdl:5.44e-01 	 Rec:1.08e-01 	 Color:0.00e+00 	Time: 1.53
epoch 650:	pdl:4.89e-01 	 Rec:1.05e-01 	 Color:0.00e+00 	Time: 1.61
epoch 700:	pdl:5.74e-01 	 Rec:9.61e-02 	 Color:0.00e+00 	Time: 1.54
epoch 750:	pdl:5.69e-01 	 Rec:1.42e-01 	 Color:0.00e+00 	Time: 1.55
epoch 800:	pdl:5.11e-01 	 Rec:8.75e-02 	 Color:0.00e+00 	Time: 1.57
epoch 850:	pdl:5.33e-01 	 Rec:8.93e-02 	 Color:0.00e+00 	Time: 1.55
epoch 900:	pdl:5.27e-01 	 Rec:7.84e-02 	 Color:0.00e+00 	Time: 1.53
epoch 950:	pdl:6.06e-01 	 Rec:7.75e-02 	 Color:0.00e+00 	Time: 1.56
epoch 1000:	pdl:5.41e-01 	 Rec:7.58e-02 	 Color:0.00e+00 	Time: 1.53
epoch 1050:	pdl:5.49e-01 	 Rec:7.24e-02 	 Color:0.00e+00 	Time: 1.55
epoch 1100:	pdl:5.72e-01 	 Rec:7.73e-02 	 Color:0.00e+00 	Time: 1.56
epoch 1150:	pdl:5.57e-01 	 Rec:7.11e-02 	 Color:0.00e+00 	Time: 1.55
epoch 1200:	pdl:5.37e-01 	 Rec:6.57e-02 	 Color:0.00e+00 	Time: 1.55
epoch 1250:	pdl:5.27e-01 	 Rec:6.16e-02 	 Color:0.00e+00 	Time: 1.56
epoch 1300:	pdl:6.24e-01 	 Rec:6.90e-02 	 Color:0.00e+00 	Time: 1.57
epoch 1350:	pdl:5.70e-01 	 Rec:6.24e-02 	 Color:0.00e+00 	Time: 1.41
epoch 1400:	pdl:5.37e-01 	 Rec:5.60e-02 	 Color:0.00e+00 	Time: 1.33
epoch 1450:	pdl:5.67e-01 	 Rec:6.42e-02 	 Color:0.00e+00 	Time: 1.58
epoch 1500:	pdl:5.84e-01 	 Rec:6.29e-02 	 Color:0.00e+00 	Time: 1.57
epoch 1550:	pdl:5.68e-01 	 Rec:5.19e-02 	 Color:0.00e+00 	Time: 1.65
epoch 1600:	pdl:5.71e-01 	 Rec:6.16e-02 	 Color:0.00e+00 	Time: 1.55
epoch 1650:	pdl:5.32e-01 	 Rec:4.94e-02 	 Color:0.00e+00 	Time: 1.59
epoch 1700:	pdl:6.09e-01 	 Rec:6.11e-02 	 Color:0.00e+00 	Time: 1.62
epoch 1750:	pdl:5.08e-01 	 Rec:5.07e-02 	 Color:0.00e+00 	Time: 1.59
epoch 1800:	pdl:4.97e-01 	 Rec:5.05e-02 	 Color:0.00e+00 	Time: 1.56
