epoch 0:	pdl:2.66e+00 	 Rec:2.86e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:1.34e+00 	 Rec:2.83e-02 	 Color:0.00e+00 	Time: 0.39
epoch 100:	pdl:1.24e+00 	 Rec:6.93e-03 	 Color:0.00e+00 	Time: 0.37
epoch 150:	pdl:1.17e+00 	 Rec:3.36e-03 	 Color:0.00e+00 	Time: 0.37
epoch 200:	pdl:1.10e+00 	 Rec:2.17e-03 	 Color:0.00e+00 	Time: 0.34
epoch 250:	pdl:1.10e+00 	 Rec:1.82e-03 	 Color:0.00e+00 	Time: 0.35
epoch 300:	pdl:1.04e+00 	 Rec:1.72e-03 	 Color:0.00e+00 	Time: 0.35
epoch 350:	pdl:1.15e+00 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.35
epoch 400:	pdl:1.04e+00 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.39
epoch 450:	pdl:1.11e+00 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 0.36
epoch 500:	pdl:1.13e+00 	 Rec:7.64e-04 	 Color:0.00e+00 	Time: 0.36
epoch 550:	pdl:1.10e+00 	 Rec:9.46e-04 	 Color:0.00e+00 	Time: 0.35
epoch 600:	pdl:1.03e+00 	 Rec:6.76e-04 	 Color:0.00e+00 	Time: 0.37
epoch 650:	pdl:1.10e+00 	 Rec:8.81e-04 	 Color:0.00e+00 	Time: 0.37
epoch 700:	pdl:1.02e+00 	 Rec:9.59e-04 	 Color:0.00e+00 	Time: 0.40
epoch 750:	pdl:1.05e+00 	 Rec:6.94e-04 	 Color:0.00e+00 	Time: 0.33
epoch 800:	pdl:1.00e+00 	 Rec:7.85e-04 	 Color:0.00e+00 	Time: 0.35
epoch 850:	pdl:9.73e-01 	 Rec:8.15e-04 	 Color:0.00e+00 	Time: 0.37
epoch 900:	pdl:1.07e+00 	 Rec:6.59e-04 	 Color:0.00e+00 	Time: 0.37
epoch 950:	pdl:1.06e+00 	 Rec:5.83e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1000:	pdl:1.05e+00 	 Rec:7.26e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1050:	pdl:9.52e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.35
epoch 1100:	pdl:9.77e-01 	 Rec:4.46e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1150:	pdl:9.97e-01 	 Rec:6.85e-04 	 Color:0.00e+00 	Time: 0.40
epoch 1200:	pdl:8.84e-01 	 Rec:9.80e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1250:	pdl:8.92e-01 	 Rec:5.67e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1300:	pdl:9.60e-01 	 Rec:6.00e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1350:	pdl:9.62e-01 	 Rec:6.74e-04 	 Color:0.00e+00 	Time: 0.36
epoch 1400:	pdl:9.92e-01 	 Rec:6.98e-04 	 Color:0.00e+00 	Time: 0.34
epoch 1450:	pdl:9.18e-01 	 Rec:5.07e-04 	 Color:0.00e+00 	Time: 0.40
epoch 1500:	pdl:9.38e-01 	 Rec:6.76e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1550:	pdl:8.76e-01 	 Rec:5.41e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1600:	pdl:8.47e-01 	 Rec:6.51e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1650:	pdl:1.05e+00 	 Rec:5.32e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1700:	pdl:9.48e-01 	 Rec:5.16e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1750:	pdl:9.48e-01 	 Rec:6.21e-04 	 Color:0.00e+00 	Time: 0.33
epoch 1800:	pdl:9.41e-01 	 Rec:5.57e-04 	 Color:0.00e+00 	Time: 0.34
epoch 1850:	pdl:9.29e-01 	 Rec:5.36e-04 	 Color:0.00e+00 	Time: 0.36
epoch 1900:	pdl:9.84e-01 	 Rec:5.55e-04 	 Color:0.00e+00 	Time: 0.31
epoch 1950:	pdl:9.30e-01 	 Rec:7.46e-04 	 Color:0.00e+00 	Time: 0.37
