epoch 0:	pdl:8.71e-01 	 Rec:2.43e-01 	 Color:3.06e-01 	Time: 0.01
epoch 50:	pdl:4.36e-01 	 Rec:1.74e-02 	 Color:1.84e-01 	Time: 0.41
epoch 100:	pdl:3.45e-01 	 Rec:3.78e-03 	 Color:1.58e-01 	Time: 0.38
epoch 150:	pdl:3.07e-01 	 Rec:1.41e-03 	 Color:1.20e-01 	Time: 0.38
epoch 200:	pdl:3.42e-01 	 Rec:6.67e-04 	 Color:1.62e-01 	Time: 0.37
epoch 250:	pdl:3.24e-01 	 Rec:4.36e-04 	 Color:1.54e-01 	Time: 0.37
epoch 300:	pdl:2.84e-01 	 Rec:3.53e-04 	 Color:1.28e-01 	Time: 0.38
epoch 350:	pdl:2.95e-01 	 Rec:4.01e-04 	 Color:1.36e-01 	Time: 0.41
epoch 400:	pdl:3.20e-01 	 Rec:3.78e-04 	 Color:1.29e-01 	Time: 0.38
epoch 450:	pdl:3.25e-01 	 Rec:2.38e-04 	 Color:1.37e-01 	Time: 0.36
epoch 500:	pdl:2.78e-01 	 Rec:1.86e-04 	 Color:1.04e-01 	Time: 0.37
epoch 550:	pdl:2.80e-01 	 Rec:2.42e-04 	 Color:1.26e-01 	Time: 0.40
epoch 600:	pdl:2.67e-01 	 Rec:3.02e-04 	 Color:1.07e-01 	Time: 0.43
epoch 650:	pdl:2.64e-01 	 Rec:1.95e-04 	 Color:1.15e-01 	Time: 0.40
epoch 700:	pdl:2.48e-01 	 Rec:3.99e-04 	 Color:9.84e-02 	Time: 0.43
epoch 750:	pdl:2.57e-01 	 Rec:2.68e-04 	 Color:1.01e-01 	Time: 0.37
epoch 800:	pdl:2.58e-01 	 Rec:2.53e-04 	 Color:9.98e-02 	Time: 0.38
epoch 850:	pdl:2.77e-01 	 Rec:1.39e-04 	 Color:1.12e-01 	Time: 0.39
epoch 900:	pdl:2.72e-01 	 Rec:4.71e-04 	 Color:9.98e-02 	Time: 0.40
epoch 950:	pdl:2.74e-01 	 Rec:2.91e-04 	 Color:1.04e-01 	Time: 0.39
epoch 1000:	pdl:2.78e-01 	 Rec:2.21e-04 	 Color:1.24e-01 	Time: 0.39
epoch 1050:	pdl:2.63e-01 	 Rec:2.94e-04 	 Color:1.08e-01 	Time: 0.40
epoch 1100:	pdl:2.83e-01 	 Rec:2.14e-04 	 Color:1.14e-01 	Time: 0.38
epoch 1150:	pdl:2.77e-01 	 Rec:1.54e-04 	 Color:1.13e-01 	Time: 0.37
epoch 1200:	pdl:2.63e-01 	 Rec:2.33e-04 	 Color:1.09e-01 	Time: 0.39
epoch 1250:	pdl:2.64e-01 	 Rec:1.40e-04 	 Color:1.17e-01 	Time: 0.37
epoch 1300:	pdl:2.41e-01 	 Rec:1.32e-04 	 Color:9.21e-02 	Time: 0.40
epoch 1350:	pdl:2.52e-01 	 Rec:1.65e-04 	 Color:1.11e-01 	Time: 0.35
epoch 1400:	pdl:2.55e-01 	 Rec:5.79e-04 	 Color:9.99e-02 	Time: 0.38
epoch 1450:	pdl:2.33e-01 	 Rec:2.44e-04 	 Color:8.65e-02 	Time: 0.39
epoch 1500:	pdl:2.55e-01 	 Rec:2.14e-04 	 Color:9.48e-02 	Time: 0.34
epoch 1550:	pdl:2.51e-01 	 Rec:1.93e-04 	 Color:9.31e-02 	Time: 0.37
epoch 1600:	pdl:2.62e-01 	 Rec:1.71e-04 	 Color:1.12e-01 	Time: 0.41
epoch 1650:	pdl:2.75e-01 	 Rec:1.80e-04 	 Color:1.28e-01 	Time: 0.38
epoch 1700:	pdl:2.52e-01 	 Rec:2.81e-04 	 Color:1.07e-01 	Time: 0.39
epoch 1750:	pdl:2.33e-01 	 Rec:2.45e-04 	 Color:8.59e-02 	Time: 0.37
epoch 1800:	pdl:2.44e-01 	 Rec:1.94e-04 	 Color:9.27e-02 	Time: 0.35
epoch 1850:	pdl:2.54e-01 	 Rec:3.03e-04 	 Color:1.05e-01 	Time: 0.38
epoch 1900:	pdl:2.40e-01 	 Rec:1.75e-04 	 Color:9.04e-02 	Time: 0.40
epoch 1950:	pdl:2.47e-01 	 Rec:2.99e-04 	 Color:1.03e-01 	Time: 0.39
epoch 2000:	pdl:2.41e-01 	 Rec:1.81e-04 	 Color:9.69e-02 	Time: 0.36
epoch 2050:	pdl:2.52e-01 	 Rec:1.52e-04 	 Color:9.67e-02 	Time: 0.41
epoch 2100:	pdl:2.43e-01 	 Rec:2.10e-04 	 Color:9.41e-02 	Time: 0.38
epoch 2150:	pdl:2.33e-01 	 Rec:1.46e-04 	 Color:8.61e-02 	Time: 0.40
epoch 2200:	pdl:2.46e-01 	 Rec:1.43e-04 	 Color:1.05e-01 	Time: 0.41
epoch 2250:	pdl:2.46e-01 	 Rec:2.03e-04 	 Color:1.08e-01 	Time: 0.39
epoch 2300:	pdl:2.50e-01 	 Rec:1.79e-04 	 Color:1.08e-01 	Time: 0.36
epoch 2350:	pdl:2.27e-01 	 Rec:1.02e-04 	 Color:1.00e-01 	Time: 0.43
epoch 2400:	pdl:2.38e-01 	 Rec:2.88e-04 	 Color:8.82e-02 	Time: 0.40
epoch 2450:	pdl:2.51e-01 	 Rec:2.06e-04 	 Color:9.85e-02 	Time: 0.41
epoch 2500:	pdl:2.58e-01 	 Rec:1.85e-04 	 Color:1.06e-01 	Time: 0.39
epoch 2550:	pdl:2.53e-01 	 Rec:1.45e-04 	 Color:9.50e-02 	Time: 0.37
epoch 2600:	pdl:2.46e-01 	 Rec:2.98e-04 	 Color:8.21e-02 	Time: 0.43
epoch 2650:	pdl:2.60e-01 	 Rec:1.66e-04 	 Color:8.83e-02 	Time: 0.41
epoch 2700:	pdl:2.56e-01 	 Rec:3.20e-04 	 Color:8.88e-02 	Time: 0.38
epoch 2750:	pdl:2.37e-01 	 Rec:2.15e-04 	 Color:9.42e-02 	Time: 0.38
epoch 2800:	pdl:2.34e-01 	 Rec:1.42e-04 	 Color:1.01e-01 	Time: 0.33
epoch 2850:	pdl:2.28e-01 	 Rec:1.56e-04 	 Color:7.82e-02 	Time: 0.40
epoch 2900:	pdl:2.59e-01 	 Rec:1.76e-04 	 Color:1.01e-01 	Time: 0.36
epoch 2950:	pdl:2.28e-01 	 Rec:2.80e-04 	 Color:8.65e-02 	Time: 0.38
epoch 3000:	pdl:2.33e-01 	 Rec:1.14e-04 	 Color:9.99e-02 	Time: 0.38
epoch 3050:	pdl:2.32e-01 	 Rec:1.44e-04 	 Color:9.86e-02 	Time: 0.38
epoch 3100:	pdl:2.49e-01 	 Rec:1.72e-04 	 Color:1.04e-01 	Time: 0.37
epoch 3150:	pdl:2.32e-01 	 Rec:1.52e-04 	 Color:9.63e-02 	Time: 0.40
epoch 3200:	pdl:2.39e-01 	 Rec:1.42e-04 	 Color:7.93e-02 	Time: 0.36
epoch 3250:	pdl:2.34e-01 	 Rec:2.03e-04 	 Color:9.50e-02 	Time: 0.39
epoch 3300:	pdl:2.46e-01 	 Rec:1.83e-04 	 Color:9.81e-02 	Time: 0.37
epoch 3350:	pdl:2.40e-01 	 Rec:1.37e-04 	 Color:9.59e-02 	Time: 0.32
epoch 3400:	pdl:2.29e-01 	 Rec:1.43e-04 	 Color:9.33e-02 	Time: 0.32
epoch 3450:	pdl:2.77e-01 	 Rec:1.47e-04 	 Color:1.02e-01 	Time: 0.37
epoch 3500:	pdl:2.53e-01 	 Rec:1.63e-04 	 Color:1.04e-01 	Time: 0.40
epoch 3550:	pdl:2.46e-01 	 Rec:2.30e-04 	 Color:9.95e-02 	Time: 0.37
