epoch 0:	pdl:1.92e+00 	 Rec:4.28e-01 	 Color:3.81e-01 	Time: 0.01
epoch 50:	pdl:1.10e+00 	 Rec:4.22e-02 	 Color:4.30e-01 	Time: 0.45
epoch 100:	pdl:8.66e-01 	 Rec:9.78e-03 	 Color:3.99e-01 	Time: 0.45
epoch 150:	pdl:8.70e-01 	 Rec:4.44e-03 	 Color:4.64e-01 	Time: 0.45
epoch 200:	pdl:7.19e-01 	 Rec:2.47e-03 	 Color:3.13e-01 	Time: 0.45
epoch 250:	pdl:8.10e-01 	 Rec:1.67e-03 	 Color:3.93e-01 	Time: 0.45
epoch 300:	pdl:7.59e-01 	 Rec:1.35e-03 	 Color:4.02e-01 	Time: 0.44
epoch 350:	pdl:7.56e-01 	 Rec:1.06e-03 	 Color:3.69e-01 	Time: 0.44
epoch 400:	pdl:6.87e-01 	 Rec:8.78e-04 	 Color:3.10e-01 	Time: 0.44
epoch 450:	pdl:7.75e-01 	 Rec:9.60e-04 	 Color:3.60e-01 	Time: 0.44
epoch 500:	pdl:7.97e-01 	 Rec:1.10e-03 	 Color:4.28e-01 	Time: 0.45
epoch 550:	pdl:7.41e-01 	 Rec:5.26e-04 	 Color:3.86e-01 	Time: 0.44
epoch 600:	pdl:6.55e-01 	 Rec:4.83e-04 	 Color:3.09e-01 	Time: 0.45
epoch 650:	pdl:6.85e-01 	 Rec:6.03e-04 	 Color:3.17e-01 	Time: 0.45
epoch 700:	pdl:7.76e-01 	 Rec:4.32e-04 	 Color:4.36e-01 	Time: 0.45
epoch 750:	pdl:6.99e-01 	 Rec:6.61e-04 	 Color:3.56e-01 	Time: 0.44
epoch 800:	pdl:6.95e-01 	 Rec:5.60e-04 	 Color:3.45e-01 	Time: 0.44
epoch 850:	pdl:6.55e-01 	 Rec:7.95e-04 	 Color:2.93e-01 	Time: 0.44
epoch 900:	pdl:6.86e-01 	 Rec:3.44e-04 	 Color:3.09e-01 	Time: 0.45
epoch 950:	pdl:8.31e-01 	 Rec:4.26e-04 	 Color:4.83e-01 	Time: 0.44
epoch 1000:	pdl:6.90e-01 	 Rec:4.68e-04 	 Color:3.31e-01 	Time: 0.44
epoch 1050:	pdl:7.83e-01 	 Rec:4.59e-04 	 Color:4.17e-01 	Time: 0.44
epoch 1100:	pdl:6.39e-01 	 Rec:3.01e-04 	 Color:2.83e-01 	Time: 0.44
epoch 1150:	pdl:7.35e-01 	 Rec:2.53e-04 	 Color:3.82e-01 	Time: 0.44
epoch 1200:	pdl:7.34e-01 	 Rec:2.51e-04 	 Color:3.97e-01 	Time: 0.44
epoch 1250:	pdl:6.86e-01 	 Rec:3.32e-04 	 Color:3.29e-01 	Time: 0.44
epoch 1300:	pdl:6.56e-01 	 Rec:4.24e-04 	 Color:2.93e-01 	Time: 0.44
epoch 1350:	pdl:7.42e-01 	 Rec:5.52e-04 	 Color:3.98e-01 	Time: 0.44
epoch 1400:	pdl:7.52e-01 	 Rec:4.91e-04 	 Color:4.15e-01 	Time: 0.45
epoch 1450:	pdl:6.19e-01 	 Rec:2.97e-04 	 Color:2.81e-01 	Time: 0.46
epoch 1500:	pdl:7.25e-01 	 Rec:2.62e-04 	 Color:3.54e-01 	Time: 0.45
epoch 1550:	pdl:6.84e-01 	 Rec:3.63e-04 	 Color:3.44e-01 	Time: 0.45
epoch 1600:	pdl:6.96e-01 	 Rec:7.03e-04 	 Color:3.56e-01 	Time: 0.45
epoch 1650:	pdl:7.50e-01 	 Rec:2.84e-04 	 Color:3.96e-01 	Time: 0.44
epoch 1700:	pdl:7.00e-01 	 Rec:2.14e-04 	 Color:3.42e-01 	Time: 0.44
epoch 1750:	pdl:7.19e-01 	 Rec:2.25e-04 	 Color:3.66e-01 	Time: 0.45
epoch 1800:	pdl:7.00e-01 	 Rec:2.76e-04 	 Color:3.58e-01 	Time: 0.45
epoch 1850:	pdl:6.18e-01 	 Rec:2.69e-04 	 Color:3.18e-01 	Time: 0.45
epoch 1900:	pdl:6.34e-01 	 Rec:4.30e-04 	 Color:3.06e-01 	Time: 0.46
epoch 1950:	pdl:7.05e-01 	 Rec:3.20e-04 	 Color:3.77e-01 	Time: 0.45
epoch 2000:	pdl:7.06e-01 	 Rec:3.46e-04 	 Color:3.68e-01 	Time: 0.45
epoch 2050:	pdl:6.37e-01 	 Rec:2.52e-04 	 Color:3.13e-01 	Time: 0.46
epoch 2100:	pdl:6.55e-01 	 Rec:2.04e-04 	 Color:3.35e-01 	Time: 0.45
epoch 2150:	pdl:6.78e-01 	 Rec:2.01e-04 	 Color:3.48e-01 	Time: 0.45
epoch 2200:	pdl:6.96e-01 	 Rec:4.52e-04 	 Color:3.43e-01 	Time: 0.45
epoch 2250:	pdl:7.70e-01 	 Rec:2.60e-04 	 Color:4.08e-01 	Time: 0.45
epoch 2300:	pdl:7.44e-01 	 Rec:2.24e-04 	 Color:3.80e-01 	Time: 0.45
epoch 2350:	pdl:6.84e-01 	 Rec:5.24e-04 	 Color:3.52e-01 	Time: 0.45
epoch 2400:	pdl:7.10e-01 	 Rec:3.56e-04 	 Color:3.55e-01 	Time: 0.45
epoch 2450:	pdl:7.13e-01 	 Rec:2.61e-04 	 Color:3.75e-01 	Time: 0.45
epoch 2500:	pdl:6.98e-01 	 Rec:3.29e-04 	 Color:3.60e-01 	Time: 0.45
epoch 2550:	pdl:7.08e-01 	 Rec:1.49e-04 	 Color:3.77e-01 	Time: 0.45
epoch 2600:	pdl:7.24e-01 	 Rec:4.38e-04 	 Color:3.71e-01 	Time: 0.45
epoch 2650:	pdl:7.21e-01 	 Rec:2.60e-04 	 Color:3.68e-01 	Time: 0.46
epoch 2700:	pdl:7.15e-01 	 Rec:2.75e-04 	 Color:3.81e-01 	Time: 0.45
epoch 2750:	pdl:6.88e-01 	 Rec:2.83e-04 	 Color:3.45e-01 	Time: 0.45
epoch 2800:	pdl:6.85e-01 	 Rec:2.69e-04 	 Color:3.63e-01 	Time: 0.45
epoch 2850:	pdl:6.73e-01 	 Rec:1.80e-04 	 Color:3.29e-01 	Time: 0.44
