epoch 0:	pdl:1.27e+00 	 Rec:7.65e-02 	 Color:1.80e-01 	Time: 0.03
epoch 50:	pdl:6.30e-01 	 Rec:2.27e-02 	 Color:1.37e-01 	Time: 1.88
epoch 100:	pdl:5.55e-01 	 Rec:2.46e-02 	 Color:1.25e-01 	Time: 1.86
epoch 150:	pdl:6.88e-01 	 Rec:1.17e-02 	 Color:1.19e-01 	Time: 1.90
epoch 200:	pdl:5.88e-01 	 Rec:1.71e-02 	 Color:1.34e-01 	Time: 1.91
epoch 250:	pdl:5.14e-01 	 Rec:1.01e-02 	 Color:1.31e-01 	Time: 1.86
epoch 300:	pdl:5.64e-01 	 Rec:1.48e-02 	 Color:1.20e-01 	Time: 1.91
epoch 350:	pdl:4.72e-01 	 Rec:1.15e-02 	 Color:1.23e-01 	Time: 1.86
epoch 400:	pdl:5.03e-01 	 Rec:1.06e-02 	 Color:1.21e-01 	Time: 1.86
epoch 450:	pdl:5.61e-01 	 Rec:1.01e-02 	 Color:1.46e-01 	Time: 1.85
epoch 500:	pdl:8.72e-01 	 Rec:1.37e-02 	 Color:1.52e-01 	Time: 1.87
epoch 550:	pdl:5.26e-01 	 Rec:1.70e-02 	 Color:1.02e-01 	Time: 1.83
epoch 600:	pdl:5.42e-01 	 Rec:1.05e-02 	 Color:1.30e-01 	Time: 1.83
epoch 650:	pdl:6.33e-01 	 Rec:9.77e-03 	 Color:1.10e-01 	Time: 1.85
epoch 700:	pdl:4.81e-01 	 Rec:9.64e-03 	 Color:1.29e-01 	Time: 1.87
epoch 750:	pdl:5.27e-01 	 Rec:1.00e-02 	 Color:1.16e-01 	Time: 1.84
epoch 800:	pdl:5.97e-01 	 Rec:9.81e-03 	 Color:1.15e-01 	Time: 1.90
epoch 850:	pdl:4.59e-01 	 Rec:1.05e-02 	 Color:1.25e-01 	Time: 1.85
