epoch 0:	pdl:1.07e+00 	 Rec:1.07e+00 	 Color:2.02e-01 	Time: 0.01
epoch 1350:	pdl:6.54e-01 	 Rec:4.05e-03 	 Color:2.08e-01 	Time: 0.66
epoch 1400:	pdl:6.32e-01 	 Rec:7.08e-03 	 Color:2.05e-01 	Time: 0.66
epoch 1450:	pdl:6.48e-01 	 Rec:8.08e-03 	 Color:1.95e-01 	Time: 0.66
epoch 1500:	pdl:6.31e-01 	 Rec:2.99e-03 	 Color:2.02e-01 	Time: 0.66
epoch 1550:	pdl:5.87e-01 	 Rec:3.91e-03 	 Color:1.94e-01 	Time: 0.66
epoch 1600:	pdl:6.18e-01 	 Rec:6.84e-03 	 Color:2.06e-01 	Time: 0.66
epoch 1650:	pdl:6.08e-01 	 Rec:3.51e-03 	 Color:2.29e-01 	Time: 0.66
epoch 1700:	pdl:6.62e-01 	 Rec:3.38e-03 	 Color:2.16e-01 	Time: 0.67
epoch 1750:	pdl:5.62e-01 	 Rec:2.28e-03 	 Color:1.90e-01 	Time: 0.66
epoch 1800:	pdl:6.06e-01 	 Rec:4.87e-03 	 Color:2.10e-01 	Time: 0.66
epoch 1850:	pdl:6.11e-01 	 Rec:2.64e-03 	 Color:2.16e-01 	Time: 0.66
epoch 1900:	pdl:6.75e-01 	 Rec:3.07e-03 	 Color:1.97e-01 	Time: 0.66
epoch 1950:	pdl:6.12e-01 	 Rec:2.29e-03 	 Color:1.68e-01 	Time: 0.66
epoch 2000:	pdl:5.91e-01 	 Rec:4.46e-03 	 Color:1.71e-01 	Time: 0.66
epoch 2050:	pdl:5.96e-01 	 Rec:3.62e-03 	 Color:2.28e-01 	Time: 0.66
epoch 2100:	pdl:6.28e-01 	 Rec:3.05e-03 	 Color:2.13e-01 	Time: 0.66
epoch 2150:	pdl:6.27e-01 	 Rec:6.57e-03 	 Color:2.28e-01 	Time: 0.66
epoch 2200:	pdl:6.27e-01 	 Rec:2.10e-03 	 Color:1.88e-01 	Time: 0.66
epoch 2250:	pdl:6.08e-01 	 Rec:1.89e-03 	 Color:2.13e-01 	Time: 0.66
epoch 2300:	pdl:6.53e-01 	 Rec:1.97e-03 	 Color:2.11e-01 	Time: 0.68
epoch 2350:	pdl:6.79e-01 	 Rec:3.48e-03 	 Color:2.07e-01 	Time: 0.68
epoch 2400:	pdl:5.99e-01 	 Rec:2.71e-03 	 Color:2.03e-01 	Time: 0.66
epoch 2450:	pdl:5.99e-01 	 Rec:2.74e-03 	 Color:2.27e-01 	Time: 0.66
epoch 2500:	pdl:6.01e-01 	 Rec:2.07e-03 	 Color:1.95e-01 	Time: 0.66
epoch 2550:	pdl:5.73e-01 	 Rec:1.69e-03 	 Color:1.97e-01 	Time: 0.66
epoch 2600:	pdl:6.04e-01 	 Rec:3.08e-03 	 Color:1.89e-01 	Time: 0.66
epoch 2650:	pdl:5.73e-01 	 Rec:3.16e-03 	 Color:1.71e-01 	Time: 0.66
epoch 2700:	pdl:7.38e-01 	 Rec:2.05e-03 	 Color:2.20e-01 	Time: 0.66
epoch 2750:	pdl:6.22e-01 	 Rec:8.10e-03 	 Color:2.16e-01 	Time: 0.66
epoch 2800:	pdl:6.25e-01 	 Rec:1.88e-03 	 Color:2.00e-01 	Time: 0.66
epoch 2850:	pdl:6.46e-01 	 Rec:2.65e-03 	 Color:1.83e-01 	Time: 0.65
epoch 2900:	pdl:6.78e-01 	 Rec:2.05e-03 	 Color:2.27e-01 	Time: 0.68
epoch 2950:	pdl:6.60e-01 	 Rec:3.57e-03 	 Color:2.31e-01 	Time: 0.66
epoch 3000:	pdl:6.25e-01 	 Rec:3.09e-03 	 Color:2.19e-01 	Time: 0.66
epoch 3050:	pdl:6.43e-01 	 Rec:3.77e-03 	 Color:1.88e-01 	Time: 0.66
epoch 3100:	pdl:5.98e-01 	 Rec:2.18e-03 	 Color:2.36e-01 	Time: 0.67
epoch 3150:	pdl:6.04e-01 	 Rec:3.56e-03 	 Color:2.00e-01 	Time: 0.66
epoch 3200:	pdl:6.21e-01 	 Rec:2.06e-03 	 Color:1.92e-01 	Time: 0.66
epoch 3250:	pdl:6.34e-01 	 Rec:3.76e-03 	 Color:2.05e-01 	Time: 0.66
epoch 3300:	pdl:6.11e-01 	 Rec:3.05e-03 	 Color:2.19e-01 	Time: 0.66
epoch 3350:	pdl:6.13e-01 	 Rec:2.33e-03 	 Color:2.11e-01 	Time: 0.69
epoch 3400:	pdl:6.08e-01 	 Rec:1.50e-03 	 Color:2.33e-01 	Time: 0.68
epoch 3450:	pdl:6.18e-01 	 Rec:2.14e-03 	 Color:1.97e-01 	Time: 0.68
epoch 3500:	pdl:7.26e-01 	 Rec:2.46e-03 	 Color:2.07e-01 	Time: 0.65
epoch 3550:	pdl:6.84e-01 	 Rec:2.13e-03 	 Color:2.02e-01 	Time: 0.66
epoch 3600:	pdl:6.35e-01 	 Rec:3.76e-03 	 Color:2.14e-01 	Time: 0.66
epoch 3650:	pdl:5.80e-01 	 Rec:2.43e-03 	 Color:1.76e-01 	Time: 0.66
epoch 3700:	pdl:6.01e-01 	 Rec:1.75e-03 	 Color:1.96e-01 	Time: 0.66
epoch 3750:	pdl:5.97e-01 	 Rec:2.56e-03 	 Color:1.90e-01 	Time: 0.66
epoch 3800:	pdl:6.35e-01 	 Rec:1.85e-03 	 Color:1.92e-01 	Time: 0.66
epoch 3850:	pdl:6.40e-01 	 Rec:1.36e-03 	 Color:1.85e-01 	Time: 0.70
