epoch 0:	pdl:1.22e+00 	 Rec:1.22e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:9.07e-01 	 Rec:9.48e-02 	 Color:0.00e+00 	Time: 0.77
epoch 100:	pdl:7.83e-01 	 Rec:7.80e-02 	 Color:0.00e+00 	Time: 0.69
epoch 150:	pdl:7.46e-01 	 Rec:6.91e-02 	 Color:0.00e+00 	Time: 0.67
epoch 200:	pdl:6.86e-01 	 Rec:5.32e-02 	 Color:0.00e+00 	Time: 0.65
epoch 250:	pdl:7.03e-01 	 Rec:4.68e-02 	 Color:0.00e+00 	Time: 0.64
epoch 300:	pdl:6.73e-01 	 Rec:3.63e-02 	 Color:0.00e+00 	Time: 0.67
epoch 350:	pdl:7.02e-01 	 Rec:3.08e-02 	 Color:0.00e+00 	Time: 0.65
epoch 400:	pdl:7.22e-01 	 Rec:2.92e-02 	 Color:0.00e+00 	Time: 0.68
epoch 450:	pdl:6.48e-01 	 Rec:2.66e-02 	 Color:0.00e+00 	Time: 0.68
epoch 500:	pdl:6.23e-01 	 Rec:2.28e-02 	 Color:0.00e+00 	Time: 0.65
epoch 550:	pdl:6.54e-01 	 Rec:2.02e-02 	 Color:0.00e+00 	Time: 0.70
epoch 600:	pdl:6.66e-01 	 Rec:1.98e-02 	 Color:0.00e+00 	Time: 0.63
epoch 650:	pdl:6.60e-01 	 Rec:2.43e-02 	 Color:0.00e+00 	Time: 0.63
epoch 700:	pdl:7.21e-01 	 Rec:1.72e-02 	 Color:0.00e+00 	Time: 0.65
epoch 750:	pdl:6.33e-01 	 Rec:1.66e-02 	 Color:0.00e+00 	Time: 0.63
epoch 800:	pdl:7.08e-01 	 Rec:1.48e-02 	 Color:0.00e+00 	Time: 0.63
epoch 850:	pdl:6.03e-01 	 Rec:1.58e-02 	 Color:0.00e+00 	Time: 0.64
epoch 900:	pdl:6.50e-01 	 Rec:1.65e-02 	 Color:0.00e+00 	Time: 0.64
epoch 950:	pdl:6.44e-01 	 Rec:1.28e-02 	 Color:0.00e+00 	Time: 0.66
