epoch 0:	pdl:0.59 	 Rec:0.05 	Time: 0.02
epoch 50:	pdl:0.22 	 Rec:0.01 	Time: 1.35
epoch 100:	pdl:0.17 	 Rec:0.01 	Time: 1.35
epoch 150:	pdl:0.12 	 Rec:0.00 	Time: 1.36
epoch 200:	pdl:0.26 	 Rec:0.01 	Time: 1.36
epoch 250:	pdl:0.16 	 Rec:0.01 	Time: 1.37
epoch 300:	pdl:0.13 	 Rec:0.00 	Time: 1.37
epoch 350:	pdl:0.28 	 Rec:0.01 	Time: 1.39
epoch 400:	pdl:0.17 	 Rec:0.00 	Time: 1.35
epoch 450:	pdl:0.20 	 Rec:0.01 	Time: 1.42
epoch 500:	pdl:0.15 	 Rec:0.00 	Time: 1.34
epoch 550:	pdl:0.22 	 Rec:0.00 	Time: 1.33
epoch 600:	pdl:0.20 	 Rec:0.00 	Time: 1.33
epoch 650:	pdl:0.14 	 Rec:0.00 	Time: 1.33
epoch 700:	pdl:0.10 	 Rec:0.00 	Time: 1.34
epoch 750:	pdl:0.15 	 Rec:0.00 	Time: 1.34
epoch 800:	pdl:0.13 	 Rec:0.00 	Time: 1.35
epoch 850:	pdl:0.12 	 Rec:0.00 	Time: 1.34
epoch 900:	pdl:0.17 	 Rec:0.01 	Time: 1.35
epoch 950:	pdl:0.17 	 Rec:0.01 	Time: 1.35
epoch 1000:	pdl:0.12 	 Rec:0.00 	Time: 1.35
epoch 1050:	pdl:0.15 	 Rec:0.00 	Time: 1.35
epoch 1100:	pdl:0.16 	 Rec:0.00 	Time: 1.36
epoch 1150:	pdl:0.11 	 Rec:0.00 	Time: 1.35
epoch 1200:	pdl:0.12 	 Rec:0.00 	Time: 1.36
epoch 1250:	pdl:0.17 	 Rec:0.00 	Time: 1.36
epoch 1300:	pdl:0.14 	 Rec:0.00 	Time: 1.36
epoch 1350:	pdl:0.14 	 Rec:0.00 	Time: 1.36
epoch 1400:	pdl:0.12 	 Rec:0.00 	Time: 1.38
epoch 1450:	pdl:0.18 	 Rec:0.00 	Time: 1.36
epoch 1500:	pdl:0.15 	 Rec:0.00 	Time: 1.36
epoch 1550:	pdl:0.17 	 Rec:0.00 	Time: 1.36
epoch 1600:	pdl:0.12 	 Rec:0.00 	Time: 1.37
epoch 1650:	pdl:0.11 	 Rec:0.00 	Time: 1.36
epoch 1700:	pdl:0.16 	 Rec:0.00 	Time: 1.39
epoch 1750:	pdl:0.11 	 Rec:0.00 	Time: 1.33
epoch 1800:	pdl:0.12 	 Rec:0.00 	Time: 1.36
epoch 1850:	pdl:0.11 	 Rec:0.00 	Time: 1.40
epoch 1900:	pdl:0.13 	 Rec:0.00 	Time: 1.36
epoch 1950:	pdl:0.12 	 Rec:0.00 	Time: 1.36
