epoch 0:	pdl:2.30e+00 	 Rec:2.47e-01 	 Color:2.18e-01 	Time: 0.01
epoch 50:	pdl:1.05e+00 	 Rec:1.11e-02 	 Color:1.27e-01 	Time: 0.56
epoch 100:	pdl:9.93e-01 	 Rec:8.60e-03 	 Color:1.42e-01 	Time: 0.54
epoch 150:	pdl:8.56e-01 	 Rec:5.98e-03 	 Color:1.50e-01 	Time: 0.55
epoch 200:	pdl:8.87e-01 	 Rec:5.17e-03 	 Color:1.71e-01 	Time: 0.55
epoch 250:	pdl:8.98e-01 	 Rec:3.41e-03 	 Color:1.41e-01 	Time: 0.55
epoch 300:	pdl:8.95e-01 	 Rec:3.26e-03 	 Color:1.34e-01 	Time: 0.54
epoch 350:	pdl:9.08e-01 	 Rec:3.63e-03 	 Color:1.42e-01 	Time: 0.54
epoch 400:	pdl:8.83e-01 	 Rec:3.58e-03 	 Color:1.87e-01 	Time: 0.56
epoch 450:	pdl:8.60e-01 	 Rec:2.89e-03 	 Color:1.28e-01 	Time: 0.55
epoch 500:	pdl:9.04e-01 	 Rec:2.68e-03 	 Color:1.43e-01 	Time: 0.55
epoch 550:	pdl:9.09e-01 	 Rec:5.61e-03 	 Color:1.85e-01 	Time: 0.54
epoch 600:	pdl:8.69e-01 	 Rec:3.03e-03 	 Color:1.37e-01 	Time: 0.55
epoch 650:	pdl:8.42e-01 	 Rec:2.37e-03 	 Color:1.72e-01 	Time: 0.55
epoch 700:	pdl:7.61e-01 	 Rec:3.17e-03 	 Color:1.23e-01 	Time: 0.56
epoch 750:	pdl:8.51e-01 	 Rec:2.24e-03 	 Color:1.52e-01 	Time: 0.56
epoch 800:	pdl:7.82e-01 	 Rec:3.00e-03 	 Color:1.40e-01 	Time: 0.57
epoch 850:	pdl:7.72e-01 	 Rec:3.04e-03 	 Color:1.52e-01 	Time: 0.57
epoch 900:	pdl:7.76e-01 	 Rec:2.02e-03 	 Color:1.56e-01 	Time: 0.58
epoch 950:	pdl:9.41e-01 	 Rec:2.20e-03 	 Color:1.30e-01 	Time: 0.57
epoch 1000:	pdl:8.23e-01 	 Rec:1.86e-03 	 Color:1.27e-01 	Time: 0.57
epoch 1050:	pdl:8.11e-01 	 Rec:4.02e-03 	 Color:1.30e-01 	Time: 0.57
epoch 1100:	pdl:7.95e-01 	 Rec:1.89e-03 	 Color:1.24e-01 	Time: 0.54
epoch 1150:	pdl:7.93e-01 	 Rec:1.42e-03 	 Color:1.52e-01 	Time: 0.54
epoch 1200:	pdl:7.68e-01 	 Rec:2.06e-03 	 Color:1.21e-01 	Time: 0.55
epoch 1250:	pdl:8.15e-01 	 Rec:2.09e-03 	 Color:1.50e-01 	Time: 0.55
epoch 1300:	pdl:8.39e-01 	 Rec:1.82e-03 	 Color:1.60e-01 	Time: 0.55
epoch 1350:	pdl:8.07e-01 	 Rec:2.01e-03 	 Color:1.31e-01 	Time: 0.56
epoch 1400:	pdl:7.54e-01 	 Rec:2.60e-03 	 Color:1.50e-01 	Time: 0.55
epoch 1450:	pdl:7.90e-01 	 Rec:1.65e-03 	 Color:1.31e-01 	Time: 0.55
epoch 1500:	pdl:8.02e-01 	 Rec:2.48e-03 	 Color:1.35e-01 	Time: 0.56
epoch 1550:	pdl:8.06e-01 	 Rec:1.68e-03 	 Color:1.15e-01 	Time: 0.55
epoch 1600:	pdl:7.39e-01 	 Rec:1.90e-03 	 Color:1.38e-01 	Time: 0.55
epoch 1650:	pdl:8.02e-01 	 Rec:1.59e-03 	 Color:1.58e-01 	Time: 0.57
epoch 1700:	pdl:7.91e-01 	 Rec:1.58e-03 	 Color:1.66e-01 	Time: 0.57
epoch 1750:	pdl:8.03e-01 	 Rec:1.60e-03 	 Color:1.24e-01 	Time: 0.55
epoch 1800:	pdl:7.43e-01 	 Rec:1.39e-03 	 Color:1.53e-01 	Time: 0.56
epoch 1850:	pdl:8.71e-01 	 Rec:1.59e-03 	 Color:1.52e-01 	Time: 0.55
epoch 1900:	pdl:8.01e-01 	 Rec:1.62e-03 	 Color:1.53e-01 	Time: 0.56
epoch 1950:	pdl:7.26e-01 	 Rec:1.31e-03 	 Color:1.17e-01 	Time: 0.55
epoch 2000:	pdl:7.90e-01 	 Rec:1.88e-03 	 Color:1.40e-01 	Time: 0.56
epoch 2050:	pdl:7.70e-01 	 Rec:1.38e-03 	 Color:1.51e-01 	Time: 0.57
epoch 2100:	pdl:7.76e-01 	 Rec:1.42e-03 	 Color:1.50e-01 	Time: 0.56
epoch 2150:	pdl:7.24e-01 	 Rec:2.03e-03 	 Color:1.48e-01 	Time: 0.57
epoch 2200:	pdl:7.77e-01 	 Rec:1.56e-03 	 Color:1.36e-01 	Time: 0.57
epoch 2250:	pdl:7.52e-01 	 Rec:1.56e-03 	 Color:1.55e-01 	Time: 0.57
epoch 2300:	pdl:7.91e-01 	 Rec:1.25e-03 	 Color:1.24e-01 	Time: 0.57
epoch 2350:	pdl:7.36e-01 	 Rec:1.28e-03 	 Color:1.40e-01 	Time: 0.55
epoch 2400:	pdl:8.66e-01 	 Rec:1.33e-03 	 Color:1.66e-01 	Time: 0.56
epoch 2450:	pdl:8.10e-01 	 Rec:1.49e-03 	 Color:1.22e-01 	Time: 0.56
