epoch 0:	pdl:1.42e-01 	 Rec:5.98e-03 	 Color:3.74e-02 	Time: 0.01
epoch 50:	pdl:1.24e-01 	 Rec:1.46e-03 	 Color:3.07e-02 	Time: 0.66
epoch 100:	pdl:1.25e-01 	 Rec:1.09e-03 	 Color:3.37e-02 	Time: 0.62
epoch 150:	pdl:1.24e-01 	 Rec:9.18e-04 	 Color:2.66e-02 	Time: 0.63
epoch 200:	pdl:1.12e-01 	 Rec:7.91e-04 	 Color:2.82e-02 	Time: 0.62
epoch 250:	pdl:1.11e-01 	 Rec:7.52e-04 	 Color:2.81e-02 	Time: 0.65
epoch 300:	pdl:1.14e-01 	 Rec:6.74e-04 	 Color:2.71e-02 	Time: 0.60
epoch 350:	pdl:1.19e-01 	 Rec:6.04e-04 	 Color:3.05e-02 	Time: 0.61
epoch 400:	pdl:1.10e-01 	 Rec:6.03e-04 	 Color:2.79e-02 	Time: 0.61
epoch 450:	pdl:1.12e-01 	 Rec:5.76e-04 	 Color:2.70e-02 	Time: 0.61
epoch 500:	pdl:1.14e-01 	 Rec:5.62e-04 	 Color:2.82e-02 	Time: 0.61
epoch 550:	pdl:1.16e-01 	 Rec:4.91e-04 	 Color:3.19e-02 	Time: 0.63
epoch 600:	pdl:1.11e-01 	 Rec:4.62e-04 	 Color:2.67e-02 	Time: 0.62
epoch 650:	pdl:1.11e-01 	 Rec:4.44e-04 	 Color:3.10e-02 	Time: 0.64
epoch 700:	pdl:1.17e-01 	 Rec:4.49e-04 	 Color:2.76e-02 	Time: 0.61
epoch 750:	pdl:1.00e-01 	 Rec:3.79e-04 	 Color:2.30e-02 	Time: 0.60
epoch 800:	pdl:1.25e-01 	 Rec:4.00e-04 	 Color:3.40e-02 	Time: 0.57
epoch 850:	pdl:1.06e-01 	 Rec:4.03e-04 	 Color:2.85e-02 	Time: 0.62
epoch 900:	pdl:1.18e-01 	 Rec:3.73e-04 	 Color:3.11e-02 	Time: 0.62
epoch 950:	pdl:1.14e-01 	 Rec:3.55e-04 	 Color:2.55e-02 	Time: 0.58
epoch 1000:	pdl:9.71e-02 	 Rec:3.32e-04 	 Color:2.30e-02 	Time: 0.60
epoch 1050:	pdl:1.06e-01 	 Rec:3.28e-04 	 Color:2.52e-02 	Time: 0.65
epoch 1100:	pdl:1.10e-01 	 Rec:3.03e-04 	 Color:2.71e-02 	Time: 0.60
epoch 1150:	pdl:1.06e-01 	 Rec:3.03e-04 	 Color:2.70e-02 	Time: 0.60
epoch 1200:	pdl:1.08e-01 	 Rec:3.49e-04 	 Color:2.82e-02 	Time: 0.58
epoch 1250:	pdl:1.09e-01 	 Rec:2.94e-04 	 Color:2.80e-02 	Time: 0.57
epoch 1300:	pdl:1.14e-01 	 Rec:3.04e-04 	 Color:2.83e-02 	Time: 0.59
epoch 1350:	pdl:1.20e-01 	 Rec:2.94e-04 	 Color:3.09e-02 	Time: 0.59
epoch 1400:	pdl:1.08e-01 	 Rec:2.59e-04 	 Color:2.96e-02 	Time: 0.60
epoch 1450:	pdl:1.07e-01 	 Rec:2.82e-04 	 Color:2.79e-02 	Time: 0.59
epoch 1500:	pdl:1.26e-01 	 Rec:2.69e-04 	 Color:3.65e-02 	Time: 0.62
epoch 1550:	pdl:1.21e-01 	 Rec:2.83e-04 	 Color:3.15e-02 	Time: 0.62
epoch 1600:	pdl:1.41e-01 	 Rec:2.57e-04 	 Color:3.82e-02 	Time: 0.59
epoch 1650:	pdl:1.02e-01 	 Rec:2.59e-04 	 Color:2.53e-02 	Time: 0.62
epoch 1700:	pdl:9.76e-02 	 Rec:2.47e-04 	 Color:2.29e-02 	Time: 0.58
epoch 1750:	pdl:1.03e-01 	 Rec:2.68e-04 	 Color:2.63e-02 	Time: 0.61
epoch 1800:	pdl:1.26e-01 	 Rec:2.40e-04 	 Color:3.46e-02 	Time: 0.62
epoch 1850:	pdl:1.10e-01 	 Rec:2.50e-04 	 Color:2.97e-02 	Time: 0.60
epoch 1900:	pdl:1.13e-01 	 Rec:2.68e-04 	 Color:2.65e-02 	Time: 0.63
epoch 1950:	pdl:1.01e-01 	 Rec:2.39e-04 	 Color:2.33e-02 	Time: 0.58
epoch 2000:	pdl:1.08e-01 	 Rec:2.75e-04 	 Color:2.50e-02 	Time: 0.58
epoch 2050:	pdl:1.04e-01 	 Rec:2.22e-04 	 Color:2.66e-02 	Time: 0.67
epoch 2100:	pdl:1.11e-01 	 Rec:2.45e-04 	 Color:2.98e-02 	Time: 0.60
epoch 2150:	pdl:1.03e-01 	 Rec:2.37e-04 	 Color:2.67e-02 	Time: 0.64
epoch 2200:	pdl:9.30e-02 	 Rec:2.28e-04 	 Color:2.24e-02 	Time: 0.63
epoch 2250:	pdl:9.73e-02 	 Rec:2.54e-04 	 Color:2.06e-02 	Time: 0.61
epoch 2300:	pdl:1.07e-01 	 Rec:2.95e-04 	 Color:2.90e-02 	Time: 0.61
epoch 2350:	pdl:1.00e-01 	 Rec:2.57e-04 	 Color:2.34e-02 	Time: 0.59
epoch 2400:	pdl:1.02e-01 	 Rec:2.23e-04 	 Color:2.37e-02 	Time: 0.61
epoch 2450:	pdl:1.38e-01 	 Rec:2.09e-04 	 Color:4.10e-02 	Time: 0.61
epoch 2500:	pdl:1.15e-01 	 Rec:2.61e-04 	 Color:3.18e-02 	Time: 0.61
epoch 2550:	pdl:1.00e-01 	 Rec:2.01e-04 	 Color:2.60e-02 	Time: 0.63
