epoch 0:	pdl:6.61e-01 	 Rec:6.04e-03 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:6.06e-01 	 Rec:2.67e-03 	 Color:0.00e+00 	Time: 1.08
epoch 100:	pdl:5.28e-01 	 Rec:2.14e-03 	 Color:0.00e+00 	Time: 0.95
epoch 150:	pdl:5.90e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.97
epoch 200:	pdl:6.20e-01 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 0.94
epoch 250:	pdl:6.03e-01 	 Rec:1.86e-03 	 Color:0.00e+00 	Time: 0.95
epoch 300:	pdl:6.23e-01 	 Rec:1.64e-03 	 Color:0.00e+00 	Time: 0.94
epoch 350:	pdl:5.66e-01 	 Rec:1.47e-03 	 Color:0.00e+00 	Time: 0.94
epoch 400:	pdl:5.56e-01 	 Rec:1.41e-03 	 Color:0.00e+00 	Time: 0.92
epoch 450:	pdl:6.17e-01 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 0.92
epoch 500:	pdl:5.65e-01 	 Rec:1.58e-03 	 Color:0.00e+00 	Time: 0.92
epoch 550:	pdl:5.80e-01 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.92
epoch 600:	pdl:5.51e-01 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.94
epoch 650:	pdl:5.29e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.97
epoch 700:	pdl:5.26e-01 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 0.95
epoch 750:	pdl:5.83e-01 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 0.92
epoch 800:	pdl:5.38e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.92
epoch 850:	pdl:5.41e-01 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 0.93
epoch 900:	pdl:5.42e-01 	 Rec:9.71e-04 	 Color:0.00e+00 	Time: 0.95
epoch 950:	pdl:5.36e-01 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 0.93
epoch 1000:	pdl:5.70e-01 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 0.93
epoch 1050:	pdl:6.23e-01 	 Rec:1.04e-03 	 Color:0.00e+00 	Time: 0.96
epoch 1100:	pdl:5.37e-01 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 0.92
epoch 1150:	pdl:5.33e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.97
epoch 1200:	pdl:5.65e-01 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 0.92
epoch 1250:	pdl:5.62e-01 	 Rec:9.28e-04 	 Color:0.00e+00 	Time: 0.94
epoch 1300:	pdl:5.50e-01 	 Rec:8.91e-04 	 Color:0.00e+00 	Time: 0.95
epoch 1350:	pdl:5.81e-01 	 Rec:9.63e-04 	 Color:0.00e+00 	Time: 0.93
epoch 1400:	pdl:5.49e-01 	 Rec:9.76e-04 	 Color:0.00e+00 	Time: 0.95
epoch 1450:	pdl:5.83e-01 	 Rec:8.87e-04 	 Color:0.00e+00 	Time: 0.93
epoch 1500:	pdl:5.22e-01 	 Rec:8.67e-04 	 Color:0.00e+00 	Time: 0.97
epoch 1550:	pdl:5.56e-01 	 Rec:8.75e-04 	 Color:0.00e+00 	Time: 0.97
epoch 1600:	pdl:5.21e-01 	 Rec:8.57e-04 	 Color:0.00e+00 	Time: 0.98
epoch 1650:	pdl:5.46e-01 	 Rec:9.53e-04 	 Color:0.00e+00 	Time: 0.98
epoch 1700:	pdl:5.64e-01 	 Rec:9.00e-04 	 Color:0.00e+00 	Time: 0.94
