epoch 0:	style:4.58e-02 	 Rec:2.47e-01 	 Color:7.85e-04 	Time: 0.01
epoch 50:	style:3.34e-03 	 Rec:5.05e-03 	 Color:3.20e-04 	Time: 0.45
epoch 100:	style:3.97e-03 	 Rec:1.06e-03 	 Color:2.58e-04 	Time: 0.45
epoch 150:	style:4.15e-03 	 Rec:8.99e-04 	 Color:3.10e-04 	Time: 0.46
epoch 200:	style:3.88e-03 	 Rec:8.05e-05 	 Color:1.97e-04 	Time: 0.46
epoch 250:	style:4.38e-03 	 Rec:1.13e-03 	 Color:1.94e-04 	Time: 0.45
epoch 300:	style:5.21e-03 	 Rec:7.01e-04 	 Color:3.98e-04 	Time: 0.45
epoch 350:	style:4.13e-03 	 Rec:8.30e-05 	 Color:1.44e-04 	Time: 0.45
epoch 400:	style:4.72e-03 	 Rec:1.23e-04 	 Color:2.73e-04 	Time: 0.46
epoch 450:	style:5.52e-03 	 Rec:1.53e-04 	 Color:1.98e-04 	Time: 0.45
epoch 500:	style:4.54e-03 	 Rec:2.56e-04 	 Color:2.06e-04 	Time: 0.45
epoch 550:	style:4.22e-03 	 Rec:3.54e-04 	 Color:1.22e-04 	Time: 0.45
epoch 600:	style:4.57e-03 	 Rec:1.07e-04 	 Color:1.75e-04 	Time: 0.45
epoch 650:	style:4.22e-03 	 Rec:9.23e-06 	 Color:2.83e-04 	Time: 0.45
epoch 700:	style:4.18e-03 	 Rec:7.81e-06 	 Color:1.47e-04 	Time: 0.45
epoch 750:	style:3.50e-03 	 Rec:7.06e-06 	 Color:2.11e-04 	Time: 0.44
epoch 800:	style:4.86e-03 	 Rec:3.53e-05 	 Color:2.01e-04 	Time: 0.45
epoch 850:	style:4.04e-03 	 Rec:2.00e-05 	 Color:2.70e-04 	Time: 0.45
epoch 900:	style:4.68e-03 	 Rec:1.27e-04 	 Color:2.39e-04 	Time: 0.45
epoch 950:	style:4.47e-03 	 Rec:8.96e-04 	 Color:2.34e-04 	Time: 0.46
epoch 1000:	style:5.11e-03 	 Rec:2.69e-05 	 Color:2.68e-04 	Time: 0.46
epoch 1050:	style:4.83e-03 	 Rec:5.47e-05 	 Color:1.90e-04 	Time: 0.46
epoch 1100:	style:4.19e-03 	 Rec:7.07e-05 	 Color:2.18e-04 	Time: 0.44
epoch 1150:	style:4.96e-03 	 Rec:2.50e-04 	 Color:2.63e-04 	Time: 0.44
epoch 1200:	style:4.67e-03 	 Rec:7.19e-04 	 Color:2.83e-04 	Time: 0.45
epoch 1250:	style:3.99e-03 	 Rec:2.57e-05 	 Color:1.60e-04 	Time: 0.45
epoch 1300:	style:3.46e-03 	 Rec:3.76e-05 	 Color:3.79e-04 	Time: 0.45
epoch 1350:	style:3.83e-03 	 Rec:2.79e-05 	 Color:2.21e-04 	Time: 0.45
epoch 1400:	style:4.15e-03 	 Rec:9.81e-05 	 Color:1.70e-04 	Time: 0.45
epoch 1450:	style:3.89e-03 	 Rec:5.66e-05 	 Color:1.77e-04 	Time: 0.45
epoch 1500:	style:4.11e-03 	 Rec:1.10e-05 	 Color:2.37e-04 	Time: 0.45
epoch 1550:	style:4.13e-03 	 Rec:4.25e-05 	 Color:2.07e-04 	Time: 0.45
epoch 1600:	style:3.50e-03 	 Rec:8.37e-05 	 Color:1.35e-04 	Time: 0.45
epoch 1650:	style:3.96e-03 	 Rec:1.82e-03 	 Color:2.87e-04 	Time: 0.45
epoch 1700:	style:3.83e-03 	 Rec:9.69e-07 	 Color:2.42e-04 	Time: 0.45
epoch 1750:	style:3.73e-03 	 Rec:6.84e-05 	 Color:1.90e-04 	Time: 0.45
epoch 1800:	style:3.93e-03 	 Rec:6.19e-05 	 Color:1.44e-04 	Time: 0.45
epoch 1850:	style:4.16e-03 	 Rec:8.87e-05 	 Color:3.07e-04 	Time: 0.45
epoch 1900:	style:4.18e-03 	 Rec:1.54e-03 	 Color:3.02e-04 	Time: 0.45
epoch 1950:	style:4.50e-03 	 Rec:1.92e-06 	 Color:2.10e-04 	Time: 0.45
epoch 2000:	style:5.06e-03 	 Rec:1.20e-04 	 Color:2.11e-04 	Time: 0.44
epoch 2050:	style:4.69e-03 	 Rec:5.45e-05 	 Color:2.86e-04 	Time: 0.45
epoch 2100:	style:4.60e-03 	 Rec:1.21e-04 	 Color:3.15e-04 	Time: 0.45
epoch 2150:	style:4.98e-03 	 Rec:5.90e-04 	 Color:2.58e-04 	Time: 0.45
epoch 2200:	style:4.42e-03 	 Rec:1.49e-06 	 Color:3.39e-04 	Time: 0.45
epoch 2250:	style:4.46e-03 	 Rec:4.76e-05 	 Color:1.54e-04 	Time: 0.45
epoch 2300:	style:4.24e-03 	 Rec:5.12e-05 	 Color:2.00e-04 	Time: 0.45
epoch 2350:	style:4.81e-03 	 Rec:5.12e-05 	 Color:4.17e-04 	Time: 0.45
epoch 2400:	style:4.22e-03 	 Rec:1.44e-04 	 Color:1.79e-04 	Time: 0.45
epoch 2450:	style:4.94e-03 	 Rec:1.55e-04 	 Color:2.15e-04 	Time: 0.45
epoch 2500:	style:4.99e-03 	 Rec:2.35e-04 	 Color:2.62e-04 	Time: 0.45
epoch 2550:	style:4.52e-03 	 Rec:6.19e-05 	 Color:2.19e-04 	Time: 0.45
epoch 2600:	style:3.92e-03 	 Rec:9.24e-03 	 Color:1.70e-04 	Time: 0.46
epoch 2650:	style:4.50e-03 	 Rec:3.00e-06 	 Color:1.96e-04 	Time: 0.45
epoch 2700:	style:5.21e-03 	 Rec:4.25e-07 	 Color:2.10e-04 	Time: 0.45
epoch 2750:	style:4.23e-03 	 Rec:2.33e-05 	 Color:3.57e-04 	Time: 0.45
