epoch 0:	style:4.58e-02 	 Rec:2.47e-01 	 Color:7.85e-04 	Time: 0.01
epoch 50:	style:3.60e-03 	 Rec:3.59e-03 	 Color:3.30e-04 	Time: 0.48
epoch 100:	style:3.69e-03 	 Rec:1.92e-03 	 Color:2.84e-04 	Time: 0.46
epoch 150:	style:3.99e-03 	 Rec:4.85e-04 	 Color:3.13e-04 	Time: 0.46
epoch 200:	style:3.11e-03 	 Rec:7.63e-04 	 Color:1.84e-04 	Time: 0.47
epoch 250:	style:5.13e-03 	 Rec:1.18e-04 	 Color:1.97e-04 	Time: 0.47
epoch 300:	style:4.95e-03 	 Rec:5.65e-04 	 Color:3.85e-04 	Time: 0.47
epoch 350:	style:3.83e-03 	 Rec:6.53e-04 	 Color:1.10e-04 	Time: 0.47
epoch 400:	style:4.05e-03 	 Rec:2.84e-04 	 Color:2.58e-04 	Time: 0.46
epoch 450:	style:5.55e-03 	 Rec:7.82e-05 	 Color:1.93e-04 	Time: 0.47
epoch 500:	style:4.62e-03 	 Rec:1.56e-04 	 Color:2.19e-04 	Time: 0.47
epoch 550:	style:4.20e-03 	 Rec:1.13e-04 	 Color:1.16e-04 	Time: 0.47
epoch 600:	style:4.61e-03 	 Rec:1.33e-04 	 Color:1.93e-04 	Time: 0.46
epoch 650:	style:4.13e-03 	 Rec:2.16e-05 	 Color:2.78e-04 	Time: 0.47
epoch 700:	style:3.76e-03 	 Rec:1.32e-04 	 Color:1.45e-04 	Time: 0.47
epoch 750:	style:3.39e-03 	 Rec:8.87e-05 	 Color:1.85e-04 	Time: 0.47
epoch 800:	style:4.28e-03 	 Rec:2.56e-05 	 Color:2.04e-04 	Time: 0.47
epoch 850:	style:4.12e-03 	 Rec:4.44e-05 	 Color:2.52e-04 	Time: 0.47
epoch 900:	style:4.34e-03 	 Rec:2.33e-04 	 Color:2.40e-04 	Time: 0.48
epoch 950:	style:4.00e-03 	 Rec:2.35e-03 	 Color:2.35e-04 	Time: 0.47
epoch 1000:	style:5.10e-03 	 Rec:1.23e-04 	 Color:2.72e-04 	Time: 0.46
epoch 1050:	style:4.53e-03 	 Rec:9.18e-05 	 Color:1.70e-04 	Time: 0.47
epoch 1100:	style:4.21e-03 	 Rec:7.38e-05 	 Color:2.27e-04 	Time: 0.47
epoch 1150:	style:3.82e-03 	 Rec:3.66e-05 	 Color:2.54e-04 	Time: 0.46
