epoch 0:	pdl:1.36e+00 	 Rec:2.47e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:8.21e-01 	 Rec:6.71e-02 	 Color:0.00e+00 	Time: 0.45
epoch 100:	pdl:6.24e-01 	 Rec:2.02e-02 	 Color:0.00e+00 	Time: 0.43
epoch 150:	pdl:5.03e-01 	 Rec:8.33e-03 	 Color:0.00e+00 	Time: 0.43
epoch 200:	pdl:4.59e-01 	 Rec:4.28e-03 	 Color:0.00e+00 	Time: 0.43
epoch 250:	pdl:5.16e-01 	 Rec:2.54e-03 	 Color:0.00e+00 	Time: 0.43
epoch 300:	pdl:4.78e-01 	 Rec:1.54e-03 	 Color:0.00e+00 	Time: 0.44
epoch 350:	pdl:4.96e-01 	 Rec:1.54e-03 	 Color:0.00e+00 	Time: 0.43
epoch 400:	pdl:4.70e-01 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.43
epoch 450:	pdl:4.87e-01 	 Rec:4.75e-04 	 Color:0.00e+00 	Time: 0.43
epoch 500:	pdl:4.84e-01 	 Rec:8.23e-04 	 Color:0.00e+00 	Time: 0.44
epoch 550:	pdl:4.87e-01 	 Rec:5.87e-04 	 Color:0.00e+00 	Time: 0.44
epoch 600:	pdl:5.04e-01 	 Rec:1.74e-04 	 Color:0.00e+00 	Time: 0.43
epoch 650:	pdl:4.87e-01 	 Rec:1.28e-04 	 Color:0.00e+00 	Time: 0.44
epoch 700:	pdl:4.67e-01 	 Rec:1.44e-04 	 Color:0.00e+00 	Time: 0.44
epoch 750:	pdl:4.78e-01 	 Rec:7.21e-05 	 Color:0.00e+00 	Time: 0.44
epoch 800:	pdl:5.06e-01 	 Rec:5.46e-05 	 Color:0.00e+00 	Time: 0.44
epoch 850:	pdl:4.74e-01 	 Rec:4.21e-05 	 Color:0.00e+00 	Time: 0.44
epoch 900:	pdl:4.86e-01 	 Rec:3.20e-05 	 Color:0.00e+00 	Time: 0.44
epoch 950:	pdl:4.98e-01 	 Rec:2.59e-05 	 Color:0.00e+00 	Time: 0.44
epoch 1000:	pdl:4.87e-01 	 Rec:1.87e-05 	 Color:0.00e+00 	Time: 0.43
epoch 1050:	pdl:4.84e-01 	 Rec:5.44e-04 	 Color:0.00e+00 	Time: 0.44
epoch 1100:	pdl:5.16e-01 	 Rec:1.20e-05 	 Color:0.00e+00 	Time: 0.44
epoch 1150:	pdl:4.90e-01 	 Rec:8.96e-06 	 Color:0.00e+00 	Time: 0.44
epoch 1200:	pdl:4.63e-01 	 Rec:9.13e-06 	 Color:0.00e+00 	Time: 0.44
epoch 1250:	pdl:4.82e-01 	 Rec:9.90e-06 	 Color:0.00e+00 	Time: 0.43
epoch 1300:	pdl:4.26e-01 	 Rec:5.58e-06 	 Color:0.00e+00 	Time: 0.43
epoch 1350:	pdl:4.61e-01 	 Rec:3.97e-06 	 Color:0.00e+00 	Time: 0.44
epoch 1400:	pdl:4.53e-01 	 Rec:2.96e-06 	 Color:0.00e+00 	Time: 0.44
epoch 1450:	pdl:4.68e-01 	 Rec:3.57e-05 	 Color:0.00e+00 	Time: 0.44
