epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:2.15e-05 	Time: 0.01
epoch 50:	style:4.11e-03 	 Rec:2.58e-03 	 Color:1.49e-05 	Time: 0.46
epoch 100:	style:4.04e-03 	 Rec:1.45e-03 	 Color:1.65e-05 	Time: 0.45
epoch 150:	style:4.31e-03 	 Rec:1.74e-03 	 Color:1.19e-05 	Time: 0.45
epoch 200:	style:2.86e-03 	 Rec:2.38e-03 	 Color:1.43e-05 	Time: 0.45
epoch 250:	style:4.90e-03 	 Rec:5.10e-04 	 Color:1.01e-05 	Time: 0.45
epoch 300:	style:4.92e-03 	 Rec:6.94e-04 	 Color:1.33e-05 	Time: 0.45
epoch 350:	style:4.75e-03 	 Rec:7.28e-04 	 Color:1.32e-05 	Time: 0.45
epoch 400:	style:4.13e-03 	 Rec:1.15e-03 	 Color:1.32e-05 	Time: 0.46
epoch 450:	style:4.75e-03 	 Rec:3.52e-04 	 Color:1.83e-05 	Time: 0.46
epoch 500:	style:4.88e-03 	 Rec:4.95e-04 	 Color:1.77e-05 	Time: 0.46
epoch 550:	style:4.28e-03 	 Rec:2.53e-03 	 Color:1.28e-05 	Time: 0.45
epoch 600:	style:5.16e-03 	 Rec:2.06e-04 	 Color:1.09e-05 	Time: 0.42
epoch 650:	style:5.90e-03 	 Rec:2.33e-04 	 Color:1.40e-05 	Time: 0.39
epoch 700:	style:5.80e-03 	 Rec:9.01e-04 	 Color:1.58e-05 	Time: 0.42
epoch 750:	style:4.95e-03 	 Rec:1.45e-04 	 Color:1.42e-05 	Time: 0.42
epoch 800:	style:5.26e-03 	 Rec:1.59e-04 	 Color:1.21e-05 	Time: 0.37
epoch 850:	style:5.92e-03 	 Rec:2.34e-03 	 Color:1.42e-05 	Time: 0.42
epoch 900:	style:5.52e-03 	 Rec:4.40e-05 	 Color:1.12e-05 	Time: 0.44
epoch 950:	style:5.97e-03 	 Rec:2.77e-04 	 Color:1.31e-05 	Time: 0.45
epoch 1000:	style:6.08e-03 	 Rec:6.64e-04 	 Color:1.32e-05 	Time: 0.44
epoch 1050:	style:5.89e-03 	 Rec:2.06e-04 	 Color:1.24e-05 	Time: 0.47
epoch 1100:	style:5.74e-03 	 Rec:6.22e-04 	 Color:1.42e-05 	Time: 0.45
epoch 1150:	style:5.05e-03 	 Rec:1.97e-04 	 Color:1.40e-05 	Time: 0.44
epoch 1200:	style:6.23e-03 	 Rec:1.89e-04 	 Color:1.33e-05 	Time: 0.42
epoch 1250:	style:6.33e-03 	 Rec:8.71e-05 	 Color:1.48e-05 	Time: 0.45
epoch 1300:	style:5.69e-03 	 Rec:5.62e-04 	 Color:1.64e-05 	Time: 0.45
epoch 1350:	style:6.00e-03 	 Rec:3.01e-04 	 Color:1.42e-05 	Time: 0.46
epoch 1400:	style:6.06e-03 	 Rec:5.06e-04 	 Color:1.46e-05 	Time: 0.47
epoch 1450:	style:6.84e-03 	 Rec:3.15e-04 	 Color:1.42e-05 	Time: 0.47
