epoch 0:	gram:1.26e-01 	 Rec:6.55e-02 	 Color:2.68e-05 	Time: 0.01
epoch 50:	gram:3.52e-02 	 Rec:8.43e-03 	 Color:1.59e-05 	Time: 0.64
epoch 100:	gram:2.80e-02 	 Rec:5.00e-03 	 Color:1.79e-05 	Time: 0.55
epoch 150:	gram:3.05e-02 	 Rec:4.05e-03 	 Color:1.36e-05 	Time: 0.52
epoch 200:	gram:2.55e-02 	 Rec:3.51e-03 	 Color:1.84e-05 	Time: 0.52
epoch 250:	gram:2.31e-02 	 Rec:3.25e-03 	 Color:1.84e-05 	Time: 0.57
epoch 300:	gram:3.12e-02 	 Rec:3.04e-03 	 Color:1.50e-05 	Time: 0.57
epoch 350:	gram:2.38e-02 	 Rec:2.87e-03 	 Color:1.70e-05 	Time: 0.51
epoch 400:	gram:2.45e-02 	 Rec:2.58e-03 	 Color:1.61e-05 	Time: 0.54
epoch 450:	gram:1.99e-02 	 Rec:2.55e-03 	 Color:1.66e-05 	Time: 0.54
epoch 500:	gram:2.32e-02 	 Rec:2.40e-03 	 Color:1.35e-05 	Time: 0.53
epoch 550:	gram:2.37e-02 	 Rec:2.36e-03 	 Color:1.52e-05 	Time: 0.51
epoch 600:	gram:2.41e-02 	 Rec:2.24e-03 	 Color:1.44e-05 	Time: 0.51
epoch 650:	gram:2.24e-02 	 Rec:2.13e-03 	 Color:1.71e-05 	Time: 0.50
epoch 700:	gram:2.37e-02 	 Rec:2.10e-03 	 Color:1.51e-05 	Time: 0.50
epoch 750:	gram:2.41e-02 	 Rec:2.01e-03 	 Color:1.92e-05 	Time: 0.50
epoch 800:	gram:2.07e-02 	 Rec:2.01e-03 	 Color:1.43e-05 	Time: 0.50
epoch 850:	gram:2.58e-02 	 Rec:1.90e-03 	 Color:1.98e-05 	Time: 0.51
epoch 900:	gram:2.13e-02 	 Rec:1.92e-03 	 Color:1.23e-05 	Time: 0.55
epoch 950:	gram:2.02e-02 	 Rec:1.79e-03 	 Color:1.34e-05 	Time: 0.53
epoch 1000:	gram:2.23e-02 	 Rec:1.80e-03 	 Color:1.57e-05 	Time: 0.54
epoch 1050:	gram:1.86e-02 	 Rec:1.79e-03 	 Color:1.20e-05 	Time: 0.56
epoch 1100:	gram:1.90e-02 	 Rec:1.70e-03 	 Color:1.42e-05 	Time: 0.55
epoch 1150:	gram:2.54e-02 	 Rec:1.84e-03 	 Color:1.25e-05 	Time: 0.51
epoch 1200:	gram:2.15e-02 	 Rec:1.60e-03 	 Color:1.42e-05 	Time: 0.51
epoch 1250:	gram:1.98e-02 	 Rec:1.59e-03 	 Color:1.42e-05 	Time: 0.50
epoch 1300:	gram:1.93e-02 	 Rec:1.49e-03 	 Color:1.35e-05 	Time: 0.50
epoch 1350:	gram:2.21e-02 	 Rec:1.49e-03 	 Color:1.47e-05 	Time: 0.50
epoch 1400:	gram:2.45e-02 	 Rec:1.46e-03 	 Color:1.17e-05 	Time: 0.50
epoch 1450:	gram:1.81e-02 	 Rec:1.46e-03 	 Color:1.29e-05 	Time: 0.50
epoch 1500:	gram:2.08e-02 	 Rec:1.40e-03 	 Color:1.50e-05 	Time: 0.54
epoch 1550:	gram:2.24e-02 	 Rec:1.42e-03 	 Color:8.65e-06 	Time: 0.51
epoch 1600:	gram:1.82e-02 	 Rec:1.49e-03 	 Color:1.50e-05 	Time: 0.53
epoch 1650:	gram:2.20e-02 	 Rec:1.34e-03 	 Color:1.61e-05 	Time: 0.54
epoch 1700:	gram:2.31e-02 	 Rec:1.35e-03 	 Color:1.04e-05 	Time: 0.55
epoch 1750:	gram:1.69e-02 	 Rec:1.36e-03 	 Color:1.42e-05 	Time: 0.54
epoch 1800:	gram:1.50e-02 	 Rec:1.40e-03 	 Color:1.72e-05 	Time: 0.52
epoch 1850:	gram:1.70e-02 	 Rec:1.22e-03 	 Color:1.20e-05 	Time: 0.52
epoch 1900:	gram:1.68e-02 	 Rec:1.28e-03 	 Color:1.29e-05 	Time: 0.52
epoch 1950:	gram:1.74e-02 	 Rec:1.23e-03 	 Color:1.52e-05 	Time: 0.51
epoch 2000:	gram:2.18e-02 	 Rec:1.16e-03 	 Color:1.18e-05 	Time: 0.54
epoch 2050:	gram:1.71e-02 	 Rec:1.24e-03 	 Color:1.27e-05 	Time: 0.55
epoch 2100:	gram:2.20e-02 	 Rec:1.13e-03 	 Color:1.90e-05 	Time: 0.54
epoch 2150:	gram:1.93e-02 	 Rec:1.13e-03 	 Color:1.23e-05 	Time: 0.52
epoch 2200:	gram:2.56e-02 	 Rec:1.16e-03 	 Color:1.31e-05 	Time: 0.54
epoch 2250:	gram:2.28e-02 	 Rec:1.05e-03 	 Color:1.78e-05 	Time: 0.51
epoch 2300:	gram:2.12e-02 	 Rec:1.12e-03 	 Color:1.42e-05 	Time: 0.51
epoch 2350:	gram:1.90e-02 	 Rec:1.07e-03 	 Color:1.60e-05 	Time: 0.54
epoch 2400:	gram:1.91e-02 	 Rec:1.03e-03 	 Color:1.40e-05 	Time: 0.58
epoch 2450:	gram:1.81e-02 	 Rec:1.11e-03 	 Color:1.77e-05 	Time: 0.54
epoch 2500:	gram:1.74e-02 	 Rec:9.95e-04 	 Color:1.17e-05 	Time: 0.51
epoch 2550:	gram:1.62e-02 	 Rec:9.59e-04 	 Color:1.14e-05 	Time: 0.52
epoch 2600:	gram:2.18e-02 	 Rec:1.02e-03 	 Color:1.61e-05 	Time: 0.54
epoch 2650:	gram:2.07e-02 	 Rec:9.64e-04 	 Color:1.46e-05 	Time: 0.52
epoch 2700:	gram:1.60e-02 	 Rec:9.99e-04 	 Color:1.17e-05 	Time: 0.52
epoch 2750:	gram:1.86e-02 	 Rec:9.49e-04 	 Color:1.29e-05 	Time: 0.56
epoch 2800:	gram:1.88e-02 	 Rec:9.45e-04 	 Color:1.29e-05 	Time: 0.56
epoch 2850:	gram:1.61e-02 	 Rec:9.40e-04 	 Color:9.58e-06 	Time: 0.51
epoch 2900:	gram:1.59e-02 	 Rec:9.09e-04 	 Color:1.60e-05 	Time: 0.53
