epoch 0:	pdl:9.53e-02 	 Rec:1.74e-03 	 Color:3.50e-02 	Time: 0.02
epoch 50:	pdl:9.77e-02 	 Rec:8.07e-04 	 Color:4.42e-02 	Time: 1.97
epoch 100:	pdl:9.46e-02 	 Rec:6.73e-04 	 Color:3.90e-02 	Time: 1.95
epoch 150:	pdl:9.79e-02 	 Rec:6.32e-04 	 Color:4.44e-02 	Time: 1.98
epoch 200:	pdl:9.17e-02 	 Rec:5.79e-04 	 Color:3.85e-02 	Time: 2.00
epoch 250:	pdl:8.59e-02 	 Rec:5.25e-04 	 Color:3.85e-02 	Time: 1.99
epoch 300:	pdl:8.71e-02 	 Rec:4.94e-04 	 Color:3.52e-02 	Time: 1.98
epoch 350:	pdl:9.44e-02 	 Rec:4.87e-04 	 Color:4.71e-02 	Time: 1.99
epoch 400:	pdl:8.71e-02 	 Rec:4.63e-04 	 Color:3.74e-02 	Time: 2.00
epoch 450:	pdl:8.84e-02 	 Rec:4.50e-04 	 Color:3.91e-02 	Time: 1.98
epoch 500:	pdl:9.71e-02 	 Rec:4.19e-04 	 Color:4.27e-02 	Time: 1.98
epoch 550:	pdl:8.91e-02 	 Rec:4.17e-04 	 Color:3.80e-02 	Time: 1.97
epoch 600:	pdl:9.28e-02 	 Rec:4.12e-04 	 Color:4.09e-02 	Time: 1.98
epoch 650:	pdl:9.70e-02 	 Rec:3.81e-04 	 Color:4.23e-02 	Time: 1.96
epoch 700:	pdl:9.47e-02 	 Rec:3.98e-04 	 Color:4.59e-02 	Time: 1.98
epoch 750:	pdl:9.28e-02 	 Rec:3.63e-04 	 Color:4.17e-02 	Time: 1.97
epoch 800:	pdl:9.41e-02 	 Rec:3.81e-04 	 Color:4.06e-02 	Time: 1.97
epoch 850:	pdl:9.53e-02 	 Rec:3.60e-04 	 Color:4.71e-02 	Time: 1.95
epoch 900:	pdl:9.13e-02 	 Rec:3.32e-04 	 Color:4.22e-02 	Time: 1.98
epoch 950:	pdl:8.94e-02 	 Rec:3.45e-04 	 Color:4.18e-02 	Time: 1.95
epoch 1000:	pdl:9.33e-02 	 Rec:3.24e-04 	 Color:4.09e-02 	Time: 1.95
epoch 1050:	pdl:8.94e-02 	 Rec:3.02e-04 	 Color:3.67e-02 	Time: 1.97
epoch 1100:	pdl:9.54e-02 	 Rec:3.05e-04 	 Color:4.52e-02 	Time: 1.96
epoch 1150:	pdl:9.42e-02 	 Rec:3.41e-04 	 Color:3.89e-02 	Time: 1.96
epoch 1200:	pdl:1.00e-01 	 Rec:2.96e-04 	 Color:4.90e-02 	Time: 1.96
epoch 1250:	pdl:9.68e-02 	 Rec:2.96e-04 	 Color:4.38e-02 	Time: 1.95
epoch 1300:	pdl:8.42e-02 	 Rec:2.85e-04 	 Color:3.44e-02 	Time: 1.96
epoch 1350:	pdl:8.89e-02 	 Rec:2.98e-04 	 Color:4.01e-02 	Time: 1.97
epoch 1400:	pdl:8.83e-02 	 Rec:2.84e-04 	 Color:3.53e-02 	Time: 1.95
epoch 1450:	pdl:8.74e-02 	 Rec:2.78e-04 	 Color:3.98e-02 	Time: 1.92
epoch 1500:	pdl:8.62e-02 	 Rec:2.60e-04 	 Color:4.02e-02 	Time: 1.95
epoch 1550:	pdl:9.13e-02 	 Rec:2.51e-04 	 Color:4.24e-02 	Time: 1.95
epoch 1600:	pdl:8.29e-02 	 Rec:2.55e-04 	 Color:3.33e-02 	Time: 1.98
epoch 1650:	pdl:8.73e-02 	 Rec:2.72e-04 	 Color:3.96e-02 	Time: 1.96
epoch 1700:	pdl:9.57e-02 	 Rec:2.61e-04 	 Color:4.68e-02 	Time: 1.97
epoch 1750:	pdl:9.45e-02 	 Rec:2.62e-04 	 Color:4.37e-02 	Time: 1.95
epoch 1800:	pdl:8.40e-02 	 Rec:2.67e-04 	 Color:3.66e-02 	Time: 1.99
epoch 1850:	pdl:8.89e-02 	 Rec:2.50e-04 	 Color:4.13e-02 	Time: 1.95
epoch 1900:	pdl:8.73e-02 	 Rec:2.53e-04 	 Color:4.22e-02 	Time: 1.95
epoch 1950:	pdl:8.56e-02 	 Rec:2.48e-04 	 Color:4.09e-02 	Time: 1.96
epoch 2000:	pdl:9.91e-02 	 Rec:2.43e-04 	 Color:4.61e-02 	Time: 1.94
epoch 2050:	pdl:1.02e-01 	 Rec:2.32e-04 	 Color:4.88e-02 	Time: 1.97
epoch 2100:	pdl:8.98e-02 	 Rec:2.27e-04 	 Color:3.92e-02 	Time: 1.94
epoch 2150:	pdl:8.52e-02 	 Rec:2.45e-04 	 Color:3.35e-02 	Time: 1.93
epoch 2200:	pdl:8.54e-02 	 Rec:2.40e-04 	 Color:3.92e-02 	Time: 2.00
epoch 2250:	pdl:8.77e-02 	 Rec:1.99e-04 	 Color:3.96e-02 	Time: 1.98
epoch 2300:	pdl:9.11e-02 	 Rec:2.20e-04 	 Color:4.06e-02 	Time: 1.98
epoch 2350:	pdl:9.52e-02 	 Rec:2.03e-04 	 Color:4.76e-02 	Time: 1.98
epoch 2400:	pdl:8.63e-02 	 Rec:2.14e-04 	 Color:3.79e-02 	Time: 1.98
epoch 2450:	pdl:8.72e-02 	 Rec:2.27e-04 	 Color:3.64e-02 	Time: 1.95
epoch 2500:	pdl:8.10e-02 	 Rec:2.11e-04 	 Color:3.68e-02 	Time: 1.96
epoch 2550:	pdl:8.33e-02 	 Rec:1.89e-04 	 Color:3.56e-02 	Time: 1.96
epoch 2600:	pdl:9.35e-02 	 Rec:2.04e-04 	 Color:3.74e-02 	Time: 1.95
epoch 2650:	pdl:9.07e-02 	 Rec:2.11e-04 	 Color:3.96e-02 	Time: 1.96
epoch 2700:	pdl:8.14e-02 	 Rec:1.85e-04 	 Color:3.39e-02 	Time: 1.96
epoch 2750:	pdl:8.46e-02 	 Rec:1.91e-04 	 Color:3.92e-02 	Time: 1.95
epoch 2800:	pdl:9.08e-02 	 Rec:1.93e-04 	 Color:4.16e-02 	Time: 1.96
epoch 2850:	pdl:8.73e-02 	 Rec:1.80e-04 	 Color:4.06e-02 	Time: 1.96
epoch 2900:	pdl:9.08e-02 	 Rec:1.93e-04 	 Color:4.08e-02 	Time: 1.95
epoch 2950:	pdl:9.51e-02 	 Rec:1.75e-04 	 Color:4.70e-02 	Time: 1.55
epoch 3000:	pdl:8.52e-02 	 Rec:1.86e-04 	 Color:4.20e-02 	Time: 2.04
epoch 3050:	pdl:9.02e-02 	 Rec:1.68e-04 	 Color:4.31e-02 	Time: 2.10
epoch 3100:	pdl:8.27e-02 	 Rec:1.85e-04 	 Color:3.71e-02 	Time: 2.07
epoch 3150:	pdl:8.32e-02 	 Rec:1.79e-04 	 Color:3.35e-02 	Time: 2.09
epoch 3200:	pdl:8.24e-02 	 Rec:1.66e-04 	 Color:3.75e-02 	Time: 2.08
epoch 3250:	pdl:8.70e-02 	 Rec:1.92e-04 	 Color:4.16e-02 	Time: 2.08
epoch 3300:	pdl:9.09e-02 	 Rec:1.72e-04 	 Color:3.90e-02 	Time: 2.07
epoch 3350:	pdl:8.22e-02 	 Rec:1.90e-04 	 Color:3.76e-02 	Time: 2.05
epoch 3400:	pdl:9.73e-02 	 Rec:1.61e-04 	 Color:4.89e-02 	Time: 2.07
epoch 3450:	pdl:8.66e-02 	 Rec:1.66e-04 	 Color:3.64e-02 	Time: 2.10
epoch 3500:	pdl:8.52e-02 	 Rec:1.89e-04 	 Color:4.07e-02 	Time: 2.10
epoch 3550:	pdl:8.12e-02 	 Rec:1.56e-04 	 Color:3.41e-02 	Time: 2.13
epoch 3600:	pdl:9.06e-02 	 Rec:1.74e-04 	 Color:4.02e-02 	Time: 2.11
epoch 3650:	pdl:9.74e-02 	 Rec:1.71e-04 	 Color:4.39e-02 	Time: 2.11
epoch 3700:	pdl:9.19e-02 	 Rec:1.63e-04 	 Color:4.18e-02 	Time: 2.10
epoch 3750:	pdl:9.21e-02 	 Rec:1.72e-04 	 Color:4.39e-02 	Time: 2.11
