epoch 0:	pdl:3.36e-01 	 Rec:1.42e-03 	 Color:8.60e-02 	Time: 0.03
epoch 50:	pdl:2.89e-01 	 Rec:2.18e-03 	 Color:8.86e-02 	Time: 2.93
epoch 100:	pdl:2.32e-01 	 Rec:9.88e-04 	 Color:9.04e-02 	Time: 2.90
epoch 150:	pdl:2.36e-01 	 Rec:9.51e-04 	 Color:8.84e-02 	Time: 2.88
epoch 200:	pdl:2.24e-01 	 Rec:1.02e-03 	 Color:8.82e-02 	Time: 2.88
epoch 250:	pdl:2.71e-01 	 Rec:9.63e-04 	 Color:8.67e-02 	Time: 2.92
epoch 300:	pdl:2.44e-01 	 Rec:8.99e-04 	 Color:8.95e-02 	Time: 2.91
epoch 350:	pdl:2.40e-01 	 Rec:9.51e-04 	 Color:9.02e-02 	Time: 2.91
epoch 400:	pdl:2.56e-01 	 Rec:1.04e-03 	 Color:8.66e-02 	Time: 2.89
epoch 450:	pdl:2.74e-01 	 Rec:1.06e-03 	 Color:8.88e-02 	Time: 2.89
epoch 500:	pdl:2.46e-01 	 Rec:9.69e-04 	 Color:9.09e-02 	Time: 2.88
epoch 550:	pdl:2.50e-01 	 Rec:1.48e-03 	 Color:8.59e-02 	Time: 2.89
epoch 600:	pdl:2.26e-01 	 Rec:8.48e-04 	 Color:8.91e-02 	Time: 2.89
epoch 650:	pdl:2.57e-01 	 Rec:1.36e-03 	 Color:8.94e-02 	Time: 2.88
epoch 700:	pdl:2.47e-01 	 Rec:1.04e-03 	 Color:8.81e-02 	Time: 2.88
epoch 750:	pdl:2.35e-01 	 Rec:8.75e-04 	 Color:8.77e-02 	Time: 2.89
epoch 800:	pdl:2.31e-01 	 Rec:8.22e-04 	 Color:9.06e-02 	Time: 2.89
epoch 850:	pdl:2.43e-01 	 Rec:1.07e-03 	 Color:8.76e-02 	Time: 2.88
epoch 900:	pdl:2.23e-01 	 Rec:8.52e-04 	 Color:8.62e-02 	Time: 2.88
epoch 950:	pdl:2.26e-01 	 Rec:8.05e-04 	 Color:9.18e-02 	Time: 2.87
epoch 1000:	pdl:2.40e-01 	 Rec:8.00e-04 	 Color:8.90e-02 	Time: 2.88
epoch 1050:	pdl:2.35e-01 	 Rec:1.04e-03 	 Color:8.79e-02 	Time: 2.90
epoch 1100:	pdl:2.36e-01 	 Rec:8.65e-04 	 Color:8.66e-02 	Time: 2.90
epoch 1150:	pdl:2.45e-01 	 Rec:1.04e-03 	 Color:9.00e-02 	Time: 2.88
epoch 1200:	pdl:2.27e-01 	 Rec:7.98e-04 	 Color:9.03e-02 	Time: 2.87
epoch 1250:	pdl:2.39e-01 	 Rec:8.22e-04 	 Color:8.88e-02 	Time: 2.87
epoch 1300:	pdl:2.21e-01 	 Rec:7.98e-04 	 Color:9.07e-02 	Time: 2.88
epoch 1350:	pdl:2.35e-01 	 Rec:7.77e-04 	 Color:8.49e-02 	Time: 2.88
epoch 1400:	pdl:2.47e-01 	 Rec:9.94e-04 	 Color:9.13e-02 	Time: 2.87
epoch 1450:	pdl:2.27e-01 	 Rec:7.96e-04 	 Color:8.61e-02 	Time: 2.88
epoch 1500:	pdl:2.31e-01 	 Rec:8.19e-04 	 Color:8.62e-02 	Time: 2.87
epoch 1550:	pdl:2.31e-01 	 Rec:8.33e-04 	 Color:8.92e-02 	Time: 2.88
epoch 1600:	pdl:2.55e-01 	 Rec:8.04e-04 	 Color:8.58e-02 	Time: 2.88
epoch 1650:	pdl:2.44e-01 	 Rec:9.71e-04 	 Color:9.10e-02 	Time: 2.87
epoch 1700:	pdl:2.48e-01 	 Rec:8.07e-04 	 Color:8.63e-02 	Time: 2.87
epoch 1750:	pdl:2.60e-01 	 Rec:7.63e-04 	 Color:8.96e-02 	Time: 2.88
epoch 1800:	pdl:2.41e-01 	 Rec:1.04e-03 	 Color:8.61e-02 	Time: 2.88
epoch 1850:	pdl:2.34e-01 	 Rec:7.41e-04 	 Color:8.56e-02 	Time: 2.89
epoch 1900:	pdl:2.24e-01 	 Rec:7.99e-04 	 Color:8.77e-02 	Time: 2.87
epoch 1950:	pdl:2.28e-01 	 Rec:7.64e-04 	 Color:8.88e-02 	Time: 2.88
epoch 2000:	pdl:2.40e-01 	 Rec:7.98e-04 	 Color:8.96e-02 	Time: 2.86
epoch 2050:	pdl:2.42e-01 	 Rec:7.55e-04 	 Color:8.98e-02 	Time: 2.90
epoch 2100:	pdl:2.37e-01 	 Rec:7.55e-04 	 Color:8.90e-02 	Time: 2.89
epoch 2150:	pdl:2.80e-01 	 Rec:2.07e-03 	 Color:8.83e-02 	Time: 2.88
epoch 2200:	pdl:2.26e-01 	 Rec:7.63e-04 	 Color:8.67e-02 	Time: 2.88
epoch 2250:	pdl:2.32e-01 	 Rec:7.30e-04 	 Color:8.84e-02 	Time: 2.88
epoch 2300:	pdl:2.30e-01 	 Rec:8.02e-04 	 Color:9.06e-02 	Time: 2.88
epoch 2350:	pdl:2.35e-01 	 Rec:7.35e-04 	 Color:8.73e-02 	Time: 2.88
epoch 2400:	pdl:2.50e-01 	 Rec:8.85e-04 	 Color:8.68e-02 	Time: 2.91
epoch 2450:	pdl:2.30e-01 	 Rec:7.55e-04 	 Color:8.85e-02 	Time: 2.87
epoch 2500:	pdl:2.32e-01 	 Rec:7.51e-04 	 Color:8.71e-02 	Time: 2.88
epoch 2550:	pdl:2.29e-01 	 Rec:8.10e-04 	 Color:8.72e-02 	Time: 2.88
