epoch 0:	pdl:1.03e+00 	 Rec:6.60e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:4.18e-01 	 Rec:3.05e-03 	 Color:0.00e+00 	Time: 0.63
epoch 100:	pdl:4.90e-01 	 Rec:2.95e-03 	 Color:0.00e+00 	Time: 0.62
epoch 150:	pdl:3.46e-01 	 Rec:2.23e-03 	 Color:0.00e+00 	Time: 0.61
epoch 200:	pdl:4.11e-01 	 Rec:2.60e-03 	 Color:0.00e+00 	Time: 0.63
epoch 250:	pdl:3.66e-01 	 Rec:2.11e-03 	 Color:0.00e+00 	Time: 0.62
epoch 300:	pdl:4.16e-01 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 0.62
epoch 350:	pdl:3.88e-01 	 Rec:1.91e-03 	 Color:0.00e+00 	Time: 0.65
epoch 400:	pdl:3.56e-01 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 0.63
epoch 450:	pdl:3.67e-01 	 Rec:1.80e-03 	 Color:0.00e+00 	Time: 0.64
epoch 500:	pdl:3.27e-01 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 0.64
epoch 550:	pdl:4.09e-01 	 Rec:1.48e-03 	 Color:0.00e+00 	Time: 0.64
epoch 600:	pdl:4.37e-01 	 Rec:1.63e-03 	 Color:0.00e+00 	Time: 0.63
epoch 650:	pdl:3.67e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.64
epoch 700:	pdl:3.61e-01 	 Rec:2.66e-03 	 Color:0.00e+00 	Time: 0.63
epoch 750:	pdl:3.66e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.63
epoch 800:	pdl:3.72e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.62
epoch 850:	pdl:3.82e-01 	 Rec:1.39e-03 	 Color:0.00e+00 	Time: 0.63
epoch 900:	pdl:3.32e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.63
epoch 950:	pdl:3.71e-01 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1000:	pdl:3.50e-01 	 Rec:1.26e-03 	 Color:0.00e+00 	Time: 0.61
epoch 1050:	pdl:3.37e-01 	 Rec:8.94e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1100:	pdl:3.41e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.62
epoch 1150:	pdl:4.05e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.62
