epoch 0:	pdl:182024.30 	 Rec:739695.25 	Time: 0.01
epoch 50:	pdl:72835.88 	 Rec:35897.53 	Time: 0.38
epoch 100:	pdl:67949.26 	 Rec:16252.23 	Time: 0.49
epoch 150:	pdl:66673.17 	 Rec:9306.77 	Time: 0.52
epoch 200:	pdl:60492.66 	 Rec:8096.27 	Time: 0.50
epoch 250:	pdl:57724.17 	 Rec:7388.83 	Time: 0.49
epoch 300:	pdl:57082.07 	 Rec:5570.64 	Time: 0.50
epoch 350:	pdl:59214.21 	 Rec:6191.76 	Time: 0.45
epoch 400:	pdl:53371.75 	 Rec:5888.58 	Time: 0.50
epoch 450:	pdl:60699.41 	 Rec:6896.79 	Time: 0.50
epoch 500:	pdl:58601.09 	 Rec:7052.13 	Time: 0.50
epoch 550:	pdl:51521.23 	 Rec:5770.01 	Time: 0.50
epoch 600:	pdl:56521.05 	 Rec:4692.09 	Time: 0.49
epoch 650:	pdl:51507.95 	 Rec:980.31 	Time: 0.50
epoch 700:	pdl:48715.05 	 Rec:832.73 	Time: 0.48
epoch 750:	pdl:51008.79 	 Rec:732.54 	Time: 0.50
epoch 800:	pdl:50681.95 	 Rec:828.00 	Time: 0.50
epoch 850:	pdl:53285.72 	 Rec:714.92 	Time: 0.51
epoch 900:	pdl:51735.97 	 Rec:700.75 	Time: 0.51
epoch 950:	pdl:55312.05 	 Rec:667.95 	Time: 0.50
epoch 1000:	pdl:51925.47 	 Rec:605.24 	Time: 0.51
epoch 1050:	pdl:51743.95 	 Rec:552.95 	Time: 0.50
epoch 1100:	pdl:53820.76 	 Rec:639.04 	Time: 0.49
epoch 1150:	pdl:52713.23 	 Rec:647.43 	Time: 0.45
epoch 1200:	pdl:50808.92 	 Rec:729.46 	Time: 0.49
epoch 1250:	pdl:50658.91 	 Rec:591.52 	Time: 0.50
epoch 1300:	pdl:52509.91 	 Rec:656.31 	Time: 0.49
epoch 1350:	pdl:51119.55 	 Rec:603.20 	Time: 0.49
epoch 1400:	pdl:48769.68 	 Rec:623.90 	Time: 0.50
epoch 1450:	pdl:50702.27 	 Rec:700.80 	Time: 0.50
epoch 1500:	pdl:51358.95 	 Rec:601.17 	Time: 0.50
epoch 1550:	pdl:50073.45 	 Rec:369.71 	Time: 0.46
epoch 1600:	pdl:47683.14 	 Rec:313.45 	Time: 0.42
epoch 1650:	pdl:49024.27 	 Rec:300.99 	Time: 0.49
epoch 1700:	pdl:51107.66 	 Rec:331.82 	Time: 0.49
epoch 1750:	pdl:49435.45 	 Rec:308.34 	Time: 0.49
epoch 1800:	pdl:46394.94 	 Rec:299.47 	Time: 0.50
epoch 1850:	pdl:50328.16 	 Rec:287.53 	Time: 0.51
epoch 1900:	pdl:52250.67 	 Rec:301.52 	Time: 0.55
epoch 1950:	pdl:50843.48 	 Rec:287.44 	Time: 0.53
epoch 2000:	pdl:50875.74 	 Rec:282.95 	Time: 0.50
epoch 2050:	pdl:52723.29 	 Rec:298.00 	Time: 0.42
epoch 2100:	pdl:49486.75 	 Rec:278.32 	Time: 0.50
epoch 2150:	pdl:50715.54 	 Rec:299.57 	Time: 0.49
epoch 2200:	pdl:48612.21 	 Rec:274.16 	Time: 0.43
epoch 2250:	pdl:51508.63 	 Rec:273.95 	Time: 0.41
epoch 2300:	pdl:48673.95 	 Rec:299.42 	Time: 0.49
epoch 2350:	pdl:50031.69 	 Rec:268.67 	Time: 0.40
epoch 2400:	pdl:47840.11 	 Rec:280.24 	Time: 0.50
epoch 2450:	pdl:50127.61 	 Rec:272.62 	Time: 0.50
epoch 2500:	pdl:46674.45 	 Rec:269.67 	Time: 0.50
epoch 2550:	pdl:49157.21 	 Rec:283.39 	Time: 0.49
epoch 2600:	pdl:48174.34 	 Rec:283.38 	Time: 0.45
epoch 2650:	pdl:50026.25 	 Rec:252.61 	Time: 0.45
epoch 2700:	pdl:49791.62 	 Rec:240.19 	Time: 0.50
epoch 2750:	pdl:47836.96 	 Rec:233.15 	Time: 0.50
epoch 2800:	pdl:49587.61 	 Rec:233.03 	Time: 0.49
epoch 2850:	pdl:45486.16 	 Rec:229.81 	Time: 0.49
epoch 2900:	pdl:50674.79 	 Rec:229.33 	Time: 0.49
epoch 2950:	pdl:47901.60 	 Rec:230.15 	Time: 0.49
epoch 3000:	pdl:51424.22 	 Rec:228.41 	Time: 0.51
epoch 3050:	pdl:50204.52 	 Rec:228.80 	Time: 0.51
epoch 3100:	pdl:49274.64 	 Rec:230.45 	Time: 0.50
epoch 3150:	pdl:49873.78 	 Rec:228.92 	Time: 0.50
epoch 3200:	pdl:49771.95 	 Rec:231.59 	Time: 0.46
epoch 3250:	pdl:51365.77 	 Rec:230.97 	Time: 0.46
epoch 3300:	pdl:52694.73 	 Rec:225.36 	Time: 0.49
epoch 3350:	pdl:51306.47 	 Rec:222.20 	Time: 0.47
epoch 3400:	pdl:48643.38 	 Rec:220.68 	Time: 0.48
epoch 3450:	pdl:49836.35 	 Rec:221.87 	Time: 0.45
epoch 3500:	pdl:49755.14 	 Rec:220.50 	Time: 0.50
epoch 3550:	pdl:47519.04 	 Rec:221.02 	Time: 0.50
epoch 3600:	pdl:49465.52 	 Rec:218.51 	Time: 0.43
epoch 3650:	pdl:50917.59 	 Rec:221.06 	Time: 0.38
epoch 3700:	pdl:48847.58 	 Rec:223.26 	Time: 0.38
epoch 3750:	pdl:47677.96 	 Rec:220.71 	Time: 0.48
epoch 3800:	pdl:48813.72 	 Rec:218.74 	Time: 0.37
epoch 3850:	pdl:46733.20 	 Rec:219.27 	Time: 0.37
epoch 3900:	pdl:48185.83 	 Rec:215.47 	Time: 0.37
epoch 3950:	pdl:48847.26 	 Rec:216.11 	Time: 0.38
epoch 4000:	pdl:49029.46 	 Rec:215.33 	Time: 0.37
epoch 4050:	pdl:50671.32 	 Rec:218.98 	Time: 0.37
epoch 4100:	pdl:48343.71 	 Rec:216.46 	Time: 0.37
epoch 4150:	pdl:49218.91 	 Rec:215.03 	Time: 0.37
epoch 4200:	pdl:48968.94 	 Rec:215.27 	Time: 0.49
epoch 4250:	pdl:51827.60 	 Rec:219.06 	Time: 0.40
epoch 4300:	pdl:52044.25 	 Rec:217.59 	Time: 0.39
epoch 4350:	pdl:51909.04 	 Rec:219.05 	Time: 0.48
epoch 4400:	pdl:47198.88 	 Rec:219.77 	Time: 0.38
epoch 4450:	pdl:48289.00 	 Rec:214.27 	Time: 0.38
epoch 4500:	pdl:48496.18 	 Rec:215.58 	Time: 0.38
epoch 4550:	pdl:51722.88 	 Rec:219.77 	Time: 0.38
epoch 4600:	pdl:49335.49 	 Rec:216.30 	Time: 0.50
epoch 4650:	pdl:50393.14 	 Rec:215.66 	Time: 0.50
epoch 4700:	pdl:52356.53 	 Rec:214.22 	Time: 0.50
epoch 4750:	pdl:49342.09 	 Rec:210.28 	Time: 0.41
epoch 4800:	pdl:48298.81 	 Rec:212.82 	Time: 0.41
epoch 4850:	pdl:50028.05 	 Rec:213.84 	Time: 0.46
epoch 4900:	pdl:52764.85 	 Rec:213.50 	Time: 0.50
epoch 4950:	pdl:49551.36 	 Rec:212.48 	Time: 0.49
epoch 5000:	pdl:49587.07 	 Rec:213.62 	Time: 0.50
