epoch 0:	pdl:1.76e+00 	 Rec:2.87e-01 	 Color:1.26e-01 	Time: 0.01
epoch 50:	pdl:9.49e-01 	 Rec:2.97e-02 	 Color:1.12e-01 	Time: 0.41
epoch 100:	pdl:8.35e-01 	 Rec:6.34e-03 	 Color:1.12e-01 	Time: 0.37
epoch 150:	pdl:8.52e-01 	 Rec:2.56e-03 	 Color:1.15e-01 	Time: 0.41
epoch 200:	pdl:8.82e-01 	 Rec:1.51e-03 	 Color:1.21e-01 	Time: 0.35
epoch 250:	pdl:7.82e-01 	 Rec:1.16e-03 	 Color:1.17e-01 	Time: 0.35
epoch 300:	pdl:8.35e-01 	 Rec:1.06e-03 	 Color:1.05e-01 	Time: 0.35
epoch 350:	pdl:7.86e-01 	 Rec:8.21e-04 	 Color:1.20e-01 	Time: 0.39
epoch 400:	pdl:8.16e-01 	 Rec:8.31e-04 	 Color:1.17e-01 	Time: 0.41
epoch 450:	pdl:8.29e-01 	 Rec:6.04e-04 	 Color:1.09e-01 	Time: 0.40
epoch 500:	pdl:7.79e-01 	 Rec:7.27e-04 	 Color:1.30e-01 	Time: 0.35
epoch 550:	pdl:7.80e-01 	 Rec:5.66e-04 	 Color:9.28e-02 	Time: 0.40
epoch 600:	pdl:7.46e-01 	 Rec:5.81e-04 	 Color:1.22e-01 	Time: 0.39
epoch 650:	pdl:7.59e-01 	 Rec:5.34e-04 	 Color:9.39e-02 	Time: 0.40
epoch 700:	pdl:6.82e-01 	 Rec:5.72e-04 	 Color:1.17e-01 	Time: 0.41
epoch 750:	pdl:6.70e-01 	 Rec:7.78e-04 	 Color:9.28e-02 	Time: 0.36
epoch 800:	pdl:7.48e-01 	 Rec:1.51e-03 	 Color:1.35e-01 	Time: 0.39
epoch 850:	pdl:7.05e-01 	 Rec:4.70e-04 	 Color:7.93e-02 	Time: 0.41
epoch 900:	pdl:7.36e-01 	 Rec:5.27e-04 	 Color:1.01e-01 	Time: 0.39
epoch 950:	pdl:6.77e-01 	 Rec:6.93e-04 	 Color:9.13e-02 	Time: 0.40
epoch 1000:	pdl:6.42e-01 	 Rec:5.60e-04 	 Color:9.79e-02 	Time: 0.33
epoch 1050:	pdl:7.10e-01 	 Rec:4.57e-04 	 Color:1.17e-01 	Time: 0.39
epoch 1100:	pdl:7.29e-01 	 Rec:3.51e-04 	 Color:1.08e-01 	Time: 0.40
epoch 1150:	pdl:6.18e-01 	 Rec:3.85e-04 	 Color:7.25e-02 	Time: 0.37
epoch 1200:	pdl:7.72e-01 	 Rec:9.23e-04 	 Color:1.41e-01 	Time: 0.43
