epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:1.14e-04 	Time: 0.01
epoch 50:	style:3.68e-03 	 Rec:3.45e-03 	 Color:7.40e-05 	Time: 0.45
epoch 100:	style:4.20e-03 	 Rec:5.27e-04 	 Color:1.45e-04 	Time: 0.44
epoch 150:	style:3.68e-03 	 Rec:2.55e-04 	 Color:6.88e-05 	Time: 0.45
epoch 200:	style:2.90e-03 	 Rec:3.36e-04 	 Color:5.06e-05 	Time: 0.44
epoch 250:	style:4.43e-03 	 Rec:2.66e-04 	 Color:5.98e-05 	Time: 0.44
epoch 300:	style:4.52e-03 	 Rec:3.88e-04 	 Color:1.34e-04 	Time: 0.44
epoch 350:	style:4.07e-03 	 Rec:1.18e-03 	 Color:1.12e-04 	Time: 0.45
epoch 400:	style:4.17e-03 	 Rec:1.14e-04 	 Color:8.15e-05 	Time: 0.47
epoch 450:	style:4.75e-03 	 Rec:2.10e-04 	 Color:1.70e-04 	Time: 0.46
epoch 500:	style:4.55e-03 	 Rec:2.73e-04 	 Color:8.90e-05 	Time: 0.47
epoch 550:	style:3.79e-03 	 Rec:1.35e-03 	 Color:4.49e-05 	Time: 0.46
epoch 600:	style:4.73e-03 	 Rec:1.28e-04 	 Color:6.93e-05 	Time: 0.48
epoch 650:	style:4.48e-03 	 Rec:1.68e-04 	 Color:1.02e-04 	Time: 0.45
epoch 700:	style:3.87e-03 	 Rec:1.71e-04 	 Color:1.37e-04 	Time: 0.47
epoch 750:	style:3.96e-03 	 Rec:4.87e-04 	 Color:1.45e-04 	Time: 0.47
epoch 800:	style:4.25e-03 	 Rec:3.86e-04 	 Color:5.24e-05 	Time: 0.47
epoch 850:	style:4.68e-03 	 Rec:9.18e-05 	 Color:7.16e-05 	Time: 0.47
epoch 900:	style:4.07e-03 	 Rec:1.15e-04 	 Color:6.15e-05 	Time: 0.47
epoch 950:	style:4.58e-03 	 Rec:1.74e-03 	 Color:3.76e-05 	Time: 0.47
epoch 1000:	style:5.85e-03 	 Rec:1.78e-06 	 Color:9.21e-05 	Time: 0.47
epoch 1050:	style:4.88e-03 	 Rec:1.80e-04 	 Color:6.54e-05 	Time: 0.48
epoch 1100:	style:4.33e-03 	 Rec:1.32e-04 	 Color:1.46e-04 	Time: 0.45
epoch 1150:	style:3.73e-03 	 Rec:8.62e-05 	 Color:6.86e-05 	Time: 0.46
epoch 1200:	style:4.93e-03 	 Rec:2.12e-04 	 Color:9.83e-05 	Time: 0.54
epoch 1250:	style:4.93e-03 	 Rec:1.45e-04 	 Color:1.47e-04 	Time: 0.47
epoch 1300:	style:4.41e-03 	 Rec:4.53e-05 	 Color:1.25e-04 	Time: 0.47
epoch 1350:	style:5.15e-03 	 Rec:2.66e-04 	 Color:1.19e-04 	Time: 0.47
epoch 1400:	style:3.66e-03 	 Rec:9.13e-04 	 Color:1.11e-04 	Time: 0.46
epoch 1450:	style:4.12e-03 	 Rec:6.78e-05 	 Color:1.49e-04 	Time: 0.47
epoch 1500:	style:3.48e-03 	 Rec:1.08e-04 	 Color:1.14e-04 	Time: 0.48
epoch 1550:	style:3.84e-03 	 Rec:3.66e-05 	 Color:6.07e-05 	Time: 0.47
epoch 1600:	style:3.34e-03 	 Rec:5.57e-05 	 Color:1.03e-04 	Time: 0.46
epoch 1650:	style:3.87e-03 	 Rec:9.39e-05 	 Color:1.10e-04 	Time: 0.47
epoch 1700:	style:3.34e-03 	 Rec:3.17e-05 	 Color:1.45e-04 	Time: 0.47
epoch 1750:	style:3.22e-03 	 Rec:1.44e-04 	 Color:8.96e-05 	Time: 0.46
epoch 1800:	style:3.61e-03 	 Rec:1.03e-04 	 Color:5.69e-05 	Time: 0.46
epoch 1850:	style:3.28e-03 	 Rec:1.12e-04 	 Color:7.60e-05 	Time: 0.46
epoch 1900:	style:3.24e-03 	 Rec:8.26e-05 	 Color:1.01e-04 	Time: 0.46
epoch 1950:	style:3.86e-03 	 Rec:5.63e-05 	 Color:6.10e-05 	Time: 0.47
epoch 2000:	style:4.07e-03 	 Rec:7.95e-05 	 Color:8.69e-05 	Time: 0.47
epoch 2050:	style:3.95e-03 	 Rec:4.39e-04 	 Color:1.92e-04 	Time: 0.47
epoch 2100:	style:4.24e-03 	 Rec:5.12e-05 	 Color:6.73e-05 	Time: 0.47
epoch 2150:	style:3.91e-03 	 Rec:3.64e-04 	 Color:1.46e-04 	Time: 0.47
epoch 2200:	style:4.74e-03 	 Rec:2.70e-04 	 Color:8.83e-05 	Time: 0.46
epoch 2250:	style:4.44e-03 	 Rec:1.53e-04 	 Color:1.26e-04 	Time: 0.46
