epoch 0:	pdl:3.56e-01 	 Rec:9.85e-03 	 Color:3.31e-02 	Time: 0.01
epoch 50:	pdl:3.34e-01 	 Rec:3.20e-03 	 Color:3.79e-02 	Time: 0.70
epoch 100:	pdl:3.46e-01 	 Rec:2.32e-03 	 Color:4.72e-02 	Time: 0.59
epoch 150:	pdl:3.37e-01 	 Rec:1.88e-03 	 Color:4.20e-02 	Time: 0.57
epoch 200:	pdl:3.23e-01 	 Rec:1.62e-03 	 Color:4.02e-02 	Time: 0.56
epoch 250:	pdl:3.48e-01 	 Rec:1.43e-03 	 Color:3.43e-02 	Time: 0.59
epoch 300:	pdl:3.55e-01 	 Rec:1.32e-03 	 Color:4.03e-02 	Time: 0.58
epoch 350:	pdl:3.00e-01 	 Rec:1.22e-03 	 Color:2.96e-02 	Time: 0.57
epoch 400:	pdl:3.20e-01 	 Rec:1.27e-03 	 Color:3.13e-02 	Time: 0.59
epoch 450:	pdl:3.09e-01 	 Rec:1.00e-03 	 Color:3.60e-02 	Time: 0.59
epoch 500:	pdl:3.43e-01 	 Rec:1.04e-03 	 Color:3.23e-02 	Time: 0.60
epoch 550:	pdl:3.07e-01 	 Rec:8.40e-04 	 Color:3.40e-02 	Time: 0.59
epoch 600:	pdl:3.13e-01 	 Rec:8.38e-04 	 Color:3.18e-02 	Time: 0.62
epoch 650:	pdl:3.37e-01 	 Rec:9.71e-04 	 Color:4.08e-02 	Time: 0.60
epoch 700:	pdl:2.95e-01 	 Rec:7.35e-04 	 Color:3.24e-02 	Time: 0.59
epoch 750:	pdl:3.11e-01 	 Rec:8.03e-04 	 Color:3.88e-02 	Time: 0.59
epoch 800:	pdl:3.38e-01 	 Rec:7.50e-04 	 Color:3.04e-02 	Time: 0.59
epoch 850:	pdl:3.40e-01 	 Rec:6.86e-04 	 Color:3.65e-02 	Time: 0.61
epoch 900:	pdl:3.23e-01 	 Rec:6.19e-04 	 Color:3.69e-02 	Time: 0.60
epoch 950:	pdl:3.01e-01 	 Rec:6.93e-04 	 Color:3.44e-02 	Time: 0.59
epoch 1000:	pdl:3.28e-01 	 Rec:6.37e-04 	 Color:3.44e-02 	Time: 0.59
epoch 1050:	pdl:3.15e-01 	 Rec:7.24e-04 	 Color:4.12e-02 	Time: 0.62
epoch 1100:	pdl:3.25e-01 	 Rec:7.03e-04 	 Color:3.73e-02 	Time: 0.59
