epoch 0:	pdl:1.22e+00 	 Rec:3.66e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:5.01e-01 	 Rec:1.04e-02 	 Color:0.00e+00 	Time: 0.41
epoch 100:	pdl:3.79e-01 	 Rec:5.35e-03 	 Color:0.00e+00 	Time: 0.43
epoch 150:	pdl:3.74e-01 	 Rec:8.90e-03 	 Color:0.00e+00 	Time: 0.40
epoch 200:	pdl:4.14e-01 	 Rec:4.19e-03 	 Color:0.00e+00 	Time: 0.41
epoch 250:	pdl:3.25e-01 	 Rec:5.86e-03 	 Color:0.00e+00 	Time: 0.37
epoch 300:	pdl:3.15e-01 	 Rec:3.23e-03 	 Color:0.00e+00 	Time: 0.41
epoch 350:	pdl:3.06e-01 	 Rec:3.23e-03 	 Color:0.00e+00 	Time: 0.41
epoch 400:	pdl:3.24e-01 	 Rec:3.13e-03 	 Color:0.00e+00 	Time: 0.40
epoch 450:	pdl:2.86e-01 	 Rec:3.30e-03 	 Color:0.00e+00 	Time: 0.42
epoch 500:	pdl:3.51e-01 	 Rec:4.48e-03 	 Color:0.00e+00 	Time: 0.38
epoch 550:	pdl:2.85e-01 	 Rec:4.13e-03 	 Color:0.00e+00 	Time: 0.37
epoch 600:	pdl:2.97e-01 	 Rec:2.87e-03 	 Color:0.00e+00 	Time: 0.38
epoch 650:	pdl:2.80e-01 	 Rec:2.92e-03 	 Color:0.00e+00 	Time: 0.38
epoch 700:	pdl:3.12e-01 	 Rec:2.61e-03 	 Color:0.00e+00 	Time: 0.40
epoch 750:	pdl:2.70e-01 	 Rec:3.65e-03 	 Color:0.00e+00 	Time: 0.36
epoch 800:	pdl:3.04e-01 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 0.40
epoch 850:	pdl:2.69e-01 	 Rec:1.71e-03 	 Color:0.00e+00 	Time: 0.41
epoch 900:	pdl:2.86e-01 	 Rec:1.90e-03 	 Color:0.00e+00 	Time: 0.42
epoch 950:	pdl:2.50e-01 	 Rec:1.57e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1000:	pdl:2.52e-01 	 Rec:2.18e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1050:	pdl:2.86e-01 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1100:	pdl:2.97e-01 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 0.41
epoch 1150:	pdl:2.40e-01 	 Rec:1.48e-03 	 Color:0.00e+00 	Time: 0.39
epoch 1200:	pdl:2.48e-01 	 Rec:1.39e-03 	 Color:0.00e+00 	Time: 0.46
epoch 1250:	pdl:3.11e-01 	 Rec:2.11e-03 	 Color:0.00e+00 	Time: 0.41
epoch 1300:	pdl:2.73e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1350:	pdl:2.96e-01 	 Rec:1.52e-03 	 Color:0.00e+00 	Time: 0.41
epoch 1400:	pdl:2.52e-01 	 Rec:1.39e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1450:	pdl:2.56e-01 	 Rec:1.27e-03 	 Color:0.00e+00 	Time: 0.42
epoch 1500:	pdl:2.54e-01 	 Rec:1.42e-03 	 Color:0.00e+00 	Time: 0.36
epoch 1550:	pdl:2.70e-01 	 Rec:1.66e-03 	 Color:0.00e+00 	Time: 0.38
epoch 1600:	pdl:2.86e-01 	 Rec:1.90e-03 	 Color:0.00e+00 	Time: 0.38
epoch 1650:	pdl:2.59e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.37
epoch 1700:	pdl:2.58e-01 	 Rec:9.19e-04 	 Color:0.00e+00 	Time: 0.39
epoch 1750:	pdl:2.67e-01 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.37
epoch 1800:	pdl:2.49e-01 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 0.38
epoch 1850:	pdl:2.55e-01 	 Rec:8.90e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1900:	pdl:2.71e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.38
epoch 1950:	pdl:3.13e-01 	 Rec:1.34e-03 	 Color:0.00e+00 	Time: 0.38
epoch 2000:	pdl:2.55e-01 	 Rec:1.66e-03 	 Color:0.00e+00 	Time: 0.35
epoch 2050:	pdl:2.53e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.37
epoch 2100:	pdl:2.71e-01 	 Rec:1.34e-03 	 Color:0.00e+00 	Time: 0.39
epoch 2150:	pdl:2.42e-01 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.40
epoch 2200:	pdl:2.82e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.38
epoch 2250:	pdl:2.71e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 0.37
epoch 2300:	pdl:2.59e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.38
epoch 2350:	pdl:2.72e-01 	 Rec:9.44e-04 	 Color:0.00e+00 	Time: 0.41
epoch 2400:	pdl:2.48e-01 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.41
epoch 2450:	pdl:2.31e-01 	 Rec:9.86e-04 	 Color:0.00e+00 	Time: 0.39
epoch 2500:	pdl:2.67e-01 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 0.42
epoch 2550:	pdl:2.53e-01 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 0.39
epoch 2600:	pdl:2.69e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.42
epoch 2650:	pdl:2.29e-01 	 Rec:9.53e-04 	 Color:0.00e+00 	Time: 0.40
epoch 2700:	pdl:2.56e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.41
epoch 2750:	pdl:2.94e-01 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 0.38
epoch 2800:	pdl:2.41e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.39
epoch 2850:	pdl:2.62e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.39
epoch 2900:	pdl:2.45e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.40
epoch 2950:	pdl:2.69e-01 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.41
epoch 3000:	pdl:2.57e-01 	 Rec:1.41e-03 	 Color:0.00e+00 	Time: 0.38
epoch 3050:	pdl:2.54e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.42
epoch 3100:	pdl:2.57e-01 	 Rec:8.76e-04 	 Color:0.00e+00 	Time: 0.40
epoch 3150:	pdl:3.21e-01 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.40
epoch 3200:	pdl:2.47e-01 	 Rec:7.31e-04 	 Color:0.00e+00 	Time: 0.39
epoch 3250:	pdl:2.58e-01 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.41
epoch 3300:	pdl:2.51e-01 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 0.39
epoch 3350:	pdl:2.63e-01 	 Rec:8.60e-04 	 Color:0.00e+00 	Time: 0.39
epoch 3400:	pdl:3.14e-01 	 Rec:1.86e-03 	 Color:0.00e+00 	Time: 0.40
epoch 3450:	pdl:2.44e-01 	 Rec:8.40e-04 	 Color:0.00e+00 	Time: 0.41
epoch 3500:	pdl:2.86e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.41
epoch 3550:	pdl:2.69e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.41
epoch 3600:	pdl:2.56e-01 	 Rec:7.91e-04 	 Color:0.00e+00 	Time: 0.37
epoch 3650:	pdl:2.89e-01 	 Rec:6.50e-04 	 Color:0.00e+00 	Time: 0.39
epoch 3700:	pdl:2.97e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.40
epoch 3750:	pdl:2.70e-01 	 Rec:8.79e-04 	 Color:0.00e+00 	Time: 0.41
epoch 3800:	pdl:2.47e-01 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.36
epoch 3850:	pdl:2.46e-01 	 Rec:7.60e-04 	 Color:0.00e+00 	Time: 0.38
epoch 3900:	pdl:2.44e-01 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.40
epoch 3950:	pdl:2.50e-01 	 Rec:7.34e-04 	 Color:0.00e+00 	Time: 0.43
epoch 4000:	pdl:2.78e-01 	 Rec:7.62e-04 	 Color:0.00e+00 	Time: 0.38
epoch 4050:	pdl:2.76e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.39
epoch 4100:	pdl:2.29e-01 	 Rec:9.65e-04 	 Color:0.00e+00 	Time: 0.39
epoch 4150:	pdl:2.73e-01 	 Rec:8.79e-04 	 Color:0.00e+00 	Time: 0.41
