epoch 0:	gram:5.98e-02 	 Rec:2.47e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:1.28e-02 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 0.48
epoch 100:	gram:1.19e-02 	 Rec:3.54e-04 	 Color:0.00e+00 	Time: 0.47
epoch 150:	gram:1.15e-02 	 Rec:5.33e-04 	 Color:0.00e+00 	Time: 0.47
epoch 200:	gram:1.27e-02 	 Rec:4.77e-04 	 Color:0.00e+00 	Time: 0.47
epoch 250:	gram:1.21e-02 	 Rec:8.65e-04 	 Color:0.00e+00 	Time: 0.48
epoch 300:	gram:1.22e-02 	 Rec:4.00e-04 	 Color:0.00e+00 	Time: 0.48
epoch 350:	gram:1.03e-02 	 Rec:7.69e-04 	 Color:0.00e+00 	Time: 0.48
epoch 400:	gram:9.55e-03 	 Rec:1.59e-04 	 Color:0.00e+00 	Time: 0.47
epoch 450:	gram:1.01e-02 	 Rec:2.74e-04 	 Color:0.00e+00 	Time: 0.47
epoch 500:	gram:1.01e-02 	 Rec:1.60e-04 	 Color:0.00e+00 	Time: 0.47
epoch 550:	gram:9.73e-03 	 Rec:2.90e-04 	 Color:0.00e+00 	Time: 0.48
epoch 600:	gram:8.51e-03 	 Rec:2.27e-04 	 Color:0.00e+00 	Time: 0.47
epoch 650:	gram:1.15e-02 	 Rec:2.08e-04 	 Color:0.00e+00 	Time: 0.47
epoch 700:	gram:1.01e-02 	 Rec:1.60e-04 	 Color:0.00e+00 	Time: 0.47
epoch 750:	gram:8.60e-03 	 Rec:2.96e-04 	 Color:0.00e+00 	Time: 0.47
epoch 800:	gram:8.46e-03 	 Rec:3.66e-04 	 Color:0.00e+00 	Time: 0.47
epoch 850:	gram:8.03e-03 	 Rec:5.44e-04 	 Color:0.00e+00 	Time: 0.48
epoch 900:	gram:8.99e-03 	 Rec:3.17e-04 	 Color:0.00e+00 	Time: 0.47
epoch 950:	gram:9.73e-03 	 Rec:1.49e-04 	 Color:0.00e+00 	Time: 0.47
epoch 1000:	gram:9.57e-03 	 Rec:6.45e-05 	 Color:0.00e+00 	Time: 0.47
epoch 1050:	gram:9.47e-03 	 Rec:1.24e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1100:	gram:8.64e-03 	 Rec:1.53e-04 	 Color:0.00e+00 	Time: 0.47
epoch 1150:	gram:8.98e-03 	 Rec:6.14e-05 	 Color:0.00e+00 	Time: 0.47
epoch 1200:	gram:8.35e-03 	 Rec:3.04e-04 	 Color:0.00e+00 	Time: 0.47
epoch 1250:	gram:8.89e-03 	 Rec:1.33e-04 	 Color:0.00e+00 	Time: 0.46
epoch 1300:	gram:9.84e-03 	 Rec:2.34e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1350:	gram:6.95e-03 	 Rec:1.42e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1400:	gram:7.18e-03 	 Rec:1.10e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1450:	gram:8.08e-03 	 Rec:4.31e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1500:	gram:7.45e-03 	 Rec:1.69e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1550:	gram:8.31e-03 	 Rec:4.71e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1600:	gram:6.56e-03 	 Rec:1.80e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1650:	gram:8.39e-03 	 Rec:1.17e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1700:	gram:6.64e-03 	 Rec:7.49e-05 	 Color:0.00e+00 	Time: 0.47
epoch 1750:	gram:6.89e-03 	 Rec:1.71e-04 	 Color:0.00e+00 	Time: 0.47
epoch 1800:	gram:7.09e-03 	 Rec:2.35e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1850:	gram:9.45e-03 	 Rec:2.34e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1900:	gram:7.29e-03 	 Rec:2.13e-04 	 Color:0.00e+00 	Time: 0.48
epoch 1950:	gram:8.31e-03 	 Rec:8.42e-05 	 Color:0.00e+00 	Time: 0.48
epoch 2000:	gram:7.99e-03 	 Rec:9.09e-05 	 Color:0.00e+00 	Time: 0.48
epoch 2050:	gram:7.21e-03 	 Rec:9.69e-05 	 Color:0.00e+00 	Time: 0.48
epoch 2100:	gram:7.42e-03 	 Rec:1.12e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2150:	gram:8.30e-03 	 Rec:1.32e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2200:	gram:6.88e-03 	 Rec:2.36e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2250:	gram:7.61e-03 	 Rec:1.58e-04 	 Color:0.00e+00 	Time: 0.47
epoch 2300:	gram:8.21e-03 	 Rec:1.14e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2350:	gram:7.21e-03 	 Rec:1.86e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2400:	gram:8.60e-03 	 Rec:1.87e-04 	 Color:0.00e+00 	Time: 0.49
epoch 2450:	gram:7.18e-03 	 Rec:1.84e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2500:	gram:7.33e-03 	 Rec:1.27e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2550:	gram:8.89e-03 	 Rec:2.88e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2600:	gram:6.82e-03 	 Rec:1.12e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2650:	gram:6.81e-03 	 Rec:3.51e-04 	 Color:0.00e+00 	Time: 0.47
epoch 2700:	gram:7.01e-03 	 Rec:1.58e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2750:	gram:8.08e-03 	 Rec:1.00e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2800:	gram:7.58e-03 	 Rec:3.53e-04 	 Color:0.00e+00 	Time: 0.48
epoch 2850:	gram:5.85e-03 	 Rec:1.02e-04 	 Color:0.00e+00 	Time: 0.47
epoch 2900:	gram:7.38e-03 	 Rec:9.63e-05 	 Color:0.00e+00 	Time: 0.47
epoch 2950:	gram:6.89e-03 	 Rec:1.90e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3000:	gram:7.70e-03 	 Rec:2.34e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3050:	gram:6.79e-03 	 Rec:1.31e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3100:	gram:7.06e-03 	 Rec:2.78e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3150:	gram:9.33e-03 	 Rec:1.24e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3200:	gram:6.68e-03 	 Rec:7.08e-05 	 Color:0.00e+00 	Time: 0.49
epoch 3250:	gram:6.45e-03 	 Rec:1.15e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3300:	gram:6.56e-03 	 Rec:1.89e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3350:	gram:8.14e-03 	 Rec:1.89e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3400:	gram:7.06e-03 	 Rec:2.64e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3450:	gram:7.49e-03 	 Rec:2.97e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3500:	gram:6.30e-03 	 Rec:9.21e-05 	 Color:0.00e+00 	Time: 0.49
epoch 3550:	gram:6.48e-03 	 Rec:1.03e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3600:	gram:7.86e-03 	 Rec:6.34e-05 	 Color:0.00e+00 	Time: 0.49
epoch 3650:	gram:6.92e-03 	 Rec:1.49e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3700:	gram:6.21e-03 	 Rec:1.17e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3750:	gram:6.44e-03 	 Rec:2.21e-04 	 Color:0.00e+00 	Time: 0.49
epoch 3800:	gram:6.88e-03 	 Rec:1.15e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3850:	gram:6.04e-03 	 Rec:3.66e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3900:	gram:6.81e-03 	 Rec:1.83e-04 	 Color:0.00e+00 	Time: 0.48
epoch 3950:	gram:6.80e-03 	 Rec:2.31e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4000:	gram:5.85e-03 	 Rec:1.89e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4050:	gram:7.26e-03 	 Rec:9.56e-05 	 Color:0.00e+00 	Time: 0.49
epoch 4100:	gram:7.02e-03 	 Rec:2.70e-04 	 Color:0.00e+00 	Time: 0.49
epoch 4150:	gram:5.96e-03 	 Rec:1.80e-04 	 Color:0.00e+00 	Time: 0.49
epoch 4200:	gram:6.57e-03 	 Rec:9.42e-05 	 Color:0.00e+00 	Time: 0.49
epoch 4250:	gram:5.86e-03 	 Rec:1.04e-04 	 Color:0.00e+00 	Time: 0.49
epoch 4300:	gram:6.47e-03 	 Rec:1.39e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4350:	gram:7.39e-03 	 Rec:1.09e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4400:	gram:6.08e-03 	 Rec:9.33e-05 	 Color:0.00e+00 	Time: 0.48
epoch 4450:	gram:5.90e-03 	 Rec:1.48e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4500:	gram:7.20e-03 	 Rec:2.78e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4550:	gram:7.02e-03 	 Rec:5.63e-05 	 Color:0.00e+00 	Time: 0.48
epoch 4600:	gram:9.15e-03 	 Rec:1.14e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4650:	gram:7.83e-03 	 Rec:9.59e-05 	 Color:0.00e+00 	Time: 0.49
epoch 4700:	gram:7.34e-03 	 Rec:6.02e-05 	 Color:0.00e+00 	Time: 0.48
epoch 4750:	gram:6.83e-03 	 Rec:1.16e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4800:	gram:7.32e-03 	 Rec:1.13e-04 	 Color:0.00e+00 	Time: 0.48
epoch 4850:	gram:8.19e-03 	 Rec:4.21e-06 	 Color:0.00e+00 	Time: 0.48
epoch 4900:	gram:7.08e-03 	 Rec:3.33e-06 	 Color:0.00e+00 	Time: 0.53
epoch 4950:	gram:7.13e-03 	 Rec:2.79e-06 	 Color:0.00e+00 	Time: 0.49
epoch 5000:	gram:5.87e-03 	 Rec:2.45e-06 	 Color:0.00e+00 	Time: 0.49
epoch 5050:	gram:5.81e-03 	 Rec:3.29e-06 	 Color:0.00e+00 	Time: 0.49
epoch 5100:	gram:6.98e-03 	 Rec:3.02e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5150:	gram:7.53e-03 	 Rec:3.32e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5200:	gram:6.97e-03 	 Rec:2.91e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5250:	gram:7.13e-03 	 Rec:2.76e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5300:	gram:6.10e-03 	 Rec:2.93e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5350:	gram:5.91e-03 	 Rec:5.22e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5400:	gram:6.31e-03 	 Rec:3.11e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5450:	gram:5.69e-03 	 Rec:2.83e-06 	 Color:0.00e+00 	Time: 0.47
epoch 5500:	gram:6.34e-03 	 Rec:5.49e-06 	 Color:0.00e+00 	Time: 0.47
epoch 5550:	gram:7.24e-03 	 Rec:2.80e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5600:	gram:5.74e-03 	 Rec:3.62e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5650:	gram:5.58e-03 	 Rec:4.11e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5700:	gram:6.60e-03 	 Rec:4.76e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5750:	gram:7.11e-03 	 Rec:4.20e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5800:	gram:6.70e-03 	 Rec:3.64e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5850:	gram:6.53e-03 	 Rec:2.34e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5900:	gram:5.77e-03 	 Rec:3.32e-06 	 Color:0.00e+00 	Time: 0.48
epoch 5950:	gram:6.50e-03 	 Rec:5.54e-06 	 Color:0.00e+00 	Time: 0.48
