epoch 0:	pdl:6.68e-01 	 Rec:7.37e-02 	 Color:1.90e-01 	Time: 0.04
epoch 50:	pdl:2.16e-01 	 Rec:5.42e-03 	 Color:1.14e-01 	Time: 2.46
epoch 100:	pdl:2.30e-01 	 Rec:5.08e-03 	 Color:1.24e-01 	Time: 2.43
epoch 150:	pdl:1.83e-01 	 Rec:2.83e-03 	 Color:1.02e-01 	Time: 2.50
epoch 200:	pdl:2.03e-01 	 Rec:2.99e-03 	 Color:1.08e-01 	Time: 2.42
epoch 250:	pdl:1.75e-01 	 Rec:2.55e-03 	 Color:8.86e-02 	Time: 2.43
epoch 300:	pdl:1.93e-01 	 Rec:1.96e-03 	 Color:1.01e-01 	Time: 2.50
epoch 350:	pdl:1.77e-01 	 Rec:2.22e-03 	 Color:1.01e-01 	Time: 2.46
epoch 400:	pdl:1.82e-01 	 Rec:2.12e-03 	 Color:9.78e-02 	Time: 2.46
epoch 450:	pdl:1.67e-01 	 Rec:2.34e-03 	 Color:9.53e-02 	Time: 2.59
epoch 500:	pdl:1.80e-01 	 Rec:1.69e-03 	 Color:1.00e-01 	Time: 2.45
epoch 550:	pdl:1.64e-01 	 Rec:1.92e-03 	 Color:9.88e-02 	Time: 2.47
epoch 600:	pdl:1.91e-01 	 Rec:1.72e-03 	 Color:9.11e-02 	Time: 2.46
epoch 650:	pdl:1.68e-01 	 Rec:1.67e-03 	 Color:1.01e-01 	Time: 2.50
epoch 700:	pdl:1.63e-01 	 Rec:1.80e-03 	 Color:9.89e-02 	Time: 2.47
epoch 750:	pdl:1.56e-01 	 Rec:1.76e-03 	 Color:8.74e-02 	Time: 2.49
epoch 800:	pdl:1.81e-01 	 Rec:1.36e-03 	 Color:8.62e-02 	Time: 2.45
epoch 850:	pdl:1.95e-01 	 Rec:1.44e-03 	 Color:1.02e-01 	Time: 2.49
epoch 900:	pdl:1.80e-01 	 Rec:1.68e-03 	 Color:1.04e-01 	Time: 2.51
epoch 950:	pdl:1.65e-01 	 Rec:1.38e-03 	 Color:7.94e-02 	Time: 2.50
epoch 1000:	pdl:1.55e-01 	 Rec:1.45e-03 	 Color:9.49e-02 	Time: 2.56
epoch 1050:	pdl:1.93e-01 	 Rec:1.44e-03 	 Color:9.92e-02 	Time: 2.48
epoch 1100:	pdl:1.62e-01 	 Rec:1.25e-03 	 Color:8.96e-02 	Time: 2.50
epoch 1150:	pdl:1.90e-01 	 Rec:1.25e-03 	 Color:9.58e-02 	Time: 2.50
epoch 1200:	pdl:1.70e-01 	 Rec:1.17e-03 	 Color:9.64e-02 	Time: 2.45
epoch 1250:	pdl:1.77e-01 	 Rec:1.25e-03 	 Color:9.21e-02 	Time: 2.49
epoch 1300:	pdl:1.57e-01 	 Rec:1.26e-03 	 Color:9.31e-02 	Time: 2.48
epoch 1350:	pdl:1.71e-01 	 Rec:1.32e-03 	 Color:9.60e-02 	Time: 2.41
epoch 1400:	pdl:1.54e-01 	 Rec:1.62e-03 	 Color:8.92e-02 	Time: 2.46
epoch 1450:	pdl:1.50e-01 	 Rec:1.10e-03 	 Color:9.03e-02 	Time: 2.55
epoch 1500:	pdl:1.76e-01 	 Rec:1.15e-03 	 Color:8.78e-02 	Time: 2.47
