epoch 0:	gram:3.00e-02 	 Rec:5.72e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:5.56e-03 	 Rec:5.12e-03 	 Color:0.00e+00 	Time: 0.71
epoch 100:	gram:6.99e-03 	 Rec:4.62e-03 	 Color:0.00e+00 	Time: 0.63
epoch 150:	gram:7.68e-03 	 Rec:4.12e-03 	 Color:0.00e+00 	Time: 0.64
epoch 200:	gram:8.55e-03 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 0.65
epoch 250:	gram:5.85e-03 	 Rec:3.42e-03 	 Color:0.00e+00 	Time: 0.64
epoch 300:	gram:6.29e-03 	 Rec:3.37e-03 	 Color:0.00e+00 	Time: 0.65
epoch 350:	gram:5.89e-03 	 Rec:3.60e-03 	 Color:0.00e+00 	Time: 0.63
epoch 400:	gram:7.41e-03 	 Rec:3.40e-03 	 Color:0.00e+00 	Time: 0.62
epoch 450:	gram:5.78e-03 	 Rec:2.79e-03 	 Color:0.00e+00 	Time: 0.63
epoch 500:	gram:5.87e-03 	 Rec:2.96e-03 	 Color:0.00e+00 	Time: 0.62
epoch 550:	gram:6.56e-03 	 Rec:2.93e-03 	 Color:0.00e+00 	Time: 0.65
epoch 600:	gram:6.63e-03 	 Rec:3.08e-03 	 Color:0.00e+00 	Time: 0.63
epoch 650:	gram:7.26e-03 	 Rec:2.61e-03 	 Color:0.00e+00 	Time: 0.62
epoch 700:	gram:7.99e-03 	 Rec:2.53e-03 	 Color:0.00e+00 	Time: 0.65
epoch 750:	gram:5.57e-03 	 Rec:2.58e-03 	 Color:0.00e+00 	Time: 0.63
epoch 800:	gram:6.28e-03 	 Rec:2.59e-03 	 Color:0.00e+00 	Time: 0.63
epoch 850:	gram:8.83e-03 	 Rec:2.65e-03 	 Color:0.00e+00 	Time: 0.63
epoch 900:	gram:7.30e-03 	 Rec:2.44e-03 	 Color:0.00e+00 	Time: 0.62
epoch 950:	gram:6.18e-03 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 0.65
epoch 1000:	gram:6.02e-03 	 Rec:2.33e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1050:	gram:5.90e-03 	 Rec:2.13e-03 	 Color:0.00e+00 	Time: 0.65
epoch 1100:	gram:9.08e-03 	 Rec:2.71e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1150:	gram:5.96e-03 	 Rec:2.34e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1200:	gram:5.86e-03 	 Rec:2.16e-03 	 Color:0.00e+00 	Time: 0.62
epoch 1250:	gram:6.34e-03 	 Rec:2.85e-03 	 Color:0.00e+00 	Time: 0.62
epoch 1300:	gram:7.10e-03 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 0.62
epoch 1350:	gram:8.40e-03 	 Rec:2.67e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1400:	gram:5.65e-03 	 Rec:2.54e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1450:	gram:6.37e-03 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1500:	gram:6.29e-03 	 Rec:1.89e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1550:	gram:4.73e-03 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1600:	gram:5.54e-03 	 Rec:1.88e-03 	 Color:0.00e+00 	Time: 0.67
epoch 1650:	gram:6.99e-03 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 0.68
epoch 1700:	gram:6.22e-03 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 0.64
epoch 1750:	gram:6.09e-03 	 Rec:2.12e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1800:	gram:6.76e-03 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1850:	gram:5.77e-03 	 Rec:2.06e-03 	 Color:0.00e+00 	Time: 0.63
epoch 1900:	gram:7.59e-03 	 Rec:2.09e-03 	 Color:0.00e+00 	Time: 0.64
epoch 1950:	gram:5.85e-03 	 Rec:1.98e-03 	 Color:0.00e+00 	Time: 0.64
epoch 2000:	gram:6.08e-03 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 0.64
epoch 2050:	gram:6.83e-03 	 Rec:1.85e-03 	 Color:0.00e+00 	Time: 0.67
