epoch 0:	pdl:1.65e+00 	 Rec:5.52e-02 	 Color:1.46e-01 	Time: 0.02
epoch 50:	pdl:1.09e+00 	 Rec:8.96e-03 	 Color:1.25e-01 	Time: 1.20
epoch 100:	pdl:9.73e-01 	 Rec:6.43e-03 	 Color:1.30e-01 	Time: 1.17
epoch 150:	pdl:8.98e-01 	 Rec:5.81e-03 	 Color:1.30e-01 	Time: 1.18
epoch 200:	pdl:9.57e-01 	 Rec:5.97e-03 	 Color:1.20e-01 	Time: 1.18
epoch 250:	pdl:9.44e-01 	 Rec:6.15e-03 	 Color:1.20e-01 	Time: 1.15
epoch 300:	pdl:9.58e-01 	 Rec:5.38e-03 	 Color:1.12e-01 	Time: 1.19
epoch 350:	pdl:9.80e-01 	 Rec:5.40e-03 	 Color:1.08e-01 	Time: 1.19
epoch 400:	pdl:9.92e-01 	 Rec:5.50e-03 	 Color:1.15e-01 	Time: 1.19
epoch 450:	pdl:9.75e-01 	 Rec:5.03e-03 	 Color:1.37e-01 	Time: 1.19
epoch 500:	pdl:9.58e-01 	 Rec:4.98e-03 	 Color:1.10e-01 	Time: 1.18
epoch 550:	pdl:9.11e-01 	 Rec:5.10e-03 	 Color:1.26e-01 	Time: 1.18
epoch 600:	pdl:1.01e+00 	 Rec:5.17e-03 	 Color:1.13e-01 	Time: 1.19
epoch 650:	pdl:9.53e-01 	 Rec:5.11e-03 	 Color:1.35e-01 	Time: 1.20
epoch 700:	pdl:1.00e+00 	 Rec:4.60e-03 	 Color:1.34e-01 	Time: 1.18
epoch 750:	pdl:9.21e-01 	 Rec:4.98e-03 	 Color:1.06e-01 	Time: 1.18
epoch 800:	pdl:9.81e-01 	 Rec:4.75e-03 	 Color:1.19e-01 	Time: 1.19
epoch 850:	pdl:9.54e-01 	 Rec:5.76e-03 	 Color:1.07e-01 	Time: 1.19
epoch 900:	pdl:9.51e-01 	 Rec:4.39e-03 	 Color:1.14e-01 	Time: 1.19
epoch 950:	pdl:9.28e-01 	 Rec:4.58e-03 	 Color:1.12e-01 	Time: 1.17
epoch 1000:	pdl:9.42e-01 	 Rec:4.60e-03 	 Color:1.25e-01 	Time: 1.17
epoch 1050:	pdl:9.25e-01 	 Rec:4.54e-03 	 Color:1.30e-01 	Time: 1.19
epoch 1100:	pdl:9.17e-01 	 Rec:4.42e-03 	 Color:1.24e-01 	Time: 1.19
epoch 1150:	pdl:9.55e-01 	 Rec:4.46e-03 	 Color:1.14e-01 	Time: 1.19
epoch 1200:	pdl:9.20e-01 	 Rec:4.84e-03 	 Color:1.10e-01 	Time: 1.20
epoch 1250:	pdl:9.13e-01 	 Rec:4.57e-03 	 Color:1.12e-01 	Time: 1.17
epoch 1300:	pdl:8.98e-01 	 Rec:4.65e-03 	 Color:1.02e-01 	Time: 1.24
epoch 1350:	pdl:9.05e-01 	 Rec:4.62e-03 	 Color:1.19e-01 	Time: 1.19
epoch 1400:	pdl:9.17e-01 	 Rec:4.26e-03 	 Color:1.15e-01 	Time: 1.19
epoch 1450:	pdl:8.62e-01 	 Rec:4.29e-03 	 Color:1.11e-01 	Time: 1.19
epoch 1500:	pdl:9.52e-01 	 Rec:4.05e-03 	 Color:1.06e-01 	Time: 1.19
epoch 1550:	pdl:9.26e-01 	 Rec:4.25e-03 	 Color:9.67e-02 	Time: 1.19
epoch 1600:	pdl:9.42e-01 	 Rec:4.87e-03 	 Color:1.18e-01 	Time: 1.19
epoch 1650:	pdl:9.49e-01 	 Rec:3.87e-03 	 Color:1.31e-01 	Time: 1.19
epoch 1700:	pdl:8.90e-01 	 Rec:4.06e-03 	 Color:1.01e-01 	Time: 1.19
epoch 1750:	pdl:9.71e-01 	 Rec:3.95e-03 	 Color:1.02e-01 	Time: 1.16
epoch 1800:	pdl:9.08e-01 	 Rec:4.20e-03 	 Color:1.07e-01 	Time: 1.19
epoch 1850:	pdl:9.44e-01 	 Rec:3.74e-03 	 Color:1.18e-01 	Time: 1.14
epoch 1900:	pdl:9.22e-01 	 Rec:3.98e-03 	 Color:1.11e-01 	Time: 1.17
epoch 1950:	pdl:8.79e-01 	 Rec:4.28e-03 	 Color:1.12e-01 	Time: 1.19
epoch 2000:	pdl:9.48e-01 	 Rec:3.73e-03 	 Color:9.50e-02 	Time: 1.18
epoch 2050:	pdl:8.74e-01 	 Rec:3.83e-03 	 Color:1.01e-01 	Time: 1.16
epoch 2100:	pdl:9.82e-01 	 Rec:4.22e-03 	 Color:1.09e-01 	Time: 1.19
epoch 2150:	pdl:8.81e-01 	 Rec:3.68e-03 	 Color:1.15e-01 	Time: 1.19
epoch 2200:	pdl:9.02e-01 	 Rec:4.19e-03 	 Color:1.19e-01 	Time: 1.18
epoch 2250:	pdl:9.45e-01 	 Rec:4.13e-03 	 Color:9.43e-02 	Time: 1.19
epoch 2300:	pdl:8.69e-01 	 Rec:3.58e-03 	 Color:1.13e-01 	Time: 1.15
epoch 2350:	pdl:8.94e-01 	 Rec:3.66e-03 	 Color:1.05e-01 	Time: 1.08
epoch 2400:	pdl:9.31e-01 	 Rec:3.54e-03 	 Color:1.18e-01 	Time: 0.81
epoch 2450:	pdl:9.16e-01 	 Rec:3.78e-03 	 Color:1.23e-01 	Time: 1.13
epoch 2500:	pdl:8.37e-01 	 Rec:3.43e-03 	 Color:1.07e-01 	Time: 1.12
epoch 2550:	pdl:9.12e-01 	 Rec:3.57e-03 	 Color:1.12e-01 	Time: 1.10
epoch 2600:	pdl:9.43e-01 	 Rec:3.45e-03 	 Color:1.16e-01 	Time: 1.13
