epoch 0:	pdl:1.03e+00 	 Rec:6.32e-02 	 Color:2.06e-01 	Time: 0.01
epoch 50:	pdl:6.71e-01 	 Rec:3.38e-03 	 Color:1.89e-01 	Time: 0.64
epoch 100:	pdl:6.55e-01 	 Rec:2.06e-03 	 Color:2.07e-01 	Time: 0.63
epoch 150:	pdl:6.00e-01 	 Rec:1.57e-03 	 Color:1.66e-01 	Time: 0.62
epoch 200:	pdl:6.54e-01 	 Rec:1.26e-03 	 Color:1.92e-01 	Time: 0.62
epoch 250:	pdl:6.68e-01 	 Rec:1.04e-03 	 Color:2.01e-01 	Time: 0.62
epoch 300:	pdl:6.19e-01 	 Rec:8.74e-04 	 Color:1.77e-01 	Time: 0.63
epoch 350:	pdl:6.03e-01 	 Rec:8.17e-04 	 Color:2.15e-01 	Time: 0.62
epoch 400:	pdl:5.82e-01 	 Rec:6.78e-04 	 Color:1.77e-01 	Time: 0.63
epoch 450:	pdl:6.10e-01 	 Rec:5.65e-04 	 Color:1.50e-01 	Time: 0.62
epoch 500:	pdl:5.76e-01 	 Rec:5.67e-04 	 Color:2.10e-01 	Time: 0.63
epoch 550:	pdl:5.73e-01 	 Rec:4.85e-04 	 Color:1.59e-01 	Time: 0.62
epoch 600:	pdl:6.47e-01 	 Rec:4.11e-04 	 Color:1.76e-01 	Time: 0.62
epoch 650:	pdl:6.03e-01 	 Rec:3.65e-04 	 Color:1.78e-01 	Time: 0.62
epoch 700:	pdl:6.36e-01 	 Rec:3.54e-04 	 Color:1.95e-01 	Time: 0.63
epoch 750:	pdl:6.30e-01 	 Rec:2.92e-04 	 Color:1.86e-01 	Time: 0.62
epoch 800:	pdl:6.22e-01 	 Rec:2.75e-04 	 Color:1.89e-01 	Time: 0.62
epoch 850:	pdl:6.10e-01 	 Rec:3.27e-04 	 Color:1.90e-01 	Time: 0.62
epoch 900:	pdl:6.02e-01 	 Rec:2.35e-04 	 Color:1.97e-01 	Time: 0.62
epoch 950:	pdl:6.44e-01 	 Rec:2.26e-04 	 Color:1.86e-01 	Time: 0.62
epoch 1000:	pdl:6.10e-01 	 Rec:2.07e-04 	 Color:2.48e-01 	Time: 0.62
epoch 1050:	pdl:5.75e-01 	 Rec:1.91e-04 	 Color:1.72e-01 	Time: 0.63
epoch 1100:	pdl:6.58e-01 	 Rec:2.01e-04 	 Color:2.21e-01 	Time: 0.63
epoch 1150:	pdl:6.17e-01 	 Rec:1.63e-04 	 Color:1.68e-01 	Time: 0.63
epoch 1200:	pdl:6.17e-01 	 Rec:1.64e-04 	 Color:2.28e-01 	Time: 0.63
epoch 1250:	pdl:6.51e-01 	 Rec:1.54e-04 	 Color:1.87e-01 	Time: 0.62
epoch 1300:	pdl:6.19e-01 	 Rec:1.63e-04 	 Color:2.11e-01 	Time: 0.62
epoch 1350:	pdl:6.05e-01 	 Rec:1.39e-04 	 Color:2.07e-01 	Time: 0.62
epoch 1400:	pdl:5.88e-01 	 Rec:1.19e-04 	 Color:1.94e-01 	Time: 0.61
epoch 1450:	pdl:6.25e-01 	 Rec:1.48e-04 	 Color:1.77e-01 	Time: 0.61
epoch 1500:	pdl:5.83e-01 	 Rec:1.16e-04 	 Color:1.82e-01 	Time: 0.62
epoch 1550:	pdl:5.73e-01 	 Rec:9.81e-05 	 Color:1.40e-01 	Time: 0.62
epoch 1600:	pdl:5.90e-01 	 Rec:1.19e-04 	 Color:2.07e-01 	Time: 0.62
epoch 1650:	pdl:5.76e-01 	 Rec:1.15e-04 	 Color:1.81e-01 	Time: 0.61
epoch 1700:	pdl:5.36e-01 	 Rec:9.38e-05 	 Color:2.10e-01 	Time: 0.62
epoch 1750:	pdl:5.42e-01 	 Rec:9.28e-05 	 Color:2.26e-01 	Time: 0.62
epoch 1800:	pdl:6.14e-01 	 Rec:6.85e-05 	 Color:1.89e-01 	Time: 0.63
epoch 1850:	pdl:5.76e-01 	 Rec:5.14e-05 	 Color:1.70e-01 	Time: 0.62
epoch 1900:	pdl:5.46e-01 	 Rec:1.62e-04 	 Color:1.85e-01 	Time: 0.62
epoch 1950:	pdl:5.56e-01 	 Rec:5.14e-05 	 Color:1.64e-01 	Time: 0.62
epoch 2000:	pdl:6.05e-01 	 Rec:7.50e-05 	 Color:1.86e-01 	Time: 0.62
epoch 2050:	pdl:5.63e-01 	 Rec:6.77e-05 	 Color:1.78e-01 	Time: 0.63
epoch 2100:	pdl:5.79e-01 	 Rec:5.18e-05 	 Color:1.75e-01 	Time: 0.62
epoch 2150:	pdl:5.43e-01 	 Rec:5.54e-05 	 Color:1.97e-01 	Time: 0.62
epoch 2200:	pdl:5.60e-01 	 Rec:4.13e-05 	 Color:1.67e-01 	Time: 0.61
epoch 2250:	pdl:5.71e-01 	 Rec:9.25e-05 	 Color:1.83e-01 	Time: 0.62
epoch 2300:	pdl:5.93e-01 	 Rec:4.71e-05 	 Color:1.72e-01 	Time: 0.61
epoch 2350:	pdl:5.74e-01 	 Rec:6.49e-05 	 Color:2.09e-01 	Time: 0.62
epoch 2400:	pdl:5.86e-01 	 Rec:5.15e-05 	 Color:2.03e-01 	Time: 0.62
epoch 2450:	pdl:5.76e-01 	 Rec:5.29e-05 	 Color:1.80e-01 	Time: 0.62
epoch 2500:	pdl:5.45e-01 	 Rec:4.19e-05 	 Color:1.91e-01 	Time: 0.62
epoch 2550:	pdl:5.37e-01 	 Rec:4.20e-05 	 Color:1.89e-01 	Time: 0.62
epoch 2600:	pdl:5.52e-01 	 Rec:4.64e-05 	 Color:1.98e-01 	Time: 0.62
epoch 2650:	pdl:5.36e-01 	 Rec:1.09e-04 	 Color:1.83e-01 	Time: 0.63
epoch 2700:	pdl:5.17e-01 	 Rec:4.32e-05 	 Color:1.78e-01 	Time: 0.61
epoch 2750:	pdl:6.06e-01 	 Rec:5.47e-05 	 Color:1.89e-01 	Time: 0.65
epoch 2800:	pdl:5.55e-01 	 Rec:7.10e-05 	 Color:1.89e-01 	Time: 0.61
epoch 2850:	pdl:5.45e-01 	 Rec:5.37e-05 	 Color:1.98e-01 	Time: 0.61
epoch 2900:	pdl:5.59e-01 	 Rec:3.90e-05 	 Color:1.98e-01 	Time: 0.61
epoch 2950:	pdl:5.74e-01 	 Rec:6.06e-05 	 Color:1.78e-01 	Time: 0.61
epoch 3000:	pdl:5.49e-01 	 Rec:4.10e-05 	 Color:1.87e-01 	Time: 0.61
epoch 3050:	pdl:5.53e-01 	 Rec:4.40e-05 	 Color:1.89e-01 	Time: 0.62
epoch 3100:	pdl:5.76e-01 	 Rec:3.70e-05 	 Color:1.93e-01 	Time: 0.61
epoch 3150:	pdl:5.41e-01 	 Rec:6.83e-05 	 Color:2.28e-01 	Time: 0.61
epoch 3200:	pdl:5.74e-01 	 Rec:9.18e-05 	 Color:2.14e-01 	Time: 0.61
epoch 3250:	pdl:5.46e-01 	 Rec:3.54e-05 	 Color:1.76e-01 	Time: 0.61
epoch 3300:	pdl:5.25e-01 	 Rec:3.41e-05 	 Color:1.64e-01 	Time: 0.61
epoch 3350:	pdl:5.62e-01 	 Rec:4.08e-05 	 Color:1.98e-01 	Time: 0.61
epoch 3400:	pdl:5.63e-01 	 Rec:4.53e-05 	 Color:2.13e-01 	Time: 0.61
epoch 3450:	pdl:5.55e-01 	 Rec:1.67e-05 	 Color:2.13e-01 	Time: 0.61
epoch 3500:	pdl:6.07e-01 	 Rec:4.09e-05 	 Color:1.63e-01 	Time: 0.61
epoch 3550:	pdl:5.30e-01 	 Rec:9.13e-05 	 Color:1.40e-01 	Time: 0.60
epoch 3600:	pdl:6.02e-01 	 Rec:2.30e-05 	 Color:1.80e-01 	Time: 0.61
epoch 3650:	pdl:5.73e-01 	 Rec:4.55e-05 	 Color:2.12e-01 	Time: 0.61
epoch 3700:	pdl:5.22e-01 	 Rec:3.71e-05 	 Color:1.96e-01 	Time: 0.61
epoch 3750:	pdl:5.41e-01 	 Rec:4.59e-05 	 Color:2.08e-01 	Time: 0.61
epoch 3800:	pdl:5.46e-01 	 Rec:3.65e-05 	 Color:1.79e-01 	Time: 0.61
epoch 3850:	pdl:5.88e-01 	 Rec:3.29e-05 	 Color:1.98e-01 	Time: 0.61
epoch 3900:	pdl:5.61e-01 	 Rec:3.15e-05 	 Color:1.67e-01 	Time: 0.61
epoch 3950:	pdl:5.67e-01 	 Rec:5.04e-05 	 Color:1.87e-01 	Time: 0.62
epoch 4000:	pdl:5.93e-01 	 Rec:3.75e-05 	 Color:1.89e-01 	Time: 0.63
epoch 4050:	pdl:5.58e-01 	 Rec:3.36e-05 	 Color:1.76e-01 	Time: 0.62
epoch 4100:	pdl:5.08e-01 	 Rec:2.99e-05 	 Color:1.46e-01 	Time: 0.62
epoch 4150:	pdl:5.54e-01 	 Rec:2.73e-05 	 Color:1.79e-01 	Time: 0.62
epoch 4200:	pdl:5.86e-01 	 Rec:2.87e-05 	 Color:2.05e-01 	Time: 0.62
epoch 4250:	pdl:5.50e-01 	 Rec:3.52e-05 	 Color:2.12e-01 	Time: 0.61
epoch 4300:	pdl:5.46e-01 	 Rec:1.18e-05 	 Color:2.15e-01 	Time: 0.61
epoch 4350:	pdl:5.52e-01 	 Rec:1.73e-05 	 Color:2.24e-01 	Time: 0.62
epoch 4400:	pdl:5.42e-01 	 Rec:5.43e-05 	 Color:1.57e-01 	Time: 0.62
epoch 4450:	pdl:5.48e-01 	 Rec:2.10e-05 	 Color:2.01e-01 	Time: 0.62
epoch 4500:	pdl:5.10e-01 	 Rec:6.19e-05 	 Color:2.21e-01 	Time: 0.62
epoch 4550:	pdl:5.73e-01 	 Rec:2.14e-05 	 Color:2.06e-01 	Time: 0.62
epoch 4600:	pdl:5.48e-01 	 Rec:3.17e-05 	 Color:1.67e-01 	Time: 0.61
