epoch 0:	gram:7.14e-02 	 Rec:8.94e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:3.18e-03 	 Rec:5.34e-03 	 Color:0.00e+00 	Time: 1.11
epoch 100:	gram:2.93e-03 	 Rec:3.94e-03 	 Color:0.00e+00 	Time: 1.01
epoch 150:	gram:2.91e-03 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 1.03
epoch 200:	gram:2.64e-03 	 Rec:3.26e-03 	 Color:0.00e+00 	Time: 1.01
epoch 250:	gram:2.19e-03 	 Rec:3.21e-03 	 Color:0.00e+00 	Time: 1.01
epoch 300:	gram:2.05e-03 	 Rec:3.14e-03 	 Color:0.00e+00 	Time: 1.01
epoch 350:	gram:2.50e-03 	 Rec:2.95e-03 	 Color:0.00e+00 	Time: 1.02
epoch 400:	gram:2.08e-03 	 Rec:2.90e-03 	 Color:0.00e+00 	Time: 1.02
epoch 450:	gram:2.09e-03 	 Rec:2.75e-03 	 Color:0.00e+00 	Time: 1.01
epoch 500:	gram:2.47e-03 	 Rec:2.88e-03 	 Color:0.00e+00 	Time: 1.02
epoch 550:	gram:2.76e-03 	 Rec:2.85e-03 	 Color:0.00e+00 	Time: 1.01
epoch 600:	gram:2.00e-03 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 1.04
epoch 650:	gram:1.89e-03 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 1.02
epoch 700:	gram:2.67e-03 	 Rec:2.50e-03 	 Color:0.00e+00 	Time: 1.01
epoch 750:	gram:2.01e-03 	 Rec:2.63e-03 	 Color:0.00e+00 	Time: 1.08
epoch 800:	gram:2.07e-03 	 Rec:2.41e-03 	 Color:0.00e+00 	Time: 1.00
epoch 850:	gram:2.28e-03 	 Rec:2.48e-03 	 Color:0.00e+00 	Time: 1.03
epoch 900:	gram:2.08e-03 	 Rec:2.32e-03 	 Color:0.00e+00 	Time: 1.02
epoch 950:	gram:2.79e-03 	 Rec:2.34e-03 	 Color:0.00e+00 	Time: 1.01
epoch 1000:	gram:2.48e-03 	 Rec:2.31e-03 	 Color:0.00e+00 	Time: 1.00
epoch 1050:	gram:2.92e-03 	 Rec:2.26e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1100:	gram:2.77e-03 	 Rec:2.26e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1150:	gram:1.85e-03 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 1.00
epoch 1200:	gram:2.11e-03 	 Rec:2.16e-03 	 Color:0.00e+00 	Time: 0.99
epoch 1250:	gram:1.96e-03 	 Rec:2.13e-03 	 Color:0.00e+00 	Time: 1.00
epoch 1300:	gram:1.84e-03 	 Rec:2.19e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1350:	gram:1.91e-03 	 Rec:2.09e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1400:	gram:2.35e-03 	 Rec:2.07e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1450:	gram:2.23e-03 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1500:	gram:1.90e-03 	 Rec:2.16e-03 	 Color:0.00e+00 	Time: 1.01
epoch 1550:	gram:1.76e-03 	 Rec:1.97e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1600:	gram:1.74e-03 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 1.01
epoch 1650:	gram:2.30e-03 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 1.01
epoch 1700:	gram:2.08e-03 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1750:	gram:1.85e-03 	 Rec:1.95e-03 	 Color:0.00e+00 	Time: 1.01
epoch 1800:	gram:2.11e-03 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1850:	gram:2.26e-03 	 Rec:2.09e-03 	 Color:0.00e+00 	Time: 1.02
epoch 1900:	gram:2.19e-03 	 Rec:1.87e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1950:	gram:1.85e-03 	 Rec:1.86e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2000:	gram:2.22e-03 	 Rec:1.81e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2050:	gram:1.83e-03 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2100:	gram:2.14e-03 	 Rec:1.79e-03 	 Color:0.00e+00 	Time: 1.01
epoch 2150:	gram:1.86e-03 	 Rec:1.81e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2200:	gram:2.27e-03 	 Rec:2.02e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2250:	gram:1.83e-03 	 Rec:1.70e-03 	 Color:0.00e+00 	Time: 1.01
epoch 2300:	gram:1.65e-03 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 1.02
epoch 2350:	gram:1.72e-03 	 Rec:1.65e-03 	 Color:0.00e+00 	Time: 1.01
epoch 2400:	gram:2.16e-03 	 Rec:1.94e-03 	 Color:0.00e+00 	Time: 1.01
epoch 2450:	gram:1.83e-03 	 Rec:1.65e-03 	 Color:0.00e+00 	Time: 1.03
