epoch 0:	gram:1.65e-01 	 Rec:9.15e-02 	 Color:2.75e-06 	Time: 0.01
epoch 50:	gram:1.17e-02 	 Rec:3.62e-03 	 Color:2.27e-06 	Time: 0.91
epoch 100:	gram:1.02e-02 	 Rec:2.59e-03 	 Color:2.15e-06 	Time: 0.84
epoch 150:	gram:9.29e-03 	 Rec:2.99e-03 	 Color:2.20e-06 	Time: 0.79
epoch 200:	gram:1.03e-02 	 Rec:3.97e-03 	 Color:2.36e-06 	Time: 0.78
epoch 250:	gram:8.17e-03 	 Rec:2.25e-03 	 Color:2.26e-06 	Time: 0.78
epoch 300:	gram:8.84e-03 	 Rec:2.66e-03 	 Color:2.45e-06 	Time: 0.80
epoch 350:	gram:8.78e-03 	 Rec:1.96e-03 	 Color:2.26e-06 	Time: 0.78
epoch 400:	gram:8.70e-03 	 Rec:1.35e-03 	 Color:1.92e-06 	Time: 0.78
epoch 450:	gram:7.02e-03 	 Rec:1.64e-03 	 Color:2.34e-06 	Time: 0.80
epoch 500:	gram:8.30e-03 	 Rec:1.34e-03 	 Color:2.19e-06 	Time: 0.79
epoch 550:	gram:1.13e-02 	 Rec:1.34e-03 	 Color:2.19e-06 	Time: 0.78
epoch 600:	gram:7.17e-03 	 Rec:1.21e-03 	 Color:2.30e-06 	Time: 0.79
epoch 650:	gram:1.03e-02 	 Rec:1.56e-03 	 Color:2.19e-06 	Time: 0.78
epoch 700:	gram:8.64e-03 	 Rec:1.15e-03 	 Color:2.64e-06 	Time: 0.78
epoch 750:	gram:7.92e-03 	 Rec:1.40e-03 	 Color:1.83e-06 	Time: 0.81
epoch 800:	gram:7.42e-03 	 Rec:9.17e-04 	 Color:2.24e-06 	Time: 0.78
epoch 850:	gram:7.48e-03 	 Rec:8.84e-04 	 Color:2.51e-06 	Time: 0.78
epoch 900:	gram:6.88e-03 	 Rec:8.65e-04 	 Color:2.46e-06 	Time: 0.81
epoch 950:	gram:6.11e-03 	 Rec:6.12e-04 	 Color:2.01e-06 	Time: 0.78
epoch 1000:	gram:8.61e-03 	 Rec:7.11e-04 	 Color:1.79e-06 	Time: 0.79
epoch 1050:	gram:8.12e-03 	 Rec:8.49e-04 	 Color:2.56e-06 	Time: 0.79
epoch 1100:	gram:7.48e-03 	 Rec:9.69e-04 	 Color:2.46e-06 	Time: 0.79
epoch 1150:	gram:6.59e-03 	 Rec:1.05e-03 	 Color:2.28e-06 	Time: 0.79
epoch 1200:	gram:6.72e-03 	 Rec:1.80e-03 	 Color:2.10e-06 	Time: 0.80
epoch 1250:	gram:6.86e-03 	 Rec:1.05e-03 	 Color:2.39e-06 	Time: 0.81
epoch 1300:	gram:8.06e-03 	 Rec:5.07e-04 	 Color:2.26e-06 	Time: 0.79
epoch 1350:	gram:5.85e-03 	 Rec:5.09e-04 	 Color:2.13e-06 	Time: 0.80
epoch 1400:	gram:7.55e-03 	 Rec:5.23e-04 	 Color:2.22e-06 	Time: 0.78
epoch 1450:	gram:8.96e-03 	 Rec:4.21e-04 	 Color:2.30e-06 	Time: 0.83
epoch 1500:	gram:8.46e-03 	 Rec:4.97e-04 	 Color:1.75e-06 	Time: 0.81
epoch 1550:	gram:6.79e-03 	 Rec:6.79e-04 	 Color:2.19e-06 	Time: 0.78
epoch 1600:	gram:5.71e-03 	 Rec:5.51e-04 	 Color:2.76e-06 	Time: 0.80
epoch 1650:	gram:6.57e-03 	 Rec:4.89e-04 	 Color:2.42e-06 	Time: 0.78
epoch 1700:	gram:6.32e-03 	 Rec:4.76e-04 	 Color:2.18e-06 	Time: 0.78
epoch 1750:	gram:6.72e-03 	 Rec:9.74e-04 	 Color:2.74e-06 	Time: 0.81
epoch 1800:	gram:5.92e-03 	 Rec:3.16e-04 	 Color:2.19e-06 	Time: 0.78
epoch 1850:	gram:5.69e-03 	 Rec:4.39e-04 	 Color:1.89e-06 	Time: 0.78
epoch 1900:	gram:7.52e-03 	 Rec:4.71e-04 	 Color:2.40e-06 	Time: 0.78
epoch 1950:	gram:5.96e-03 	 Rec:3.19e-04 	 Color:2.59e-06 	Time: 0.78
epoch 2000:	gram:7.37e-03 	 Rec:5.63e-04 	 Color:2.13e-06 	Time: 0.80
epoch 2050:	gram:9.59e-02 	 Rec:1.22e-01 	 Color:5.27e-06 	Time: 0.81
epoch 2100:	gram:1.58e-02 	 Rec:3.16e-03 	 Color:2.11e-06 	Time: 0.78
epoch 2150:	gram:1.45e-02 	 Rec:3.14e-03 	 Color:1.72e-06 	Time: 0.80
