epoch 0:	pdl:174424.30 	 Rec:678261.69 	Time: 0.01
epoch 50:	pdl:84444.11 	 Rec:16487.59 	Time: 0.47
epoch 100:	pdl:89260.71 	 Rec:11436.27 	Time: 0.51
epoch 150:	pdl:80423.96 	 Rec:13392.17 	Time: 0.50
epoch 200:	pdl:80495.58 	 Rec:11442.91 	Time: 0.50
epoch 250:	pdl:69689.75 	 Rec:11157.89 	Time: 0.49
epoch 300:	pdl:77156.41 	 Rec:9002.67 	Time: 0.50
epoch 350:	pdl:76832.44 	 Rec:7020.33 	Time: 0.50
epoch 400:	pdl:69182.62 	 Rec:6301.53 	Time: 0.50
epoch 450:	pdl:68543.58 	 Rec:7940.72 	Time: 0.50
epoch 500:	pdl:63980.92 	 Rec:6003.73 	Time: 0.50
epoch 550:	pdl:62045.87 	 Rec:7511.87 	Time: 0.49
epoch 600:	pdl:61468.72 	 Rec:6580.16 	Time: 0.50
epoch 650:	pdl:59969.89 	 Rec:1038.39 	Time: 0.49
epoch 700:	pdl:62368.11 	 Rec:872.54 	Time: 0.47
epoch 750:	pdl:60200.55 	 Rec:883.63 	Time: 0.50
epoch 800:	pdl:57563.01 	 Rec:905.20 	Time: 0.50
epoch 850:	pdl:58735.51 	 Rec:853.13 	Time: 0.50
epoch 900:	pdl:58935.10 	 Rec:862.81 	Time: 0.50
epoch 950:	pdl:63014.99 	 Rec:813.86 	Time: 0.51
epoch 1000:	pdl:57033.25 	 Rec:741.54 	Time: 0.50
epoch 1050:	pdl:62424.20 	 Rec:760.44 	Time: 0.54
epoch 1100:	pdl:59927.16 	 Rec:707.07 	Time: 0.49
epoch 1150:	pdl:57201.64 	 Rec:689.88 	Time: 0.49
epoch 1200:	pdl:57091.36 	 Rec:663.86 	Time: 0.50
epoch 1250:	pdl:58751.01 	 Rec:761.41 	Time: 0.49
epoch 1300:	pdl:57032.07 	 Rec:813.09 	Time: 0.50
epoch 1350:	pdl:57958.41 	 Rec:887.06 	Time: 0.50
epoch 1400:	pdl:57863.14 	 Rec:751.71 	Time: 0.48
epoch 1450:	pdl:57750.42 	 Rec:780.50 	Time: 0.50
epoch 1500:	pdl:62593.93 	 Rec:1106.63 	Time: 0.48
epoch 1550:	pdl:57711.35 	 Rec:480.84 	Time: 0.50
epoch 1600:	pdl:58844.57 	 Rec:440.79 	Time: 0.49
epoch 1650:	pdl:59810.45 	 Rec:416.33 	Time: 0.50
epoch 1700:	pdl:60891.00 	 Rec:423.61 	Time: 0.50
epoch 1750:	pdl:55351.56 	 Rec:408.45 	Time: 0.51
epoch 1800:	pdl:59485.43 	 Rec:392.41 	Time: 0.49
epoch 1850:	pdl:58842.68 	 Rec:394.05 	Time: 0.45
epoch 1900:	pdl:60959.74 	 Rec:386.29 	Time: 0.49
epoch 1950:	pdl:59002.20 	 Rec:394.64 	Time: 0.49
epoch 2000:	pdl:57519.01 	 Rec:387.56 	Time: 0.49
epoch 2050:	pdl:58818.13 	 Rec:369.46 	Time: 0.49
epoch 2100:	pdl:65899.49 	 Rec:390.69 	Time: 0.47
epoch 2150:	pdl:58916.21 	 Rec:373.79 	Time: 0.50
epoch 2200:	pdl:54948.75 	 Rec:370.09 	Time: 0.51
