epoch 0:	pdl:1.23e+00 	 Rec:8.85e-02 	 Color:7.03e-02 	Time: 0.01
epoch 50:	pdl:2.12e-01 	 Rec:2.89e-03 	 Color:1.49e-02 	Time: 0.80
epoch 100:	pdl:2.01e-01 	 Rec:1.89e-03 	 Color:1.71e-02 	Time: 0.74
epoch 150:	pdl:1.71e-01 	 Rec:1.56e-03 	 Color:1.25e-02 	Time: 0.72
epoch 200:	pdl:1.64e-01 	 Rec:1.23e-03 	 Color:1.18e-02 	Time: 0.71
epoch 250:	pdl:1.90e-01 	 Rec:1.13e-03 	 Color:1.77e-02 	Time: 0.73
epoch 300:	pdl:1.73e-01 	 Rec:1.00e-03 	 Color:1.16e-02 	Time: 0.71
epoch 350:	pdl:1.82e-01 	 Rec:1.03e-03 	 Color:1.28e-02 	Time: 0.73
epoch 400:	pdl:1.67e-01 	 Rec:8.67e-04 	 Color:1.23e-02 	Time: 0.71
epoch 450:	pdl:1.58e-01 	 Rec:8.17e-04 	 Color:1.21e-02 	Time: 0.72
epoch 500:	pdl:1.39e-01 	 Rec:7.76e-04 	 Color:9.14e-03 	Time: 0.72
epoch 550:	pdl:1.75e-01 	 Rec:8.02e-04 	 Color:1.36e-02 	Time: 0.73
epoch 600:	pdl:1.59e-01 	 Rec:7.11e-04 	 Color:1.39e-02 	Time: 0.76
epoch 650:	pdl:1.62e-01 	 Rec:6.74e-04 	 Color:1.13e-02 	Time: 0.71
epoch 700:	pdl:1.39e-01 	 Rec:6.78e-04 	 Color:1.12e-02 	Time: 0.72
epoch 750:	pdl:1.64e-01 	 Rec:6.33e-04 	 Color:1.12e-02 	Time: 0.71
epoch 800:	pdl:1.64e-01 	 Rec:6.68e-04 	 Color:1.21e-02 	Time: 0.71
epoch 850:	pdl:1.61e-01 	 Rec:7.80e-04 	 Color:1.12e-02 	Time: 0.70
epoch 900:	pdl:1.51e-01 	 Rec:6.18e-04 	 Color:1.07e-02 	Time: 0.70
epoch 950:	pdl:1.46e-01 	 Rec:5.85e-04 	 Color:9.58e-03 	Time: 0.67
epoch 1000:	pdl:1.62e-01 	 Rec:6.06e-04 	 Color:1.42e-02 	Time: 0.75
epoch 1050:	pdl:1.58e-01 	 Rec:5.95e-04 	 Color:1.16e-02 	Time: 0.76
epoch 1100:	pdl:1.54e-01 	 Rec:4.61e-04 	 Color:9.83e-03 	Time: 0.72
epoch 1150:	pdl:1.50e-01 	 Rec:4.79e-04 	 Color:1.06e-02 	Time: 0.74
epoch 1200:	pdl:1.73e-01 	 Rec:4.86e-04 	 Color:1.45e-02 	Time: 0.74
epoch 1250:	pdl:1.50e-01 	 Rec:5.04e-04 	 Color:1.09e-02 	Time: 0.73
epoch 1300:	pdl:1.74e-01 	 Rec:5.51e-04 	 Color:1.37e-02 	Time: 0.76
epoch 1350:	pdl:1.52e-01 	 Rec:4.54e-04 	 Color:9.79e-03 	Time: 0.76
epoch 1400:	pdl:1.65e-01 	 Rec:3.98e-04 	 Color:1.24e-02 	Time: 0.72
epoch 1450:	pdl:1.53e-01 	 Rec:4.59e-04 	 Color:1.06e-02 	Time: 0.72
epoch 1500:	pdl:1.94e-01 	 Rec:3.78e-04 	 Color:1.54e-02 	Time: 0.70
epoch 1550:	pdl:1.81e-01 	 Rec:3.77e-04 	 Color:1.33e-02 	Time: 0.70
epoch 1600:	pdl:1.57e-01 	 Rec:4.56e-04 	 Color:1.15e-02 	Time: 0.70
epoch 1650:	pdl:1.52e-01 	 Rec:3.55e-04 	 Color:1.25e-02 	Time: 0.71
epoch 1700:	pdl:1.86e-01 	 Rec:3.64e-04 	 Color:1.73e-02 	Time: 0.73
epoch 1750:	pdl:1.42e-01 	 Rec:3.70e-04 	 Color:9.71e-03 	Time: 0.70
epoch 1800:	pdl:1.55e-01 	 Rec:4.33e-04 	 Color:1.16e-02 	Time: 0.73
epoch 1850:	pdl:1.49e-01 	 Rec:3.50e-04 	 Color:1.31e-02 	Time: 0.72
epoch 1900:	pdl:1.42e-01 	 Rec:3.37e-04 	 Color:8.87e-03 	Time: 0.71
epoch 1950:	pdl:1.51e-01 	 Rec:3.31e-04 	 Color:1.12e-02 	Time: 0.72
epoch 2000:	pdl:1.36e-01 	 Rec:2.94e-04 	 Color:9.18e-03 	Time: 0.69
epoch 2050:	pdl:1.66e-01 	 Rec:3.74e-04 	 Color:1.19e-02 	Time: 0.74
epoch 2100:	pdl:1.41e-01 	 Rec:3.90e-04 	 Color:9.15e-03 	Time: 0.74
epoch 2150:	pdl:1.48e-01 	 Rec:3.27e-04 	 Color:1.18e-02 	Time: 0.71
epoch 2200:	pdl:1.56e-01 	 Rec:2.97e-04 	 Color:1.05e-02 	Time: 0.73
epoch 2250:	pdl:1.60e-01 	 Rec:3.35e-04 	 Color:1.29e-02 	Time: 0.73
epoch 2300:	pdl:1.41e-01 	 Rec:3.14e-04 	 Color:9.96e-03 	Time: 0.67
epoch 2350:	pdl:1.50e-01 	 Rec:2.56e-04 	 Color:1.04e-02 	Time: 0.71
epoch 2400:	pdl:1.52e-01 	 Rec:3.07e-04 	 Color:1.32e-02 	Time: 0.70
epoch 2450:	pdl:1.32e-01 	 Rec:2.85e-04 	 Color:8.85e-03 	Time: 0.71
epoch 2500:	pdl:1.50e-01 	 Rec:3.02e-04 	 Color:9.92e-03 	Time: 0.70
epoch 2550:	pdl:1.39e-01 	 Rec:3.14e-04 	 Color:1.02e-02 	Time: 0.71
epoch 2600:	pdl:1.53e-01 	 Rec:3.77e-04 	 Color:1.08e-02 	Time: 0.72
epoch 2650:	pdl:1.37e-01 	 Rec:2.55e-04 	 Color:1.01e-02 	Time: 0.71
epoch 2700:	pdl:1.63e-01 	 Rec:3.18e-04 	 Color:1.21e-02 	Time: 0.71
epoch 2750:	pdl:1.40e-01 	 Rec:2.46e-04 	 Color:1.03e-02 	Time: 0.70
epoch 2800:	pdl:1.44e-01 	 Rec:2.55e-04 	 Color:8.66e-03 	Time: 0.73
epoch 2850:	pdl:1.47e-01 	 Rec:2.62e-04 	 Color:9.11e-03 	Time: 0.73
epoch 2900:	pdl:1.55e-01 	 Rec:2.52e-04 	 Color:9.95e-03 	Time: 0.70
epoch 2950:	pdl:1.82e-01 	 Rec:2.51e-04 	 Color:1.57e-02 	Time: 0.73
epoch 3000:	pdl:1.70e-01 	 Rec:2.95e-04 	 Color:9.57e-03 	Time: 0.71
epoch 3050:	pdl:1.64e-01 	 Rec:3.08e-04 	 Color:1.08e-02 	Time: 0.69
epoch 3100:	pdl:1.43e-01 	 Rec:2.99e-04 	 Color:9.00e-03 	Time: 0.70
epoch 3150:	pdl:1.44e-01 	 Rec:2.77e-04 	 Color:1.02e-02 	Time: 0.72
epoch 3200:	pdl:1.42e-01 	 Rec:2.97e-04 	 Color:8.95e-03 	Time: 0.75
epoch 3250:	pdl:1.35e-01 	 Rec:2.42e-04 	 Color:8.75e-03 	Time: 0.72
epoch 3300:	pdl:1.41e-01 	 Rec:2.22e-04 	 Color:1.00e-02 	Time: 0.74
epoch 3350:	pdl:1.64e-01 	 Rec:2.57e-04 	 Color:1.07e-02 	Time: 0.74
epoch 3400:	pdl:2.04e-01 	 Rec:2.95e-04 	 Color:1.38e-02 	Time: 0.74
epoch 3450:	pdl:1.50e-01 	 Rec:2.46e-04 	 Color:1.22e-02 	Time: 0.72
epoch 3500:	pdl:1.63e-01 	 Rec:2.44e-04 	 Color:1.34e-02 	Time: 0.72
epoch 3550:	pdl:1.62e-01 	 Rec:2.18e-04 	 Color:1.21e-02 	Time: 0.71
epoch 3600:	pdl:1.46e-01 	 Rec:2.00e-04 	 Color:1.03e-02 	Time: 0.72
epoch 3650:	pdl:1.36e-01 	 Rec:2.25e-04 	 Color:9.13e-03 	Time: 0.72
epoch 3700:	pdl:1.78e-01 	 Rec:2.79e-04 	 Color:1.61e-02 	Time: 0.73
