epoch 0:	pdl:2.38e-01 	 Rec:3.48e-03 	 Color:1.28e-01 	Time: 0.02
epoch 50:	pdl:2.25e-01 	 Rec:1.94e-03 	 Color:1.29e-01 	Time: 1.36
epoch 100:	pdl:2.19e-01 	 Rec:1.58e-03 	 Color:1.29e-01 	Time: 1.29
epoch 150:	pdl:2.28e-01 	 Rec:1.44e-03 	 Color:1.28e-01 	Time: 1.28
epoch 200:	pdl:2.19e-01 	 Rec:1.34e-03 	 Color:1.24e-01 	Time: 1.29
epoch 250:	pdl:2.41e-01 	 Rec:1.24e-03 	 Color:1.31e-01 	Time: 1.27
epoch 300:	pdl:2.24e-01 	 Rec:1.14e-03 	 Color:1.28e-01 	Time: 1.27
epoch 350:	pdl:2.29e-01 	 Rec:1.07e-03 	 Color:1.33e-01 	Time: 1.28
epoch 400:	pdl:2.41e-01 	 Rec:1.12e-03 	 Color:1.26e-01 	Time: 1.27
epoch 450:	pdl:2.27e-01 	 Rec:9.39e-04 	 Color:1.29e-01 	Time: 1.28
epoch 500:	pdl:2.25e-01 	 Rec:9.82e-04 	 Color:1.27e-01 	Time: 1.26
epoch 550:	pdl:2.40e-01 	 Rec:8.95e-04 	 Color:1.32e-01 	Time: 1.30
epoch 600:	pdl:2.21e-01 	 Rec:8.66e-04 	 Color:1.25e-01 	Time: 1.27
epoch 650:	pdl:2.42e-01 	 Rec:8.77e-04 	 Color:1.37e-01 	Time: 1.29
epoch 700:	pdl:2.17e-01 	 Rec:8.44e-04 	 Color:1.31e-01 	Time: 1.27
epoch 750:	pdl:2.16e-01 	 Rec:7.80e-04 	 Color:1.23e-01 	Time: 1.27
epoch 800:	pdl:2.43e-01 	 Rec:8.89e-04 	 Color:1.31e-01 	Time: 1.30
epoch 850:	pdl:2.27e-01 	 Rec:8.44e-04 	 Color:1.29e-01 	Time: 1.30
epoch 900:	pdl:2.39e-01 	 Rec:7.31e-04 	 Color:1.37e-01 	Time: 1.29
