epoch 0:	style:6.50e-02 	 Rec:2.47e-01 	 Color:5.59e-05 	Time: 0.01
epoch 50:	style:1.57e-02 	 Rec:5.38e-03 	 Color:3.46e-05 	Time: 0.51
epoch 100:	style:1.47e-02 	 Rec:1.04e-03 	 Color:4.24e-05 	Time: 0.53
epoch 150:	style:1.44e-02 	 Rec:1.07e-03 	 Color:3.40e-05 	Time: 0.52
epoch 200:	style:1.25e-02 	 Rec:4.76e-04 	 Color:3.48e-05 	Time: 0.51
epoch 250:	style:1.53e-02 	 Rec:7.66e-04 	 Color:2.05e-05 	Time: 0.51
epoch 300:	style:1.63e-02 	 Rec:2.04e-03 	 Color:2.61e-05 	Time: 0.51
epoch 350:	style:1.62e-02 	 Rec:6.38e-04 	 Color:4.35e-05 	Time: 0.51
epoch 400:	style:1.50e-02 	 Rec:2.10e-04 	 Color:3.51e-05 	Time: 0.51
epoch 450:	style:1.80e-02 	 Rec:9.70e-04 	 Color:5.99e-05 	Time: 0.52
epoch 500:	style:1.61e-02 	 Rec:6.61e-04 	 Color:3.43e-05 	Time: 0.52
epoch 550:	style:1.45e-02 	 Rec:2.42e-04 	 Color:2.99e-05 	Time: 0.52
epoch 600:	style:1.63e-02 	 Rec:8.36e-05 	 Color:2.54e-05 	Time: 0.52
epoch 650:	style:1.61e-02 	 Rec:1.39e-04 	 Color:3.40e-05 	Time: 0.52
epoch 700:	style:1.42e-02 	 Rec:5.11e-04 	 Color:5.33e-05 	Time: 0.52
epoch 750:	style:1.44e-02 	 Rec:5.28e-04 	 Color:3.69e-05 	Time: 0.52
epoch 800:	style:1.66e-02 	 Rec:1.76e-03 	 Color:1.96e-05 	Time: 0.52
epoch 850:	style:1.77e-02 	 Rec:2.25e-04 	 Color:3.81e-05 	Time: 0.51
epoch 900:	style:1.47e-02 	 Rec:2.04e-04 	 Color:2.50e-05 	Time: 0.51
epoch 950:	style:1.63e-02 	 Rec:2.30e-04 	 Color:3.02e-05 	Time: 0.51
epoch 1000:	style:1.63e-02 	 Rec:1.70e-04 	 Color:3.59e-05 	Time: 0.52
epoch 1050:	style:1.39e-02 	 Rec:1.81e-04 	 Color:3.49e-05 	Time: 0.52
epoch 1100:	style:1.76e-02 	 Rec:3.23e-04 	 Color:5.19e-05 	Time: 0.49
epoch 1150:	style:1.39e-02 	 Rec:4.85e-04 	 Color:3.13e-05 	Time: 0.47
epoch 1200:	style:1.91e-02 	 Rec:6.30e-05 	 Color:3.46e-05 	Time: 0.46
epoch 1250:	style:1.59e-02 	 Rec:3.16e-04 	 Color:4.17e-05 	Time: 0.49
epoch 1300:	style:1.66e-02 	 Rec:1.02e-03 	 Color:2.67e-05 	Time: 0.47
epoch 1350:	style:1.58e-02 	 Rec:1.03e-04 	 Color:3.30e-05 	Time: 0.48
epoch 1400:	style:1.65e-02 	 Rec:4.76e-04 	 Color:3.90e-05 	Time: 0.51
epoch 1450:	style:1.71e-02 	 Rec:7.04e-04 	 Color:3.30e-05 	Time: 0.49
epoch 1500:	style:1.75e-02 	 Rec:2.44e-04 	 Color:3.61e-05 	Time: 0.51
epoch 1550:	style:1.60e-02 	 Rec:4.58e-05 	 Color:3.00e-05 	Time: 0.49
epoch 1600:	style:1.57e-02 	 Rec:3.78e-04 	 Color:3.00e-05 	Time: 0.48
epoch 1650:	style:1.82e-02 	 Rec:3.65e-04 	 Color:4.54e-05 	Time: 0.47
epoch 1700:	style:1.73e-02 	 Rec:4.99e-05 	 Color:4.28e-05 	Time: 0.51
epoch 1750:	style:1.70e-02 	 Rec:9.60e-05 	 Color:4.20e-05 	Time: 0.52
epoch 1800:	style:1.58e-02 	 Rec:1.40e-04 	 Color:3.10e-05 	Time: 0.53
