epoch 0:	pdl:1.25e+00 	 Rec:1.25e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:8.12e-01 	 Rec:1.46e-01 	 Color:0.00e+00 	Time: 0.63
epoch 100:	pdl:7.17e-01 	 Rec:1.16e-01 	 Color:0.00e+00 	Time: 0.62
epoch 150:	pdl:6.37e-01 	 Rec:9.64e-02 	 Color:0.00e+00 	Time: 0.62
epoch 200:	pdl:6.37e-01 	 Rec:9.35e-02 	 Color:0.00e+00 	Time: 0.62
epoch 250:	pdl:6.11e-01 	 Rec:7.34e-02 	 Color:0.00e+00 	Time: 0.62
epoch 300:	pdl:5.33e-01 	 Rec:6.47e-02 	 Color:0.00e+00 	Time: 0.62
epoch 350:	pdl:5.75e-01 	 Rec:5.18e-02 	 Color:0.00e+00 	Time: 0.62
epoch 400:	pdl:5.33e-01 	 Rec:4.70e-02 	 Color:0.00e+00 	Time: 0.62
epoch 450:	pdl:5.86e-01 	 Rec:4.52e-02 	 Color:0.00e+00 	Time: 0.62
epoch 500:	pdl:5.43e-01 	 Rec:3.57e-02 	 Color:0.00e+00 	Time: 0.62
epoch 550:	pdl:5.25e-01 	 Rec:3.34e-02 	 Color:0.00e+00 	Time: 0.62
epoch 600:	pdl:5.62e-01 	 Rec:2.89e-02 	 Color:0.00e+00 	Time: 0.62
epoch 650:	pdl:5.32e-01 	 Rec:3.13e-02 	 Color:0.00e+00 	Time: 0.62
epoch 700:	pdl:5.87e-01 	 Rec:2.76e-02 	 Color:0.00e+00 	Time: 0.62
epoch 750:	pdl:5.60e-01 	 Rec:2.52e-02 	 Color:0.00e+00 	Time: 0.62
epoch 800:	pdl:6.60e-01 	 Rec:2.12e-02 	 Color:0.00e+00 	Time: 0.62
epoch 850:	pdl:5.47e-01 	 Rec:2.02e-02 	 Color:0.00e+00 	Time: 0.62
epoch 900:	pdl:5.76e-01 	 Rec:2.09e-02 	 Color:0.00e+00 	Time: 0.62
