epoch 0:	pdl:1.88e+00 	 Rec:4.64e-01 	 Color:4.08e-01 	Time: 0.01
epoch 50:	pdl:9.37e-01 	 Rec:1.10e-01 	 Color:3.47e-01 	Time: 0.37
epoch 100:	pdl:7.46e-01 	 Rec:3.02e-02 	 Color:3.35e-01 	Time: 0.41
epoch 150:	pdl:6.72e-01 	 Rec:1.54e-02 	 Color:3.32e-01 	Time: 0.38
epoch 200:	pdl:6.72e-01 	 Rec:1.04e-02 	 Color:3.51e-01 	Time: 0.38
epoch 250:	pdl:6.51e-01 	 Rec:7.64e-03 	 Color:3.21e-01 	Time: 0.33
epoch 300:	pdl:5.62e-01 	 Rec:6.39e-03 	 Color:2.71e-01 	Time: 0.38
epoch 350:	pdl:6.75e-01 	 Rec:6.39e-03 	 Color:3.10e-01 	Time: 0.36
epoch 400:	pdl:6.52e-01 	 Rec:5.62e-03 	 Color:3.42e-01 	Time: 0.36
epoch 450:	pdl:6.34e-01 	 Rec:4.95e-03 	 Color:3.09e-01 	Time: 0.38
epoch 500:	pdl:6.52e-01 	 Rec:4.20e-03 	 Color:3.55e-01 	Time: 0.35
epoch 550:	pdl:6.06e-01 	 Rec:5.10e-03 	 Color:3.16e-01 	Time: 0.33
epoch 600:	pdl:6.54e-01 	 Rec:3.67e-03 	 Color:3.49e-01 	Time: 0.35
epoch 650:	pdl:6.66e-01 	 Rec:3.38e-03 	 Color:3.83e-01 	Time: 0.38
epoch 700:	pdl:6.85e-01 	 Rec:3.87e-03 	 Color:3.59e-01 	Time: 0.36
epoch 750:	pdl:5.87e-01 	 Rec:2.95e-03 	 Color:2.96e-01 	Time: 0.37
epoch 800:	pdl:5.68e-01 	 Rec:4.83e-03 	 Color:2.84e-01 	Time: 0.34
epoch 850:	pdl:6.68e-01 	 Rec:4.05e-03 	 Color:3.77e-01 	Time: 0.36
epoch 900:	pdl:6.60e-01 	 Rec:3.65e-03 	 Color:3.38e-01 	Time: 0.36
epoch 950:	pdl:7.22e-01 	 Rec:2.67e-03 	 Color:3.96e-01 	Time: 0.39
epoch 1000:	pdl:6.57e-01 	 Rec:2.66e-03 	 Color:3.47e-01 	Time: 0.36
epoch 1050:	pdl:6.51e-01 	 Rec:2.84e-03 	 Color:3.52e-01 	Time: 0.36
epoch 1100:	pdl:6.63e-01 	 Rec:2.69e-03 	 Color:3.46e-01 	Time: 0.43
epoch 1150:	pdl:6.78e-01 	 Rec:2.61e-03 	 Color:3.71e-01 	Time: 0.40
epoch 1200:	pdl:6.32e-01 	 Rec:2.74e-03 	 Color:3.31e-01 	Time: 0.40
epoch 1250:	pdl:6.25e-01 	 Rec:2.52e-03 	 Color:3.22e-01 	Time: 0.37
epoch 1300:	pdl:6.31e-01 	 Rec:2.00e-03 	 Color:3.30e-01 	Time: 0.37
epoch 1350:	pdl:6.02e-01 	 Rec:2.48e-03 	 Color:3.26e-01 	Time: 0.35
epoch 1400:	pdl:5.84e-01 	 Rec:3.76e-03 	 Color:3.23e-01 	Time: 0.39
epoch 1450:	pdl:6.13e-01 	 Rec:2.35e-03 	 Color:3.26e-01 	Time: 0.39
epoch 1500:	pdl:5.88e-01 	 Rec:2.46e-03 	 Color:2.93e-01 	Time: 0.37
epoch 1550:	pdl:7.01e-01 	 Rec:2.46e-03 	 Color:3.64e-01 	Time: 0.39
epoch 1600:	pdl:6.28e-01 	 Rec:2.37e-03 	 Color:3.60e-01 	Time: 0.34
