epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:1.14e-04 	Time: 0.01
epoch 50:	style:3.58e-03 	 Rec:2.74e-03 	 Color:7.08e-05 	Time: 0.45
epoch 100:	style:3.78e-03 	 Rec:3.72e-04 	 Color:1.49e-04 	Time: 0.46
epoch 150:	style:4.00e-03 	 Rec:1.73e-04 	 Color:7.53e-05 	Time: 0.45
epoch 200:	style:3.36e-03 	 Rec:4.13e-05 	 Color:5.53e-05 	Time: 0.45
epoch 250:	style:4.29e-03 	 Rec:2.17e-05 	 Color:6.03e-05 	Time: 0.45
epoch 300:	style:4.72e-03 	 Rec:4.82e-05 	 Color:1.23e-04 	Time: 0.45
epoch 350:	style:4.30e-03 	 Rec:4.70e-04 	 Color:8.76e-05 	Time: 0.45
epoch 400:	style:3.95e-03 	 Rec:1.44e-04 	 Color:8.62e-05 	Time: 0.45
epoch 450:	style:5.36e-03 	 Rec:6.36e-05 	 Color:1.43e-04 	Time: 0.45
epoch 500:	style:4.35e-03 	 Rec:1.52e-04 	 Color:8.62e-05 	Time: 0.45
epoch 550:	style:3.82e-03 	 Rec:2.94e-04 	 Color:4.45e-05 	Time: 0.45
epoch 600:	style:4.56e-03 	 Rec:2.78e-04 	 Color:5.54e-05 	Time: 0.45
epoch 650:	style:4.28e-03 	 Rec:4.79e-04 	 Color:8.75e-05 	Time: 0.46
epoch 700:	style:3.57e-03 	 Rec:1.44e-04 	 Color:1.50e-04 	Time: 0.46
epoch 750:	style:3.36e-03 	 Rec:9.36e-05 	 Color:1.11e-04 	Time: 0.46
epoch 800:	style:4.26e-03 	 Rec:1.28e-04 	 Color:7.00e-05 	Time: 0.45
epoch 850:	style:4.04e-03 	 Rec:1.20e-04 	 Color:7.60e-05 	Time: 0.46
epoch 900:	style:4.24e-03 	 Rec:5.42e-04 	 Color:7.08e-05 	Time: 0.45
epoch 950:	style:4.01e-03 	 Rec:5.91e-04 	 Color:4.04e-05 	Time: 0.46
epoch 1000:	style:5.55e-03 	 Rec:9.18e-06 	 Color:1.01e-04 	Time: 0.45
epoch 1050:	style:4.58e-03 	 Rec:5.56e-05 	 Color:7.35e-05 	Time: 0.45
epoch 1100:	style:3.79e-03 	 Rec:9.21e-04 	 Color:1.41e-04 	Time: 0.45
epoch 1150:	style:3.65e-03 	 Rec:1.16e-04 	 Color:6.36e-05 	Time: 0.45
epoch 1200:	style:4.60e-03 	 Rec:1.28e-04 	 Color:9.31e-05 	Time: 0.45
epoch 1250:	style:4.35e-03 	 Rec:9.49e-05 	 Color:1.39e-04 	Time: 0.45
epoch 1300:	style:3.90e-03 	 Rec:7.32e-05 	 Color:1.22e-04 	Time: 0.45
epoch 1350:	style:4.05e-03 	 Rec:6.74e-05 	 Color:1.01e-04 	Time: 0.45
epoch 1400:	style:4.48e-03 	 Rec:3.84e-04 	 Color:9.25e-05 	Time: 0.45
epoch 1450:	style:4.59e-03 	 Rec:1.27e-04 	 Color:1.38e-04 	Time: 0.45
epoch 1500:	style:4.60e-03 	 Rec:1.47e-05 	 Color:1.20e-04 	Time: 0.45
epoch 1550:	style:4.24e-03 	 Rec:1.69e-04 	 Color:5.61e-05 	Time: 0.45
epoch 1600:	style:3.75e-03 	 Rec:8.51e-04 	 Color:1.01e-04 	Time: 0.45
epoch 1650:	style:4.76e-03 	 Rec:5.42e-05 	 Color:1.44e-04 	Time: 0.45
epoch 1700:	style:4.19e-03 	 Rec:3.38e-05 	 Color:1.29e-04 	Time: 0.45
epoch 1750:	style:3.71e-03 	 Rec:1.01e-04 	 Color:7.46e-05 	Time: 0.45
epoch 1800:	style:4.16e-03 	 Rec:2.69e-04 	 Color:7.85e-05 	Time: 0.45
epoch 1850:	style:4.45e-03 	 Rec:2.63e-06 	 Color:7.93e-05 	Time: 0.46
epoch 1900:	style:3.55e-03 	 Rec:1.62e-04 	 Color:8.83e-05 	Time: 0.45
epoch 1950:	style:4.94e-03 	 Rec:1.58e-04 	 Color:6.10e-05 	Time: 0.45
epoch 2000:	style:5.08e-03 	 Rec:2.23e-04 	 Color:9.64e-05 	Time: 0.45
epoch 2050:	style:4.70e-03 	 Rec:1.99e-04 	 Color:1.46e-04 	Time: 0.46
epoch 2100:	style:4.58e-03 	 Rec:4.92e-05 	 Color:6.99e-05 	Time: 0.45
epoch 2150:	style:9.18e-03 	 Rec:1.11e-01 	 Color:3.24e-04 	Time: 0.46
epoch 2200:	style:2.88e-03 	 Rec:4.63e-04 	 Color:7.81e-05 	Time: 0.46
epoch 2250:	style:3.59e-03 	 Rec:1.63e-04 	 Color:1.14e-04 	Time: 0.46
epoch 2300:	style:3.50e-03 	 Rec:1.57e-04 	 Color:6.52e-05 	Time: 0.46
epoch 2350:	style:3.36e-03 	 Rec:1.62e-05 	 Color:8.31e-05 	Time: 0.45
epoch 2400:	style:2.96e-03 	 Rec:1.85e-05 	 Color:3.56e-05 	Time: 0.45
epoch 2450:	style:2.96e-03 	 Rec:2.37e-06 	 Color:9.15e-05 	Time: 0.45
epoch 2500:	style:3.70e-03 	 Rec:3.35e-05 	 Color:1.01e-04 	Time: 0.45
epoch 2550:	style:3.21e-03 	 Rec:1.97e-05 	 Color:4.69e-05 	Time: 0.45
epoch 2600:	style:2.74e-03 	 Rec:4.90e-05 	 Color:6.47e-05 	Time: 0.45
epoch 2650:	style:2.93e-03 	 Rec:2.98e-05 	 Color:5.73e-05 	Time: 0.45
epoch 2700:	style:3.20e-03 	 Rec:3.19e-05 	 Color:1.23e-04 	Time: 0.45
epoch 2750:	style:2.58e-03 	 Rec:6.52e-05 	 Color:1.54e-04 	Time: 0.45
epoch 2800:	style:3.83e-03 	 Rec:3.31e-06 	 Color:8.99e-05 	Time: 0.46
epoch 2850:	style:3.64e-03 	 Rec:1.48e-05 	 Color:3.10e-05 	Time: 0.47
epoch 2900:	style:3.38e-03 	 Rec:5.12e-05 	 Color:1.47e-04 	Time: 0.46
epoch 2950:	style:3.41e-03 	 Rec:2.51e-05 	 Color:1.30e-04 	Time: 0.46
epoch 3000:	style:3.08e-03 	 Rec:1.07e-04 	 Color:5.41e-05 	Time: 0.46
epoch 3050:	style:4.06e-03 	 Rec:2.56e-05 	 Color:7.96e-05 	Time: 0.47
epoch 3100:	style:3.77e-03 	 Rec:2.70e-04 	 Color:9.54e-05 	Time: 0.46
epoch 3150:	style:3.46e-03 	 Rec:5.34e-05 	 Color:1.48e-04 	Time: 0.46
epoch 3200:	style:3.34e-03 	 Rec:3.84e-05 	 Color:6.26e-05 	Time: 0.46
epoch 3250:	style:3.79e-03 	 Rec:3.46e-05 	 Color:9.52e-05 	Time: 0.46
epoch 3300:	style:3.85e-03 	 Rec:1.50e-04 	 Color:9.85e-05 	Time: 0.45
epoch 3350:	style:4.24e-03 	 Rec:1.09e-04 	 Color:7.08e-05 	Time: 0.46
epoch 3400:	style:3.77e-03 	 Rec:2.93e-05 	 Color:8.08e-05 	Time: 0.46
epoch 3450:	style:4.35e-03 	 Rec:1.32e-04 	 Color:1.08e-04 	Time: 0.46
epoch 3500:	style:3.50e-03 	 Rec:1.20e-04 	 Color:7.04e-05 	Time: 0.46
epoch 3550:	style:4.47e-03 	 Rec:4.46e-06 	 Color:8.25e-05 	Time: 0.46
epoch 3600:	style:3.76e-03 	 Rec:6.62e-05 	 Color:4.05e-05 	Time: 0.46
epoch 3650:	style:4.46e-03 	 Rec:1.98e-04 	 Color:1.37e-04 	Time: 0.45
epoch 3700:	style:3.21e-03 	 Rec:1.23e-04 	 Color:1.52e-04 	Time: 0.45
epoch 3750:	style:3.66e-03 	 Rec:7.59e-05 	 Color:7.99e-05 	Time: 0.50
epoch 3800:	style:4.04e-03 	 Rec:7.66e-05 	 Color:1.06e-04 	Time: 0.45
epoch 3850:	style:3.71e-03 	 Rec:1.29e-04 	 Color:1.21e-04 	Time: 0.45
epoch 3900:	style:3.29e-03 	 Rec:5.14e-05 	 Color:6.42e-05 	Time: 0.45
epoch 3950:	style:3.37e-03 	 Rec:2.70e-04 	 Color:1.18e-04 	Time: 0.46
epoch 4000:	style:4.17e-03 	 Rec:5.58e-05 	 Color:6.37e-05 	Time: 0.46
epoch 4050:	style:3.60e-03 	 Rec:6.59e-05 	 Color:5.57e-05 	Time: 0.47
epoch 4100:	style:3.36e-03 	 Rec:1.37e-04 	 Color:7.38e-05 	Time: 0.47
epoch 4150:	style:4.54e-03 	 Rec:7.36e-05 	 Color:1.17e-04 	Time: 0.47
epoch 4200:	style:4.40e-03 	 Rec:6.12e-05 	 Color:1.51e-04 	Time: 0.46
epoch 4250:	style:4.30e-03 	 Rec:2.70e-05 	 Color:8.07e-05 	Time: 0.46
epoch 4300:	style:4.89e-03 	 Rec:2.34e-05 	 Color:8.70e-05 	Time: 0.46
epoch 4350:	style:4.64e-03 	 Rec:4.04e-05 	 Color:1.49e-04 	Time: 0.47
epoch 4400:	style:3.62e-03 	 Rec:1.06e-04 	 Color:7.11e-05 	Time: 0.46
epoch 4450:	style:3.24e-03 	 Rec:9.24e-05 	 Color:1.03e-04 	Time: 0.47
epoch 4500:	style:3.50e-03 	 Rec:3.70e-05 	 Color:8.12e-05 	Time: 0.46
epoch 4550:	style:4.61e-03 	 Rec:2.18e-05 	 Color:1.82e-04 	Time: 0.45
epoch 4600:	style:3.81e-03 	 Rec:4.46e-05 	 Color:6.42e-05 	Time: 0.45
epoch 4650:	style:3.50e-03 	 Rec:2.66e-04 	 Color:4.74e-05 	Time: 0.45
epoch 4700:	style:5.25e-03 	 Rec:8.95e-05 	 Color:8.72e-05 	Time: 0.45
epoch 4750:	style:4.23e-03 	 Rec:3.10e-05 	 Color:9.80e-05 	Time: 0.46
epoch 4800:	style:4.10e-03 	 Rec:2.86e-05 	 Color:7.72e-05 	Time: 0.46
epoch 4850:	style:4.39e-03 	 Rec:1.31e-04 	 Color:3.89e-05 	Time: 0.46
epoch 4900:	style:3.99e-03 	 Rec:1.18e-04 	 Color:9.20e-05 	Time: 0.46
epoch 4950:	style:4.53e-03 	 Rec:7.54e-05 	 Color:1.07e-04 	Time: 0.46
epoch 5000:	style:3.90e-03 	 Rec:8.88e-05 	 Color:1.19e-04 	Time: 0.46
epoch 5050:	style:3.51e-03 	 Rec:7.08e-05 	 Color:1.14e-04 	Time: 0.47
epoch 5100:	style:4.80e-03 	 Rec:9.44e-05 	 Color:1.35e-04 	Time: 0.47
epoch 5150:	style:4.73e-03 	 Rec:7.94e-05 	 Color:9.23e-05 	Time: 0.46
epoch 5200:	style:5.05e-03 	 Rec:4.26e-05 	 Color:1.58e-04 	Time: 0.46
epoch 5250:	style:4.43e-03 	 Rec:7.75e-05 	 Color:1.72e-04 	Time: 0.46
epoch 5300:	style:4.88e-03 	 Rec:6.64e-05 	 Color:2.35e-04 	Time: 0.46
epoch 5350:	style:5.09e-03 	 Rec:2.70e-05 	 Color:7.63e-05 	Time: 0.45
