epoch 0:	pdl:2.40e+00 	 Rec:2.44e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:1.13e+00 	 Rec:3.63e-02 	 Color:0.00e+00 	Time: 0.41
epoch 100:	pdl:1.04e+00 	 Rec:1.10e-02 	 Color:0.00e+00 	Time: 0.39
epoch 150:	pdl:9.64e-01 	 Rec:5.18e-03 	 Color:0.00e+00 	Time: 0.39
epoch 200:	pdl:9.66e-01 	 Rec:3.09e-03 	 Color:0.00e+00 	Time: 0.38
epoch 250:	pdl:9.14e-01 	 Rec:2.37e-03 	 Color:0.00e+00 	Time: 0.35
epoch 300:	pdl:9.65e-01 	 Rec:1.76e-03 	 Color:0.00e+00 	Time: 0.38
epoch 350:	pdl:9.74e-01 	 Rec:1.68e-03 	 Color:0.00e+00 	Time: 0.38
epoch 400:	pdl:9.52e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.35
epoch 450:	pdl:9.65e-01 	 Rec:1.43e-03 	 Color:0.00e+00 	Time: 0.39
epoch 500:	pdl:9.29e-01 	 Rec:1.23e-03 	 Color:0.00e+00 	Time: 0.33
epoch 550:	pdl:9.34e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 0.40
epoch 600:	pdl:9.17e-01 	 Rec:9.68e-04 	 Color:0.00e+00 	Time: 0.38
epoch 650:	pdl:9.07e-01 	 Rec:9.30e-04 	 Color:0.00e+00 	Time: 0.38
epoch 700:	pdl:9.28e-01 	 Rec:7.62e-04 	 Color:0.00e+00 	Time: 0.36
epoch 750:	pdl:9.10e-01 	 Rec:8.04e-04 	 Color:0.00e+00 	Time: 0.37
epoch 800:	pdl:9.32e-01 	 Rec:1.51e-03 	 Color:0.00e+00 	Time: 0.38
epoch 850:	pdl:8.79e-01 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.39
epoch 900:	pdl:9.41e-01 	 Rec:9.78e-04 	 Color:0.00e+00 	Time: 0.39
epoch 950:	pdl:8.97e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.36
epoch 1000:	pdl:9.05e-01 	 Rec:7.93e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1050:	pdl:8.61e-01 	 Rec:7.79e-04 	 Color:0.00e+00 	Time: 0.39
epoch 1100:	pdl:7.78e-01 	 Rec:7.24e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1150:	pdl:8.42e-01 	 Rec:6.37e-04 	 Color:0.00e+00 	Time: 0.39
epoch 1200:	pdl:8.25e-01 	 Rec:7.94e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1250:	pdl:8.70e-01 	 Rec:8.21e-04 	 Color:0.00e+00 	Time: 0.41
