epoch 0:	pdl:1.38e+00 	 Rec:1.38e+00 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:9.05e-01 	 Rec:7.52e-02 	 Color:0.00e+00 	Time: 0.55
epoch 100:	pdl:8.43e-01 	 Rec:6.43e-02 	 Color:0.00e+00 	Time: 0.55
epoch 150:	pdl:8.04e-01 	 Rec:4.15e-02 	 Color:0.00e+00 	Time: 0.54
epoch 200:	pdl:8.15e-01 	 Rec:3.26e-02 	 Color:0.00e+00 	Time: 0.54
epoch 250:	pdl:7.31e-01 	 Rec:3.68e-02 	 Color:0.00e+00 	Time: 0.54
epoch 300:	pdl:6.56e-01 	 Rec:2.31e-02 	 Color:0.00e+00 	Time: 0.54
epoch 350:	pdl:7.74e-01 	 Rec:2.11e-02 	 Color:0.00e+00 	Time: 0.54
epoch 400:	pdl:8.72e-01 	 Rec:1.73e-02 	 Color:0.00e+00 	Time: 0.54
epoch 450:	pdl:6.78e-01 	 Rec:1.66e-02 	 Color:0.00e+00 	Time: 0.54
epoch 500:	pdl:6.88e-01 	 Rec:1.28e-02 	 Color:0.00e+00 	Time: 0.54
epoch 550:	pdl:7.97e-01 	 Rec:1.39e-02 	 Color:0.00e+00 	Time: 0.54
epoch 600:	pdl:8.63e-01 	 Rec:1.15e-02 	 Color:0.00e+00 	Time: 0.54
epoch 650:	pdl:7.65e-01 	 Rec:1.07e-02 	 Color:0.00e+00 	Time: 0.54
epoch 700:	pdl:7.39e-01 	 Rec:8.39e-03 	 Color:0.00e+00 	Time: 0.54
epoch 750:	pdl:7.49e-01 	 Rec:7.82e-03 	 Color:0.00e+00 	Time: 0.54
epoch 800:	pdl:7.46e-01 	 Rec:8.34e-03 	 Color:0.00e+00 	Time: 0.54
epoch 850:	pdl:7.36e-01 	 Rec:8.46e-03 	 Color:0.00e+00 	Time: 0.57
epoch 900:	pdl:7.54e-01 	 Rec:5.31e-03 	 Color:0.00e+00 	Time: 0.65
epoch 950:	pdl:7.38e-01 	 Rec:6.61e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1000:	pdl:7.43e-01 	 Rec:5.95e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1050:	pdl:7.54e-01 	 Rec:5.39e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1100:	pdl:7.20e-01 	 Rec:4.40e-03 	 Color:0.00e+00 	Time: 0.54
