epoch 0:	pdl:2.12e-01 	 Rec:4.38e-03 	 Color:1.03e-01 	Time: 0.03
epoch 50:	pdl:2.35e-01 	 Rec:2.41e-03 	 Color:1.11e-01 	Time: 4.93
epoch 100:	pdl:2.35e-01 	 Rec:1.81e-03 	 Color:1.16e-01 	Time: 4.81
epoch 150:	pdl:2.50e-01 	 Rec:1.54e-03 	 Color:1.15e-01 	Time: 4.79
epoch 200:	pdl:2.45e-01 	 Rec:1.56e-03 	 Color:1.19e-01 	Time: 4.83
epoch 250:	pdl:2.20e-01 	 Rec:1.25e-03 	 Color:1.20e-01 	Time: 4.82
epoch 300:	pdl:2.29e-01 	 Rec:1.12e-03 	 Color:1.19e-01 	Time: 4.83
epoch 350:	pdl:2.38e-01 	 Rec:1.17e-03 	 Color:1.22e-01 	Time: 4.82
epoch 400:	pdl:2.10e-01 	 Rec:1.02e-03 	 Color:1.17e-01 	Time: 4.83
epoch 450:	pdl:2.21e-01 	 Rec:9.78e-04 	 Color:1.20e-01 	Time: 4.81
epoch 500:	pdl:2.12e-01 	 Rec:9.03e-04 	 Color:1.21e-01 	Time: 4.83
epoch 550:	pdl:2.82e-01 	 Rec:9.65e-04 	 Color:1.14e-01 	Time: 4.83
epoch 600:	pdl:2.21e-01 	 Rec:9.89e-04 	 Color:1.01e-01 	Time: 4.83
epoch 650:	pdl:2.31e-01 	 Rec:8.81e-04 	 Color:1.12e-01 	Time: 4.83
epoch 700:	pdl:2.10e-01 	 Rec:7.41e-04 	 Color:1.23e-01 	Time: 4.82
epoch 750:	pdl:2.23e-01 	 Rec:8.14e-04 	 Color:1.10e-01 	Time: 4.83
epoch 800:	pdl:2.19e-01 	 Rec:7.90e-04 	 Color:1.14e-01 	Time: 4.83
epoch 850:	pdl:1.92e-01 	 Rec:7.27e-04 	 Color:1.03e-01 	Time: 4.82
epoch 900:	pdl:2.32e-01 	 Rec:8.82e-04 	 Color:1.16e-01 	Time: 4.82
epoch 950:	pdl:2.05e-01 	 Rec:8.55e-04 	 Color:1.13e-01 	Time: 4.82
