epoch 0:	pdl:1.19e+00 	 Rec:2.12e-01 	 Color:9.53e-02 	Time: 0.01
epoch 50:	pdl:6.21e-01 	 Rec:2.55e-02 	 Color:8.18e-02 	Time: 0.40
epoch 100:	pdl:5.45e-01 	 Rec:6.33e-03 	 Color:7.72e-02 	Time: 0.39
epoch 150:	pdl:5.03e-01 	 Rec:2.70e-03 	 Color:6.63e-02 	Time: 0.38
epoch 200:	pdl:5.08e-01 	 Rec:1.33e-03 	 Color:9.08e-02 	Time: 0.38
epoch 250:	pdl:4.84e-01 	 Rec:8.93e-04 	 Color:7.68e-02 	Time: 0.34
epoch 300:	pdl:5.00e-01 	 Rec:7.62e-04 	 Color:7.89e-02 	Time: 0.38
epoch 350:	pdl:5.07e-01 	 Rec:6.30e-04 	 Color:8.28e-02 	Time: 0.38
epoch 400:	pdl:4.71e-01 	 Rec:6.42e-04 	 Color:8.54e-02 	Time: 0.40
epoch 450:	pdl:4.99e-01 	 Rec:5.19e-04 	 Color:7.90e-02 	Time: 0.41
epoch 500:	pdl:5.09e-01 	 Rec:3.80e-04 	 Color:8.54e-02 	Time: 0.38
epoch 550:	pdl:4.65e-01 	 Rec:5.92e-04 	 Color:7.49e-02 	Time: 0.41
epoch 600:	pdl:4.50e-01 	 Rec:3.96e-04 	 Color:7.35e-02 	Time: 0.37
epoch 650:	pdl:4.59e-01 	 Rec:4.13e-04 	 Color:7.07e-02 	Time: 0.41
epoch 700:	pdl:4.59e-01 	 Rec:6.55e-04 	 Color:6.12e-02 	Time: 0.38
epoch 750:	pdl:4.63e-01 	 Rec:2.69e-04 	 Color:6.57e-02 	Time: 0.34
epoch 800:	pdl:4.64e-01 	 Rec:3.78e-04 	 Color:8.01e-02 	Time: 0.39
epoch 850:	pdl:4.56e-01 	 Rec:6.01e-04 	 Color:6.55e-02 	Time: 0.39
epoch 900:	pdl:4.64e-01 	 Rec:2.25e-04 	 Color:8.42e-02 	Time: 0.41
epoch 950:	pdl:4.34e-01 	 Rec:3.20e-04 	 Color:7.11e-02 	Time: 0.40
epoch 1000:	pdl:4.48e-01 	 Rec:3.67e-04 	 Color:6.72e-02 	Time: 0.36
epoch 1050:	pdl:4.13e-01 	 Rec:4.16e-04 	 Color:7.06e-02 	Time: 0.41
epoch 1100:	pdl:4.02e-01 	 Rec:3.00e-04 	 Color:6.09e-02 	Time: 0.40
epoch 1150:	pdl:4.75e-01 	 Rec:2.93e-04 	 Color:6.98e-02 	Time: 0.36
epoch 1200:	pdl:4.32e-01 	 Rec:2.01e-04 	 Color:7.10e-02 	Time: 0.40
epoch 1250:	pdl:4.54e-01 	 Rec:2.63e-04 	 Color:7.91e-02 	Time: 0.40
