epoch 0:	pdl:1.14e+00 	 Rec:1.14e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:8.85e-01 	 Rec:7.23e-02 	 Color:0.00e+00 	Time: 0.90
epoch 100:	pdl:8.06e-01 	 Rec:5.22e-02 	 Color:0.00e+00 	Time: 0.89
epoch 150:	pdl:8.03e-01 	 Rec:4.85e-02 	 Color:0.00e+00 	Time: 0.89
epoch 200:	pdl:8.40e-01 	 Rec:3.03e-02 	 Color:0.00e+00 	Time: 0.90
epoch 250:	pdl:8.13e-01 	 Rec:4.01e-02 	 Color:0.00e+00 	Time: 0.89
epoch 300:	pdl:7.41e-01 	 Rec:2.81e-02 	 Color:0.00e+00 	Time: 0.89
epoch 350:	pdl:7.63e-01 	 Rec:2.01e-02 	 Color:0.00e+00 	Time: 0.89
epoch 400:	pdl:8.16e-01 	 Rec:1.39e-02 	 Color:0.00e+00 	Time: 0.89
epoch 450:	pdl:7.35e-01 	 Rec:1.14e-02 	 Color:0.00e+00 	Time: 0.89
epoch 500:	pdl:7.64e-01 	 Rec:1.09e-02 	 Color:0.00e+00 	Time: 0.89
epoch 550:	pdl:8.81e-01 	 Rec:1.00e-02 	 Color:0.00e+00 	Time: 0.89
epoch 600:	pdl:7.69e-01 	 Rec:1.16e-02 	 Color:0.00e+00 	Time: 0.89
epoch 650:	pdl:8.33e-01 	 Rec:1.61e-02 	 Color:0.00e+00 	Time: 0.89
epoch 700:	pdl:7.77e-01 	 Rec:7.35e-03 	 Color:0.00e+00 	Time: 0.89
epoch 750:	pdl:9.06e-01 	 Rec:7.16e-03 	 Color:0.00e+00 	Time: 0.89
epoch 800:	pdl:7.06e-01 	 Rec:5.48e-03 	 Color:0.00e+00 	Time: 0.89
epoch 850:	pdl:7.81e-01 	 Rec:8.72e-03 	 Color:0.00e+00 	Time: 0.89
epoch 900:	pdl:8.26e-01 	 Rec:5.14e-03 	 Color:0.00e+00 	Time: 0.89
epoch 950:	pdl:8.13e-01 	 Rec:4.53e-03 	 Color:0.00e+00 	Time: 0.89
epoch 1000:	pdl:8.34e-01 	 Rec:9.73e-03 	 Color:0.00e+00 	Time: 0.88
