epoch 0:	pdl:1.68e+00 	 Rec:1.10e-01 	 Color:3.27e-01 	Time: 0.02
epoch 50:	pdl:1.03e+00 	 Rec:1.74e-02 	 Color:2.42e-01 	Time: 1.77
epoch 100:	pdl:1.01e+00 	 Rec:1.55e-02 	 Color:2.52e-01 	Time: 1.73
epoch 150:	pdl:1.00e+00 	 Rec:1.46e-02 	 Color:2.32e-01 	Time: 1.74
epoch 200:	pdl:9.74e-01 	 Rec:1.38e-02 	 Color:2.38e-01 	Time: 1.72
epoch 250:	pdl:9.74e-01 	 Rec:1.42e-02 	 Color:2.84e-01 	Time: 1.72
epoch 300:	pdl:9.12e-01 	 Rec:1.28e-02 	 Color:2.73e-01 	Time: 1.73
epoch 350:	pdl:9.29e-01 	 Rec:1.21e-02 	 Color:2.61e-01 	Time: 1.73
epoch 400:	pdl:9.56e-01 	 Rec:1.22e-02 	 Color:2.69e-01 	Time: 1.74
epoch 450:	pdl:9.03e-01 	 Rec:1.12e-02 	 Color:2.62e-01 	Time: 1.75
epoch 500:	pdl:8.55e-01 	 Rec:1.07e-02 	 Color:2.91e-01 	Time: 1.74
epoch 550:	pdl:8.51e-01 	 Rec:1.05e-02 	 Color:2.73e-01 	Time: 1.75
epoch 600:	pdl:8.40e-01 	 Rec:1.00e-02 	 Color:2.73e-01 	Time: 1.77
epoch 650:	pdl:8.07e-01 	 Rec:9.87e-03 	 Color:2.40e-01 	Time: 1.78
epoch 700:	pdl:8.44e-01 	 Rec:9.53e-03 	 Color:2.48e-01 	Time: 1.77
epoch 750:	pdl:8.12e-01 	 Rec:9.44e-03 	 Color:2.58e-01 	Time: 1.77
epoch 800:	pdl:7.77e-01 	 Rec:9.05e-03 	 Color:2.67e-01 	Time: 1.77
epoch 850:	pdl:7.56e-01 	 Rec:8.94e-03 	 Color:2.56e-01 	Time: 1.78
epoch 900:	pdl:7.78e-01 	 Rec:8.63e-03 	 Color:2.73e-01 	Time: 1.76
epoch 950:	pdl:7.83e-01 	 Rec:8.58e-03 	 Color:2.84e-01 	Time: 1.76
epoch 1000:	pdl:7.61e-01 	 Rec:8.13e-03 	 Color:2.83e-01 	Time: 1.74
epoch 1050:	pdl:7.87e-01 	 Rec:8.06e-03 	 Color:2.78e-01 	Time: 1.77
epoch 1100:	pdl:7.73e-01 	 Rec:7.83e-03 	 Color:2.69e-01 	Time: 1.72
epoch 1150:	pdl:7.43e-01 	 Rec:7.67e-03 	 Color:2.69e-01 	Time: 1.77
epoch 1200:	pdl:7.27e-01 	 Rec:7.39e-03 	 Color:2.98e-01 	Time: 1.76
epoch 1250:	pdl:7.38e-01 	 Rec:7.20e-03 	 Color:2.63e-01 	Time: 1.73
epoch 1300:	pdl:7.42e-01 	 Rec:7.35e-03 	 Color:2.49e-01 	Time: 1.73
epoch 1350:	pdl:7.49e-01 	 Rec:7.11e-03 	 Color:2.91e-01 	Time: 1.76
epoch 1400:	pdl:7.12e-01 	 Rec:6.98e-03 	 Color:2.71e-01 	Time: 1.78
epoch 1450:	pdl:7.32e-01 	 Rec:6.82e-03 	 Color:2.70e-01 	Time: 1.79
epoch 1500:	pdl:6.79e-01 	 Rec:6.69e-03 	 Color:2.60e-01 	Time: 1.78
epoch 1550:	pdl:7.41e-01 	 Rec:6.80e-03 	 Color:2.76e-01 	Time: 1.78
epoch 1600:	pdl:7.09e-01 	 Rec:6.61e-03 	 Color:2.47e-01 	Time: 1.77
epoch 1650:	pdl:7.00e-01 	 Rec:6.32e-03 	 Color:2.53e-01 	Time: 1.77
epoch 1700:	pdl:7.01e-01 	 Rec:6.35e-03 	 Color:2.73e-01 	Time: 1.78
epoch 1750:	pdl:7.00e-01 	 Rec:6.07e-03 	 Color:2.48e-01 	Time: 1.78
epoch 1800:	pdl:6.87e-01 	 Rec:6.07e-03 	 Color:2.45e-01 	Time: 1.78
epoch 1850:	pdl:6.53e-01 	 Rec:6.02e-03 	 Color:2.72e-01 	Time: 1.73
epoch 1900:	pdl:7.19e-01 	 Rec:5.79e-03 	 Color:2.89e-01 	Time: 1.73
epoch 1950:	pdl:7.31e-01 	 Rec:5.58e-03 	 Color:2.51e-01 	Time: 1.73
epoch 2000:	pdl:6.71e-01 	 Rec:5.80e-03 	 Color:2.48e-01 	Time: 1.72
epoch 2050:	pdl:6.74e-01 	 Rec:5.56e-03 	 Color:2.83e-01 	Time: 1.79
epoch 2100:	pdl:7.09e-01 	 Rec:5.69e-03 	 Color:2.76e-01 	Time: 1.74
epoch 2150:	pdl:6.89e-01 	 Rec:5.38e-03 	 Color:2.81e-01 	Time: 1.73
epoch 2200:	pdl:6.84e-01 	 Rec:5.35e-03 	 Color:2.59e-01 	Time: 1.84
epoch 2250:	pdl:6.60e-01 	 Rec:5.43e-03 	 Color:2.56e-01 	Time: 1.82
epoch 2300:	pdl:6.69e-01 	 Rec:5.27e-03 	 Color:2.83e-01 	Time: 1.83
epoch 2350:	pdl:7.08e-01 	 Rec:5.12e-03 	 Color:2.59e-01 	Time: 1.83
epoch 2400:	pdl:6.99e-01 	 Rec:5.22e-03 	 Color:2.67e-01 	Time: 1.82
epoch 2450:	pdl:6.89e-01 	 Rec:4.99e-03 	 Color:2.59e-01 	Time: 1.81
epoch 2500:	pdl:6.67e-01 	 Rec:5.04e-03 	 Color:2.51e-01 	Time: 1.84
epoch 2550:	pdl:7.10e-01 	 Rec:5.01e-03 	 Color:2.23e-01 	Time: 1.84
epoch 2600:	pdl:6.81e-01 	 Rec:5.07e-03 	 Color:2.60e-01 	Time: 1.83
epoch 2650:	pdl:6.81e-01 	 Rec:4.86e-03 	 Color:2.68e-01 	Time: 1.84
epoch 2700:	pdl:6.66e-01 	 Rec:4.83e-03 	 Color:2.67e-01 	Time: 1.82
epoch 2750:	pdl:7.00e-01 	 Rec:4.76e-03 	 Color:2.41e-01 	Time: 1.81
epoch 2800:	pdl:7.05e-01 	 Rec:4.82e-03 	 Color:2.69e-01 	Time: 1.81
epoch 2850:	pdl:7.31e-01 	 Rec:4.50e-03 	 Color:2.84e-01 	Time: 1.80
epoch 2900:	pdl:6.83e-01 	 Rec:4.48e-03 	 Color:2.34e-01 	Time: 1.81
epoch 2950:	pdl:7.06e-01 	 Rec:4.37e-03 	 Color:2.80e-01 	Time: 1.80
epoch 3000:	pdl:6.94e-01 	 Rec:4.49e-03 	 Color:2.71e-01 	Time: 1.80
epoch 3050:	pdl:6.25e-01 	 Rec:4.48e-03 	 Color:2.50e-01 	Time: 1.85
epoch 3100:	pdl:7.13e-01 	 Rec:4.60e-03 	 Color:2.73e-01 	Time: 1.82
epoch 3150:	pdl:6.85e-01 	 Rec:4.36e-03 	 Color:2.91e-01 	Time: 1.82
epoch 3200:	pdl:7.04e-01 	 Rec:4.24e-03 	 Color:2.62e-01 	Time: 1.83
epoch 3250:	pdl:6.90e-01 	 Rec:4.21e-03 	 Color:2.62e-01 	Time: 1.84
epoch 3300:	pdl:7.09e-01 	 Rec:4.34e-03 	 Color:2.61e-01 	Time: 1.84
epoch 3350:	pdl:6.94e-01 	 Rec:4.17e-03 	 Color:2.64e-01 	Time: 1.85
epoch 3400:	pdl:7.15e-01 	 Rec:4.07e-03 	 Color:2.48e-01 	Time: 1.84
epoch 3450:	pdl:7.21e-01 	 Rec:4.29e-03 	 Color:2.57e-01 	Time: 1.83
epoch 3500:	pdl:7.08e-01 	 Rec:3.90e-03 	 Color:2.71e-01 	Time: 1.83
epoch 3550:	pdl:7.01e-01 	 Rec:3.92e-03 	 Color:3.07e-01 	Time: 1.80
epoch 3600:	pdl:6.68e-01 	 Rec:3.91e-03 	 Color:2.59e-01 	Time: 1.82
epoch 3650:	pdl:7.71e-01 	 Rec:3.86e-03 	 Color:2.98e-01 	Time: 1.81
epoch 3700:	pdl:7.03e-01 	 Rec:4.02e-03 	 Color:2.76e-01 	Time: 1.83
epoch 3750:	pdl:7.14e-01 	 Rec:4.02e-03 	 Color:2.90e-01 	Time: 1.83
epoch 3800:	pdl:6.88e-01 	 Rec:3.85e-03 	 Color:2.72e-01 	Time: 1.84
epoch 3850:	pdl:8.61e-01 	 Rec:3.75e-03 	 Color:2.60e-01 	Time: 1.85
epoch 3900:	pdl:7.45e-01 	 Rec:3.78e-03 	 Color:2.67e-01 	Time: 1.85
epoch 3950:	pdl:7.02e-01 	 Rec:3.75e-03 	 Color:2.62e-01 	Time: 1.85
epoch 4000:	pdl:6.56e-01 	 Rec:3.74e-03 	 Color:2.51e-01 	Time: 1.85
epoch 4050:	pdl:6.99e-01 	 Rec:3.84e-03 	 Color:2.77e-01 	Time: 1.87
epoch 4100:	pdl:7.36e-01 	 Rec:3.87e-03 	 Color:2.64e-01 	Time: 1.83
epoch 4150:	pdl:6.98e-01 	 Rec:3.50e-03 	 Color:2.85e-01 	Time: 1.84
epoch 4200:	pdl:6.96e-01 	 Rec:3.49e-03 	 Color:2.65e-01 	Time: 1.85
epoch 4250:	pdl:7.67e-01 	 Rec:3.58e-03 	 Color:2.48e-01 	Time: 1.85
epoch 4300:	pdl:7.42e-01 	 Rec:3.54e-03 	 Color:2.80e-01 	Time: 1.84
epoch 4350:	pdl:7.60e-01 	 Rec:3.48e-03 	 Color:2.63e-01 	Time: 1.83
