epoch 0:	pdl:8.45e-01 	 Rec:6.19e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:5.34e-01 	 Rec:2.14e-03 	 Color:0.00e+00 	Time: 0.62
epoch 100:	pdl:5.08e-01 	 Rec:1.61e-03 	 Color:0.00e+00 	Time: 0.61
epoch 150:	pdl:5.00e-01 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 0.62
epoch 200:	pdl:4.84e-01 	 Rec:6.20e-04 	 Color:0.00e+00 	Time: 0.62
epoch 250:	pdl:5.02e-01 	 Rec:6.09e-04 	 Color:0.00e+00 	Time: 0.62
epoch 300:	pdl:4.97e-01 	 Rec:5.65e-04 	 Color:0.00e+00 	Time: 0.62
epoch 350:	pdl:4.92e-01 	 Rec:6.84e-04 	 Color:0.00e+00 	Time: 0.61
epoch 400:	pdl:4.57e-01 	 Rec:4.27e-04 	 Color:0.00e+00 	Time: 0.62
epoch 450:	pdl:5.22e-01 	 Rec:4.04e-04 	 Color:0.00e+00 	Time: 0.61
epoch 500:	pdl:4.72e-01 	 Rec:2.91e-04 	 Color:0.00e+00 	Time: 0.62
epoch 550:	pdl:4.74e-01 	 Rec:6.22e-04 	 Color:0.00e+00 	Time: 0.61
epoch 600:	pdl:5.05e-01 	 Rec:2.12e-04 	 Color:0.00e+00 	Time: 0.61
epoch 650:	pdl:5.17e-01 	 Rec:2.43e-04 	 Color:0.00e+00 	Time: 0.60
epoch 700:	pdl:4.34e-01 	 Rec:2.62e-04 	 Color:0.00e+00 	Time: 0.61
epoch 750:	pdl:5.10e-01 	 Rec:2.68e-04 	 Color:0.00e+00 	Time: 0.61
epoch 800:	pdl:4.54e-01 	 Rec:2.12e-04 	 Color:0.00e+00 	Time: 0.62
epoch 850:	pdl:4.67e-01 	 Rec:2.60e-04 	 Color:0.00e+00 	Time: 0.61
epoch 900:	pdl:4.92e-01 	 Rec:3.20e-04 	 Color:0.00e+00 	Time: 0.61
epoch 950:	pdl:4.90e-01 	 Rec:1.81e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1000:	pdl:4.49e-01 	 Rec:2.50e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1050:	pdl:4.20e-01 	 Rec:1.84e-04 	 Color:0.00e+00 	Time: 0.62
epoch 1100:	pdl:4.35e-01 	 Rec:3.28e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1150:	pdl:4.51e-01 	 Rec:1.44e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1200:	pdl:4.59e-01 	 Rec:2.23e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1250:	pdl:4.91e-01 	 Rec:1.90e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1300:	pdl:4.38e-01 	 Rec:2.48e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1350:	pdl:4.74e-01 	 Rec:3.37e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1400:	pdl:4.81e-01 	 Rec:2.34e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1450:	pdl:4.16e-01 	 Rec:1.98e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1500:	pdl:4.71e-01 	 Rec:2.36e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1550:	pdl:4.51e-01 	 Rec:2.26e-04 	 Color:0.00e+00 	Time: 0.60
epoch 1600:	pdl:4.49e-01 	 Rec:1.57e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1650:	pdl:4.35e-01 	 Rec:1.42e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1700:	pdl:4.06e-01 	 Rec:1.18e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1750:	pdl:4.38e-01 	 Rec:1.40e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1800:	pdl:4.40e-01 	 Rec:1.25e-04 	 Color:0.00e+00 	Time: 0.61
epoch 1850:	pdl:4.42e-01 	 Rec:1.34e-04 	 Color:0.00e+00 	Time: 0.61
