epoch 0:	gram:5.98e-02 	 Rec:2.47e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:2.07e-02 	 Rec:8.00e-02 	 Color:0.00e+00 	Time: 0.43
epoch 100:	gram:1.59e-02 	 Rec:2.83e-02 	 Color:0.00e+00 	Time: 0.40
epoch 150:	gram:1.56e-02 	 Rec:1.21e-02 	 Color:0.00e+00 	Time: 0.37
epoch 200:	gram:1.40e-02 	 Rec:6.39e-03 	 Color:0.00e+00 	Time: 0.39
epoch 250:	gram:1.28e-02 	 Rec:3.81e-03 	 Color:0.00e+00 	Time: 0.40
epoch 300:	gram:1.41e-02 	 Rec:2.48e-03 	 Color:0.00e+00 	Time: 0.42
epoch 350:	gram:1.20e-02 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 0.43
epoch 400:	gram:1.25e-02 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.42
epoch 450:	gram:1.06e-02 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 0.39
epoch 500:	gram:1.26e-02 	 Rec:8.70e-04 	 Color:0.00e+00 	Time: 0.39
epoch 550:	gram:1.16e-02 	 Rec:5.49e-04 	 Color:0.00e+00 	Time: 0.44
epoch 600:	gram:1.02e-02 	 Rec:6.07e-04 	 Color:0.00e+00 	Time: 0.40
epoch 650:	gram:1.18e-02 	 Rec:3.77e-04 	 Color:0.00e+00 	Time: 0.43
epoch 700:	gram:1.03e-02 	 Rec:5.37e-04 	 Color:0.00e+00 	Time: 0.35
epoch 750:	gram:1.10e-02 	 Rec:2.47e-04 	 Color:0.00e+00 	Time: 0.39
epoch 800:	gram:9.68e-03 	 Rec:2.74e-04 	 Color:0.00e+00 	Time: 0.41
epoch 850:	gram:9.60e-03 	 Rec:3.73e-04 	 Color:0.00e+00 	Time: 0.41
epoch 900:	gram:9.44e-03 	 Rec:1.59e-04 	 Color:0.00e+00 	Time: 0.41
epoch 950:	gram:1.17e-02 	 Rec:1.97e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1000:	gram:1.00e-02 	 Rec:1.97e-04 	 Color:0.00e+00 	Time: 0.41
