epoch 0:	pdl:9.62e-01 	 Rec:1.44e-01 	 Color:3.11e-01 	Time: 0.01
epoch 50:	pdl:5.96e-01 	 Rec:7.16e-03 	 Color:2.65e-01 	Time: 0.58
epoch 100:	pdl:6.20e-01 	 Rec:5.23e-03 	 Color:2.42e-01 	Time: 0.52
epoch 150:	pdl:5.54e-01 	 Rec:3.98e-03 	 Color:2.77e-01 	Time: 0.47
epoch 200:	pdl:5.46e-01 	 Rec:3.43e-03 	 Color:2.71e-01 	Time: 0.47
epoch 250:	pdl:5.27e-01 	 Rec:3.37e-03 	 Color:2.70e-01 	Time: 0.46
epoch 300:	pdl:5.59e-01 	 Rec:2.80e-03 	 Color:2.99e-01 	Time: 0.45
epoch 350:	pdl:5.64e-01 	 Rec:2.69e-03 	 Color:2.69e-01 	Time: 0.50
epoch 400:	pdl:5.46e-01 	 Rec:2.53e-03 	 Color:2.82e-01 	Time: 0.47
epoch 450:	pdl:5.32e-01 	 Rec:2.14e-03 	 Color:2.74e-01 	Time: 0.47
epoch 500:	pdl:5.81e-01 	 Rec:2.29e-03 	 Color:2.72e-01 	Time: 0.47
epoch 550:	pdl:5.42e-01 	 Rec:2.01e-03 	 Color:3.07e-01 	Time: 0.50
epoch 600:	pdl:5.20e-01 	 Rec:1.89e-03 	 Color:2.85e-01 	Time: 0.48
epoch 650:	pdl:5.23e-01 	 Rec:1.75e-03 	 Color:2.74e-01 	Time: 0.51
epoch 700:	pdl:5.36e-01 	 Rec:1.56e-03 	 Color:2.60e-01 	Time: 0.47
epoch 750:	pdl:5.04e-01 	 Rec:1.49e-03 	 Color:2.53e-01 	Time: 0.47
epoch 800:	pdl:5.02e-01 	 Rec:1.30e-03 	 Color:2.36e-01 	Time: 0.50
epoch 850:	pdl:5.02e-01 	 Rec:1.32e-03 	 Color:2.22e-01 	Time: 0.49
epoch 900:	pdl:5.47e-01 	 Rec:1.27e-03 	 Color:2.94e-01 	Time: 0.44
epoch 950:	pdl:4.95e-01 	 Rec:1.21e-03 	 Color:2.33e-01 	Time: 0.49
epoch 1000:	pdl:5.12e-01 	 Rec:1.11e-03 	 Color:2.61e-01 	Time: 0.47
epoch 1050:	pdl:5.23e-01 	 Rec:1.08e-03 	 Color:2.45e-01 	Time: 0.50
epoch 1100:	pdl:5.26e-01 	 Rec:9.81e-04 	 Color:3.01e-01 	Time: 0.47
epoch 1150:	pdl:5.13e-01 	 Rec:1.00e-03 	 Color:2.69e-01 	Time: 0.47
epoch 1200:	pdl:5.27e-01 	 Rec:9.14e-04 	 Color:2.71e-01 	Time: 0.49
epoch 1250:	pdl:5.14e-01 	 Rec:1.05e-03 	 Color:2.36e-01 	Time: 0.51
epoch 1300:	pdl:5.27e-01 	 Rec:9.85e-04 	 Color:3.07e-01 	Time: 0.46
epoch 1350:	pdl:5.28e-01 	 Rec:8.59e-04 	 Color:2.59e-01 	Time: 0.49
epoch 1400:	pdl:4.56e-01 	 Rec:1.30e-03 	 Color:2.23e-01 	Time: 0.46
epoch 1450:	pdl:4.76e-01 	 Rec:7.68e-04 	 Color:2.66e-01 	Time: 0.46
epoch 1500:	pdl:5.06e-01 	 Rec:1.13e-03 	 Color:2.61e-01 	Time: 0.46
epoch 1550:	pdl:5.65e-01 	 Rec:9.35e-04 	 Color:2.81e-01 	Time: 0.47
epoch 1600:	pdl:4.80e-01 	 Rec:9.24e-04 	 Color:2.39e-01 	Time: 0.47
epoch 1650:	pdl:5.21e-01 	 Rec:8.68e-04 	 Color:2.64e-01 	Time: 0.46
epoch 1700:	pdl:5.19e-01 	 Rec:9.19e-04 	 Color:2.60e-01 	Time: 0.48
epoch 1750:	pdl:5.04e-01 	 Rec:7.03e-04 	 Color:2.55e-01 	Time: 0.48
epoch 1800:	pdl:5.14e-01 	 Rec:5.82e-04 	 Color:2.58e-01 	Time: 0.53
epoch 1850:	pdl:4.85e-01 	 Rec:5.63e-04 	 Color:2.33e-01 	Time: 0.47
epoch 1900:	pdl:5.13e-01 	 Rec:5.69e-04 	 Color:2.92e-01 	Time: 0.49
epoch 1950:	pdl:5.19e-01 	 Rec:8.31e-04 	 Color:2.42e-01 	Time: 0.48
epoch 2000:	pdl:4.98e-01 	 Rec:5.70e-04 	 Color:2.70e-01 	Time: 0.50
epoch 2050:	pdl:5.33e-01 	 Rec:5.72e-04 	 Color:3.10e-01 	Time: 0.51
epoch 2100:	pdl:4.65e-01 	 Rec:7.44e-04 	 Color:2.30e-01 	Time: 0.46
epoch 2150:	pdl:4.53e-01 	 Rec:1.03e-03 	 Color:1.99e-01 	Time: 0.45
epoch 2200:	pdl:4.85e-01 	 Rec:6.75e-04 	 Color:2.58e-01 	Time: 0.50
epoch 2250:	pdl:4.68e-01 	 Rec:8.77e-04 	 Color:2.19e-01 	Time: 0.45
epoch 2300:	pdl:4.88e-01 	 Rec:6.11e-04 	 Color:2.65e-01 	Time: 0.45
epoch 2350:	pdl:5.00e-01 	 Rec:9.72e-04 	 Color:2.65e-01 	Time: 0.47
epoch 2400:	pdl:4.93e-01 	 Rec:5.48e-04 	 Color:2.45e-01 	Time: 0.50
epoch 2450:	pdl:4.61e-01 	 Rec:5.63e-04 	 Color:2.34e-01 	Time: 0.44
epoch 2500:	pdl:4.94e-01 	 Rec:6.74e-04 	 Color:2.43e-01 	Time: 0.47
epoch 2550:	pdl:4.96e-01 	 Rec:5.49e-04 	 Color:2.63e-01 	Time: 0.49
epoch 2600:	pdl:4.99e-01 	 Rec:5.85e-04 	 Color:2.38e-01 	Time: 0.47
