epoch 0:	pdl:148166.05 	 Rec:150471.12 	Time: 0.01
epoch 50:	pdl:78964.82 	 Rec:21215.82 	Time: 0.61
epoch 100:	pdl:87128.52 	 Rec:9731.62 	Time: 0.61
epoch 150:	pdl:86228.06 	 Rec:7376.58 	Time: 0.46
epoch 200:	pdl:76206.46 	 Rec:7418.97 	Time: 0.48
epoch 250:	pdl:83225.26 	 Rec:7360.81 	Time: 0.57
epoch 300:	pdl:71640.66 	 Rec:6661.37 	Time: 0.50
epoch 350:	pdl:76954.37 	 Rec:8905.51 	Time: 0.48
epoch 400:	pdl:71161.91 	 Rec:6583.24 	Time: 0.52
epoch 450:	pdl:74632.11 	 Rec:5396.80 	Time: 0.45
epoch 500:	pdl:72093.56 	 Rec:4658.72 	Time: 0.56
epoch 550:	pdl:80444.86 	 Rec:4636.24 	Time: 0.58
epoch 600:	pdl:72655.73 	 Rec:4720.30 	Time: 0.58
epoch 650:	pdl:65747.73 	 Rec:3805.54 	Time: 0.57
epoch 700:	pdl:64710.44 	 Rec:3934.32 	Time: 0.60
epoch 750:	pdl:70071.70 	 Rec:3717.01 	Time: 0.59
epoch 800:	pdl:66097.02 	 Rec:3730.53 	Time: 0.60
epoch 850:	pdl:67878.23 	 Rec:3609.32 	Time: 0.60
epoch 900:	pdl:66291.31 	 Rec:3655.90 	Time: 0.51
epoch 950:	pdl:68192.66 	 Rec:3515.16 	Time: 0.55
epoch 1000:	pdl:65592.74 	 Rec:3550.23 	Time: 0.56
epoch 1050:	pdl:67738.87 	 Rec:3701.95 	Time: 0.51
epoch 1100:	pdl:66808.04 	 Rec:3504.51 	Time: 0.47
epoch 1150:	pdl:70195.98 	 Rec:4339.39 	Time: 0.48
epoch 1200:	pdl:65479.97 	 Rec:3404.96 	Time: 0.52
epoch 1250:	pdl:66635.54 	 Rec:3337.29 	Time: 0.51
epoch 1300:	pdl:65452.79 	 Rec:3383.91 	Time: 0.51
epoch 1350:	pdl:65128.09 	 Rec:3758.86 	Time: 0.54
epoch 1400:	pdl:64259.40 	 Rec:3247.71 	Time: 0.50
epoch 1450:	pdl:63179.51 	 Rec:3537.82 	Time: 0.50
epoch 1500:	pdl:67884.80 	 Rec:3976.77 	Time: 0.48
epoch 1550:	pdl:60471.85 	 Rec:2971.94 	Time: 0.52
epoch 1600:	pdl:64556.32 	 Rec:3008.05 	Time: 0.48
epoch 1650:	pdl:65394.51 	 Rec:2994.46 	Time: 0.45
epoch 1700:	pdl:65489.53 	 Rec:3004.65 	Time: 0.45
epoch 1750:	pdl:67934.77 	 Rec:2973.19 	Time: 0.50
epoch 1800:	pdl:63482.02 	 Rec:3036.15 	Time: 0.45
epoch 1850:	pdl:64049.61 	 Rec:2955.74 	Time: 0.48
epoch 1900:	pdl:64916.81 	 Rec:2964.87 	Time: 0.45
epoch 1950:	pdl:65169.12 	 Rec:3046.18 	Time: 0.45
epoch 2000:	pdl:67083.40 	 Rec:2989.07 	Time: 0.44
