epoch 0:	pdl:195720.50 	 Rec:169845.66 	Time: 0.01
epoch 50:	pdl:105050.36 	 Rec:16953.59 	Time: 0.49
epoch 100:	pdl:99475.97 	 Rec:12394.02 	Time: 0.45
epoch 150:	pdl:92053.92 	 Rec:8042.54 	Time: 0.45
epoch 200:	pdl:97009.79 	 Rec:8684.94 	Time: 0.45
epoch 250:	pdl:84862.69 	 Rec:12831.35 	Time: 0.46
epoch 300:	pdl:86165.42 	 Rec:7046.99 	Time: 0.45
epoch 350:	pdl:94618.90 	 Rec:5166.26 	Time: 0.45
epoch 400:	pdl:99618.81 	 Rec:5720.91 	Time: 0.52
epoch 450:	pdl:81549.89 	 Rec:6230.03 	Time: 0.50
epoch 500:	pdl:84187.17 	 Rec:5545.62 	Time: 0.48
epoch 550:	pdl:79780.56 	 Rec:4754.51 	Time: 0.46
epoch 600:	pdl:98475.57 	 Rec:5004.42 	Time: 0.49
epoch 650:	pdl:67751.48 	 Rec:3639.56 	Time: 0.49
epoch 700:	pdl:74609.34 	 Rec:3519.16 	Time: 0.46
epoch 750:	pdl:84512.07 	 Rec:3456.43 	Time: 0.49
epoch 800:	pdl:69611.62 	 Rec:3333.37 	Time: 0.46
epoch 850:	pdl:73998.81 	 Rec:3361.32 	Time: 0.47
epoch 900:	pdl:74343.41 	 Rec:3330.10 	Time: 0.54
epoch 950:	pdl:72678.10 	 Rec:3242.30 	Time: 0.55
epoch 1000:	pdl:76185.61 	 Rec:3292.78 	Time: 0.46
epoch 1050:	pdl:80249.42 	 Rec:3398.93 	Time: 0.52
epoch 1100:	pdl:66193.52 	 Rec:3208.01 	Time: 0.51
epoch 1150:	pdl:71822.88 	 Rec:3239.10 	Time: 0.45
epoch 1200:	pdl:70655.85 	 Rec:3237.46 	Time: 0.45
epoch 1250:	pdl:67082.03 	 Rec:3135.48 	Time: 0.48
epoch 1300:	pdl:77624.72 	 Rec:3076.70 	Time: 0.45
epoch 1350:	pdl:82665.20 	 Rec:3047.20 	Time: 0.45
