epoch 0:	pdl:1.06e+00 	 Rec:2.51e-01 	 Color:3.08e-01 	Time: 0.01
epoch 50:	pdl:5.66e-01 	 Rec:3.40e-02 	 Color:2.09e-01 	Time: 0.42
epoch 100:	pdl:5.14e-01 	 Rec:1.03e-02 	 Color:2.27e-01 	Time: 0.40
epoch 150:	pdl:5.37e-01 	 Rec:5.06e-03 	 Color:2.40e-01 	Time: 0.42
epoch 200:	pdl:5.20e-01 	 Rec:3.25e-03 	 Color:2.44e-01 	Time: 0.39
epoch 250:	pdl:4.78e-01 	 Rec:1.92e-03 	 Color:2.10e-01 	Time: 0.39
epoch 300:	pdl:4.71e-01 	 Rec:1.93e-03 	 Color:1.97e-01 	Time: 0.40
epoch 350:	pdl:4.75e-01 	 Rec:1.20e-03 	 Color:2.09e-01 	Time: 0.44
epoch 400:	pdl:4.53e-01 	 Rec:1.10e-03 	 Color:1.84e-01 	Time: 0.41
epoch 450:	pdl:4.30e-01 	 Rec:1.22e-03 	 Color:1.77e-01 	Time: 0.40
epoch 500:	pdl:4.67e-01 	 Rec:7.15e-04 	 Color:2.06e-01 	Time: 0.39
epoch 550:	pdl:4.22e-01 	 Rec:8.62e-04 	 Color:1.68e-01 	Time: 0.42
epoch 600:	pdl:4.22e-01 	 Rec:7.09e-04 	 Color:1.76e-01 	Time: 0.42
epoch 650:	pdl:4.23e-01 	 Rec:6.44e-04 	 Color:1.82e-01 	Time: 0.42
epoch 700:	pdl:4.05e-01 	 Rec:5.88e-04 	 Color:1.99e-01 	Time: 0.36
epoch 750:	pdl:4.38e-01 	 Rec:1.61e-03 	 Color:2.26e-01 	Time: 0.37
epoch 800:	pdl:4.06e-01 	 Rec:4.12e-04 	 Color:1.62e-01 	Time: 0.42
epoch 850:	pdl:4.08e-01 	 Rec:4.95e-04 	 Color:1.79e-01 	Time: 0.41
epoch 900:	pdl:3.87e-01 	 Rec:3.77e-04 	 Color:1.67e-01 	Time: 0.42
epoch 950:	pdl:4.18e-01 	 Rec:3.04e-04 	 Color:1.53e-01 	Time: 0.42
epoch 1000:	pdl:4.49e-01 	 Rec:5.21e-04 	 Color:1.99e-01 	Time: 0.36
epoch 1050:	pdl:4.11e-01 	 Rec:4.70e-04 	 Color:1.83e-01 	Time: 0.44
epoch 1100:	pdl:3.86e-01 	 Rec:4.83e-04 	 Color:1.65e-01 	Time: 0.39
epoch 1150:	pdl:4.13e-01 	 Rec:3.50e-04 	 Color:1.78e-01 	Time: 0.42
epoch 1200:	pdl:4.05e-01 	 Rec:3.97e-04 	 Color:1.70e-01 	Time: 0.39
epoch 1250:	pdl:3.94e-01 	 Rec:6.99e-04 	 Color:1.60e-01 	Time: 0.38
epoch 1300:	pdl:4.44e-01 	 Rec:4.70e-04 	 Color:2.15e-01 	Time: 0.38
epoch 1350:	pdl:3.68e-01 	 Rec:5.98e-04 	 Color:1.53e-01 	Time: 0.41
epoch 1400:	pdl:4.03e-01 	 Rec:5.26e-04 	 Color:1.76e-01 	Time: 0.43
epoch 1450:	pdl:4.08e-01 	 Rec:9.36e-04 	 Color:1.64e-01 	Time: 0.41
epoch 1500:	pdl:4.25e-01 	 Rec:4.40e-04 	 Color:1.83e-01 	Time: 0.39
epoch 1550:	pdl:3.90e-01 	 Rec:4.35e-04 	 Color:1.47e-01 	Time: 0.42
epoch 1600:	pdl:3.93e-01 	 Rec:3.02e-04 	 Color:1.85e-01 	Time: 0.39
epoch 1650:	pdl:3.78e-01 	 Rec:2.76e-04 	 Color:1.62e-01 	Time: 0.41
epoch 1700:	pdl:4.11e-01 	 Rec:6.48e-04 	 Color:1.75e-01 	Time: 0.39
epoch 1750:	pdl:3.77e-01 	 Rec:7.91e-04 	 Color:1.81e-01 	Time: 0.42
epoch 1800:	pdl:3.88e-01 	 Rec:2.73e-04 	 Color:1.83e-01 	Time: 0.41
epoch 1850:	pdl:3.88e-01 	 Rec:4.11e-04 	 Color:1.75e-01 	Time: 0.40
epoch 1900:	pdl:3.86e-01 	 Rec:3.43e-04 	 Color:1.78e-01 	Time: 0.44
epoch 1950:	pdl:3.80e-01 	 Rec:3.25e-04 	 Color:1.44e-01 	Time: 0.39
epoch 2000:	pdl:3.70e-01 	 Rec:2.64e-04 	 Color:1.55e-01 	Time: 0.43
epoch 2050:	pdl:3.97e-01 	 Rec:4.69e-04 	 Color:1.66e-01 	Time: 0.40
epoch 2100:	pdl:3.76e-01 	 Rec:1.46e-03 	 Color:1.71e-01 	Time: 0.40
epoch 2150:	pdl:4.06e-01 	 Rec:2.06e-04 	 Color:1.58e-01 	Time: 0.44
epoch 2200:	pdl:4.00e-01 	 Rec:4.42e-04 	 Color:1.89e-01 	Time: 0.39
epoch 2250:	pdl:3.95e-01 	 Rec:6.18e-04 	 Color:1.75e-01 	Time: 0.42
epoch 2300:	pdl:3.55e-01 	 Rec:4.09e-04 	 Color:1.60e-01 	Time: 0.40
epoch 2350:	pdl:3.83e-01 	 Rec:2.33e-04 	 Color:1.77e-01 	Time: 0.42
epoch 2400:	pdl:3.99e-01 	 Rec:2.98e-04 	 Color:1.96e-01 	Time: 0.41
epoch 2450:	pdl:4.06e-01 	 Rec:3.65e-04 	 Color:2.08e-01 	Time: 0.39
epoch 2500:	pdl:3.74e-01 	 Rec:3.48e-04 	 Color:1.75e-01 	Time: 0.44
epoch 2550:	pdl:3.92e-01 	 Rec:3.22e-04 	 Color:1.63e-01 	Time: 0.46
epoch 2600:	pdl:3.96e-01 	 Rec:2.62e-04 	 Color:1.71e-01 	Time: 0.39
epoch 2650:	pdl:3.64e-01 	 Rec:2.32e-04 	 Color:1.50e-01 	Time: 0.40
epoch 2700:	pdl:3.86e-01 	 Rec:3.82e-04 	 Color:1.93e-01 	Time: 0.38
epoch 2750:	pdl:3.77e-01 	 Rec:5.21e-04 	 Color:1.57e-01 	Time: 0.42
epoch 2800:	pdl:3.58e-01 	 Rec:3.46e-04 	 Color:1.33e-01 	Time: 0.41
epoch 2850:	pdl:4.05e-01 	 Rec:2.44e-04 	 Color:1.71e-01 	Time: 0.43
epoch 2900:	pdl:3.58e-01 	 Rec:3.24e-04 	 Color:1.53e-01 	Time: 0.40
epoch 2950:	pdl:3.90e-01 	 Rec:2.35e-04 	 Color:1.83e-01 	Time: 0.37
epoch 3000:	pdl:3.54e-01 	 Rec:4.44e-04 	 Color:1.43e-01 	Time: 0.41
epoch 3050:	pdl:3.84e-01 	 Rec:3.72e-04 	 Color:1.51e-01 	Time: 0.47
epoch 3100:	pdl:3.76e-01 	 Rec:2.46e-04 	 Color:1.79e-01 	Time: 0.40
epoch 3150:	pdl:3.61e-01 	 Rec:2.80e-04 	 Color:1.66e-01 	Time: 0.43
epoch 3200:	pdl:3.92e-01 	 Rec:3.31e-04 	 Color:1.89e-01 	Time: 0.36
epoch 3250:	pdl:3.77e-01 	 Rec:4.04e-04 	 Color:1.73e-01 	Time: 0.42
epoch 3300:	pdl:3.64e-01 	 Rec:7.28e-04 	 Color:1.62e-01 	Time: 0.41
epoch 3350:	pdl:3.92e-01 	 Rec:4.35e-04 	 Color:1.75e-01 	Time: 0.44
epoch 3400:	pdl:3.45e-01 	 Rec:2.69e-04 	 Color:1.50e-01 	Time: 0.43
epoch 3450:	pdl:3.80e-01 	 Rec:3.48e-04 	 Color:1.72e-01 	Time: 0.40
epoch 3500:	pdl:3.77e-01 	 Rec:3.05e-04 	 Color:1.55e-01 	Time: 0.39
epoch 3550:	pdl:3.59e-01 	 Rec:3.02e-04 	 Color:1.41e-01 	Time: 0.40
epoch 3600:	pdl:4.05e-01 	 Rec:2.32e-04 	 Color:1.57e-01 	Time: 0.41
epoch 3650:	pdl:3.66e-01 	 Rec:2.89e-04 	 Color:1.77e-01 	Time: 0.42
epoch 3700:	pdl:3.57e-01 	 Rec:6.79e-04 	 Color:1.54e-01 	Time: 0.40
epoch 3750:	pdl:3.49e-01 	 Rec:3.62e-04 	 Color:1.36e-01 	Time: 0.44
epoch 3800:	pdl:3.56e-01 	 Rec:2.42e-04 	 Color:1.43e-01 	Time: 0.46
epoch 3850:	pdl:3.52e-01 	 Rec:2.71e-04 	 Color:1.43e-01 	Time: 0.42
epoch 3900:	pdl:3.70e-01 	 Rec:2.01e-04 	 Color:1.41e-01 	Time: 0.41
epoch 3950:	pdl:3.77e-01 	 Rec:2.75e-04 	 Color:1.80e-01 	Time: 0.42
epoch 4000:	pdl:3.68e-01 	 Rec:3.96e-04 	 Color:1.69e-01 	Time: 0.41
epoch 4050:	pdl:3.69e-01 	 Rec:2.91e-04 	 Color:1.73e-01 	Time: 0.42
epoch 4100:	pdl:3.71e-01 	 Rec:3.74e-04 	 Color:1.71e-01 	Time: 0.40
epoch 4150:	pdl:3.83e-01 	 Rec:5.05e-04 	 Color:1.79e-01 	Time: 0.41
