epoch 0:	gram:4.91e-02 	 Rec:1.18e-01 	 Color:6.61e-07 	Time: 0.02
epoch 50:	gram:5.18e-03 	 Rec:4.93e-03 	 Color:3.70e-07 	Time: 1.37
epoch 100:	gram:4.21e-03 	 Rec:4.05e-03 	 Color:3.95e-07 	Time: 1.28
epoch 150:	gram:3.47e-03 	 Rec:3.73e-03 	 Color:4.59e-07 	Time: 1.28
epoch 200:	gram:3.66e-03 	 Rec:3.62e-03 	 Color:4.62e-07 	Time: 1.29
epoch 250:	gram:4.21e-03 	 Rec:3.80e-03 	 Color:4.65e-07 	Time: 1.29
epoch 300:	gram:5.07e-03 	 Rec:3.50e-03 	 Color:5.38e-07 	Time: 1.30
epoch 350:	gram:2.94e-03 	 Rec:3.43e-03 	 Color:4.24e-07 	Time: 1.30
epoch 400:	gram:3.27e-03 	 Rec:3.39e-03 	 Color:3.50e-07 	Time: 1.29
epoch 450:	gram:4.05e-03 	 Rec:3.33e-03 	 Color:4.18e-07 	Time: 1.29
epoch 500:	gram:3.02e-03 	 Rec:3.00e-03 	 Color:4.00e-07 	Time: 1.29
epoch 550:	gram:3.53e-03 	 Rec:3.06e-03 	 Color:3.66e-07 	Time: 1.29
epoch 600:	gram:2.66e-03 	 Rec:2.96e-03 	 Color:4.43e-07 	Time: 1.28
epoch 650:	gram:3.35e-03 	 Rec:3.05e-03 	 Color:4.42e-07 	Time: 1.29
epoch 700:	gram:2.36e-03 	 Rec:2.92e-03 	 Color:4.50e-07 	Time: 1.29
epoch 750:	gram:3.05e-03 	 Rec:2.80e-03 	 Color:4.07e-07 	Time: 1.28
epoch 800:	gram:2.73e-03 	 Rec:2.72e-03 	 Color:3.98e-07 	Time: 1.28
epoch 850:	gram:2.58e-03 	 Rec:2.60e-03 	 Color:4.24e-07 	Time: 1.28
epoch 900:	gram:2.67e-03 	 Rec:2.54e-03 	 Color:4.71e-07 	Time: 1.31
epoch 950:	gram:3.58e-03 	 Rec:2.47e-03 	 Color:4.69e-07 	Time: 1.29
epoch 1000:	gram:2.75e-03 	 Rec:2.51e-03 	 Color:4.16e-07 	Time: 1.30
epoch 1050:	gram:3.03e-03 	 Rec:2.31e-03 	 Color:3.60e-07 	Time: 1.32
