epoch 0:	pdl:1.03e+00 	 Rec:1.69e-01 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:1.22e-01 	 Rec:8.29e-03 	 Color:0.00e+00 	Time: 2.35
epoch 100:	pdl:8.36e-02 	 Rec:5.56e-03 	 Color:0.00e+00 	Time: 2.30
epoch 150:	pdl:7.94e-02 	 Rec:4.84e-03 	 Color:0.00e+00 	Time: 2.31
epoch 200:	pdl:7.39e-02 	 Rec:4.49e-03 	 Color:0.00e+00 	Time: 2.30
epoch 250:	pdl:8.07e-02 	 Rec:4.44e-03 	 Color:0.00e+00 	Time: 2.32
epoch 300:	pdl:7.23e-02 	 Rec:4.24e-03 	 Color:0.00e+00 	Time: 2.33
epoch 350:	pdl:7.97e-02 	 Rec:4.08e-03 	 Color:0.00e+00 	Time: 2.31
epoch 400:	pdl:8.16e-02 	 Rec:4.36e-03 	 Color:0.00e+00 	Time: 2.31
epoch 450:	pdl:7.64e-02 	 Rec:4.19e-03 	 Color:0.00e+00 	Time: 2.30
epoch 500:	pdl:7.12e-02 	 Rec:3.98e-03 	 Color:0.00e+00 	Time: 2.31
epoch 550:	pdl:8.79e-02 	 Rec:4.50e-03 	 Color:0.00e+00 	Time: 2.31
epoch 600:	pdl:7.71e-02 	 Rec:4.05e-03 	 Color:0.00e+00 	Time: 2.32
epoch 650:	pdl:7.18e-02 	 Rec:3.98e-03 	 Color:0.00e+00 	Time: 2.32
epoch 700:	pdl:7.49e-02 	 Rec:3.82e-03 	 Color:0.00e+00 	Time: 2.33
epoch 750:	pdl:8.77e-02 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 2.33
epoch 800:	pdl:7.67e-02 	 Rec:4.20e-03 	 Color:0.00e+00 	Time: 2.33
epoch 850:	pdl:7.47e-02 	 Rec:3.96e-03 	 Color:0.00e+00 	Time: 2.34
epoch 900:	pdl:8.52e-02 	 Rec:4.01e-03 	 Color:0.00e+00 	Time: 2.34
epoch 950:	pdl:7.99e-02 	 Rec:3.96e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1000:	pdl:7.59e-02 	 Rec:4.13e-03 	 Color:0.00e+00 	Time: 2.32
epoch 1050:	pdl:7.56e-02 	 Rec:3.84e-03 	 Color:0.00e+00 	Time: 2.36
epoch 1100:	pdl:7.52e-02 	 Rec:3.88e-03 	 Color:0.00e+00 	Time: 2.33
epoch 1150:	pdl:6.46e-02 	 Rec:3.86e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1200:	pdl:6.74e-02 	 Rec:3.85e-03 	 Color:0.00e+00 	Time: 2.33
epoch 1250:	pdl:6.99e-02 	 Rec:4.05e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1300:	pdl:7.72e-02 	 Rec:4.14e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1350:	pdl:6.98e-02 	 Rec:3.92e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1400:	pdl:7.90e-02 	 Rec:3.96e-03 	 Color:0.00e+00 	Time: 2.33
epoch 1450:	pdl:6.91e-02 	 Rec:3.74e-03 	 Color:0.00e+00 	Time: 2.35
epoch 1500:	pdl:6.68e-02 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 2.35
epoch 1550:	pdl:7.31e-02 	 Rec:3.78e-03 	 Color:0.00e+00 	Time: 2.35
epoch 1600:	pdl:7.24e-02 	 Rec:3.77e-03 	 Color:0.00e+00 	Time: 2.34
epoch 1650:	pdl:6.79e-02 	 Rec:3.77e-03 	 Color:0.00e+00 	Time: 2.35
epoch 1700:	pdl:6.61e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.35
epoch 1750:	pdl:7.10e-02 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 2.36
epoch 1800:	pdl:7.23e-02 	 Rec:3.94e-03 	 Color:0.00e+00 	Time: 2.36
epoch 1850:	pdl:6.68e-02 	 Rec:3.90e-03 	 Color:0.00e+00 	Time: 2.37
epoch 1900:	pdl:7.79e-02 	 Rec:3.77e-03 	 Color:0.00e+00 	Time: 2.37
epoch 1950:	pdl:6.87e-02 	 Rec:3.99e-03 	 Color:0.00e+00 	Time: 2.37
epoch 2000:	pdl:6.48e-02 	 Rec:3.90e-03 	 Color:0.00e+00 	Time: 2.37
epoch 2050:	pdl:7.52e-02 	 Rec:3.71e-03 	 Color:0.00e+00 	Time: 2.39
epoch 2100:	pdl:7.11e-02 	 Rec:3.73e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2150:	pdl:7.41e-02 	 Rec:3.81e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2200:	pdl:7.55e-02 	 Rec:3.75e-03 	 Color:0.00e+00 	Time: 2.37
epoch 2250:	pdl:7.38e-02 	 Rec:3.64e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2300:	pdl:6.38e-02 	 Rec:3.69e-03 	 Color:0.00e+00 	Time: 2.35
epoch 2350:	pdl:6.85e-02 	 Rec:3.66e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2400:	pdl:8.24e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2450:	pdl:7.06e-02 	 Rec:3.88e-03 	 Color:0.00e+00 	Time: 2.35
epoch 2500:	pdl:7.54e-02 	 Rec:3.59e-03 	 Color:0.00e+00 	Time: 2.35
epoch 2550:	pdl:7.63e-02 	 Rec:3.82e-03 	 Color:0.00e+00 	Time: 2.35
epoch 2600:	pdl:7.86e-02 	 Rec:3.71e-03 	 Color:0.00e+00 	Time: 2.35
epoch 2650:	pdl:6.71e-02 	 Rec:3.79e-03 	 Color:0.00e+00 	Time: 2.37
epoch 2700:	pdl:6.31e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2750:	pdl:6.45e-02 	 Rec:3.68e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2800:	pdl:6.60e-02 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2850:	pdl:7.04e-02 	 Rec:3.66e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2900:	pdl:7.19e-02 	 Rec:3.58e-03 	 Color:0.00e+00 	Time: 2.36
epoch 2950:	pdl:6.76e-02 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3000:	pdl:7.55e-02 	 Rec:3.51e-03 	 Color:0.00e+00 	Time: 2.37
epoch 3050:	pdl:7.26e-02 	 Rec:3.74e-03 	 Color:0.00e+00 	Time: 2.40
epoch 3100:	pdl:6.94e-02 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3150:	pdl:6.32e-02 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3200:	pdl:7.69e-02 	 Rec:3.86e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3250:	pdl:7.45e-02 	 Rec:3.59e-03 	 Color:0.00e+00 	Time: 2.37
epoch 3300:	pdl:6.31e-02 	 Rec:3.72e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3350:	pdl:6.97e-02 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3400:	pdl:7.06e-02 	 Rec:3.76e-03 	 Color:0.00e+00 	Time: 2.37
epoch 3450:	pdl:8.01e-02 	 Rec:3.85e-03 	 Color:0.00e+00 	Time: 2.38
epoch 3500:	pdl:7.29e-02 	 Rec:3.61e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3550:	pdl:6.45e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3600:	pdl:7.31e-02 	 Rec:3.65e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3650:	pdl:8.27e-02 	 Rec:3.61e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3700:	pdl:6.37e-02 	 Rec:3.49e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3750:	pdl:6.53e-02 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3800:	pdl:6.57e-02 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 2.37
epoch 3850:	pdl:6.42e-02 	 Rec:3.48e-03 	 Color:0.00e+00 	Time: 2.37
epoch 3900:	pdl:6.65e-02 	 Rec:3.68e-03 	 Color:0.00e+00 	Time: 2.36
epoch 3950:	pdl:7.31e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4000:	pdl:6.60e-02 	 Rec:3.70e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4050:	pdl:6.24e-02 	 Rec:3.56e-03 	 Color:0.00e+00 	Time: 2.38
epoch 4100:	pdl:7.06e-02 	 Rec:3.54e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4150:	pdl:6.90e-02 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4200:	pdl:7.13e-02 	 Rec:3.51e-03 	 Color:0.00e+00 	Time: 2.38
epoch 4250:	pdl:7.30e-02 	 Rec:3.67e-03 	 Color:0.00e+00 	Time: 2.38
epoch 4300:	pdl:7.13e-02 	 Rec:3.74e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4350:	pdl:7.17e-02 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4400:	pdl:6.44e-02 	 Rec:3.54e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4450:	pdl:6.60e-02 	 Rec:3.72e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4500:	pdl:6.68e-02 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4550:	pdl:6.20e-02 	 Rec:3.50e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4600:	pdl:6.87e-02 	 Rec:3.71e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4650:	pdl:6.58e-02 	 Rec:3.62e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4700:	pdl:7.28e-02 	 Rec:3.59e-03 	 Color:0.00e+00 	Time: 2.36
epoch 4750:	pdl:6.03e-02 	 Rec:3.39e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4800:	pdl:6.56e-02 	 Rec:3.52e-03 	 Color:0.00e+00 	Time: 2.37
epoch 4850:	pdl:6.51e-02 	 Rec:3.43e-03 	 Color:0.00e+00 	Time: 2.38
