epoch 0:	pdl:1.62e+00 	 Rec:7.14e-02 	 Color:0.00e+00 	Time: 0.05
epoch 50:	pdl:8.68e-01 	 Rec:1.81e-02 	 Color:0.00e+00 	Time: 1.28
epoch 100:	pdl:7.72e-01 	 Rec:1.46e-02 	 Color:0.00e+00 	Time: 1.34
epoch 150:	pdl:7.78e-01 	 Rec:1.27e-02 	 Color:0.00e+00 	Time: 1.31
epoch 200:	pdl:7.75e-01 	 Rec:1.09e-02 	 Color:0.00e+00 	Time: 1.33
epoch 250:	pdl:7.38e-01 	 Rec:9.79e-03 	 Color:0.00e+00 	Time: 1.30
epoch 300:	pdl:7.01e-01 	 Rec:9.07e-03 	 Color:0.00e+00 	Time: 1.29
epoch 350:	pdl:8.08e-01 	 Rec:8.50e-03 	 Color:0.00e+00 	Time: 1.29
epoch 400:	pdl:8.25e-01 	 Rec:7.51e-03 	 Color:0.00e+00 	Time: 1.28
epoch 450:	pdl:7.14e-01 	 Rec:7.10e-03 	 Color:0.00e+00 	Time: 1.31
epoch 500:	pdl:7.36e-01 	 Rec:6.56e-03 	 Color:0.00e+00 	Time: 1.29
epoch 550:	pdl:7.61e-01 	 Rec:6.19e-03 	 Color:0.00e+00 	Time: 1.29
epoch 600:	pdl:8.30e-01 	 Rec:5.82e-03 	 Color:0.00e+00 	Time: 1.31
epoch 650:	pdl:8.24e-01 	 Rec:5.49e-03 	 Color:0.00e+00 	Time: 1.29
epoch 700:	pdl:6.84e-01 	 Rec:5.19e-03 	 Color:0.00e+00 	Time: 1.31
epoch 750:	pdl:7.52e-01 	 Rec:4.98e-03 	 Color:0.00e+00 	Time: 1.29
epoch 800:	pdl:6.83e-01 	 Rec:4.56e-03 	 Color:0.00e+00 	Time: 1.31
epoch 850:	pdl:7.38e-01 	 Rec:4.45e-03 	 Color:0.00e+00 	Time: 1.29
epoch 900:	pdl:8.11e-01 	 Rec:4.38e-03 	 Color:0.00e+00 	Time: 1.28
epoch 950:	pdl:7.45e-01 	 Rec:4.14e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1000:	pdl:8.19e-01 	 Rec:3.83e-03 	 Color:0.00e+00 	Time: 1.31
epoch 1050:	pdl:6.76e-01 	 Rec:3.87e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1100:	pdl:7.57e-01 	 Rec:3.63e-03 	 Color:0.00e+00 	Time: 1.31
epoch 1150:	pdl:8.71e-01 	 Rec:3.97e-03 	 Color:0.00e+00 	Time: 1.29
epoch 1200:	pdl:7.93e-01 	 Rec:3.30e-03 	 Color:0.00e+00 	Time: 1.28
epoch 1250:	pdl:7.16e-01 	 Rec:3.35e-03 	 Color:0.00e+00 	Time: 1.36
epoch 1300:	pdl:8.11e-01 	 Rec:3.38e-03 	 Color:0.00e+00 	Time: 1.34
epoch 1350:	pdl:8.06e-01 	 Rec:3.01e-03 	 Color:0.00e+00 	Time: 1.32
epoch 1400:	pdl:8.90e-01 	 Rec:3.21e-03 	 Color:0.00e+00 	Time: 1.29
epoch 1450:	pdl:7.87e-01 	 Rec:2.94e-03 	 Color:0.00e+00 	Time: 1.29
epoch 1500:	pdl:7.58e-01 	 Rec:3.09e-03 	 Color:0.00e+00 	Time: 1.30
epoch 1550:	pdl:7.40e-01 	 Rec:2.86e-03 	 Color:0.00e+00 	Time: 1.30
epoch 1600:	pdl:7.79e-01 	 Rec:2.76e-03 	 Color:0.00e+00 	Time: 1.31
