epoch 0:	pdl:4.41e-01 	 Rec:5.33e-03 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:3.96e-01 	 Rec:2.88e-03 	 Color:0.00e+00 	Time: 0.67
epoch 100:	pdl:4.09e-01 	 Rec:2.41e-03 	 Color:0.00e+00 	Time: 0.60
epoch 150:	pdl:4.09e-01 	 Rec:2.16e-03 	 Color:0.00e+00 	Time: 0.55
epoch 200:	pdl:4.38e-01 	 Rec:1.91e-03 	 Color:0.00e+00 	Time: 0.57
epoch 250:	pdl:4.15e-01 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.54
epoch 300:	pdl:4.19e-01 	 Rec:1.62e-03 	 Color:0.00e+00 	Time: 0.56
epoch 350:	pdl:4.25e-01 	 Rec:1.57e-03 	 Color:0.00e+00 	Time: 0.56
epoch 400:	pdl:4.24e-01 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 0.54
epoch 450:	pdl:4.36e-01 	 Rec:1.40e-03 	 Color:0.00e+00 	Time: 0.59
epoch 500:	pdl:3.98e-01 	 Rec:1.35e-03 	 Color:0.00e+00 	Time: 0.55
epoch 550:	pdl:3.82e-01 	 Rec:1.32e-03 	 Color:0.00e+00 	Time: 0.59
epoch 600:	pdl:3.97e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.59
epoch 650:	pdl:4.06e-01 	 Rec:1.27e-03 	 Color:0.00e+00 	Time: 0.59
epoch 700:	pdl:3.60e-01 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.57
epoch 750:	pdl:3.78e-01 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.54
epoch 800:	pdl:3.69e-01 	 Rec:1.10e-03 	 Color:0.00e+00 	Time: 0.57
epoch 850:	pdl:4.20e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.54
epoch 900:	pdl:4.31e-01 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 0.57
epoch 950:	pdl:3.94e-01 	 Rec:9.92e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1000:	pdl:3.79e-01 	 Rec:9.84e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1050:	pdl:3.70e-01 	 Rec:9.43e-04 	 Color:0.00e+00 	Time: 0.58
epoch 1100:	pdl:4.06e-01 	 Rec:9.82e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1150:	pdl:3.96e-01 	 Rec:8.91e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1200:	pdl:4.21e-01 	 Rec:9.08e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1250:	pdl:4.00e-01 	 Rec:8.97e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1300:	pdl:3.92e-01 	 Rec:9.21e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1350:	pdl:3.68e-01 	 Rec:9.34e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1400:	pdl:3.85e-01 	 Rec:8.90e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1450:	pdl:3.95e-01 	 Rec:8.49e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1500:	pdl:3.81e-01 	 Rec:8.52e-04 	 Color:0.00e+00 	Time: 0.56
epoch 1550:	pdl:3.89e-01 	 Rec:8.01e-04 	 Color:0.00e+00 	Time: 0.59
epoch 1600:	pdl:3.78e-01 	 Rec:7.74e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1650:	pdl:4.38e-01 	 Rec:7.78e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1700:	pdl:4.11e-01 	 Rec:7.90e-04 	 Color:0.00e+00 	Time: 0.54
epoch 1750:	pdl:3.62e-01 	 Rec:7.34e-04 	 Color:0.00e+00 	Time: 0.57
epoch 1800:	pdl:4.43e-01 	 Rec:9.38e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1850:	pdl:4.28e-01 	 Rec:7.46e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1900:	pdl:3.96e-01 	 Rec:7.16e-04 	 Color:0.00e+00 	Time: 0.55
epoch 1950:	pdl:4.19e-01 	 Rec:7.82e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2000:	pdl:4.04e-01 	 Rec:7.10e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2050:	pdl:4.16e-01 	 Rec:7.21e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2100:	pdl:4.32e-01 	 Rec:7.13e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2150:	pdl:3.96e-01 	 Rec:7.45e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2200:	pdl:3.90e-01 	 Rec:7.50e-04 	 Color:0.00e+00 	Time: 0.56
epoch 2250:	pdl:3.94e-01 	 Rec:7.22e-04 	 Color:0.00e+00 	Time: 0.59
epoch 2300:	pdl:3.82e-01 	 Rec:7.29e-04 	 Color:0.00e+00 	Time: 0.63
epoch 2350:	pdl:4.51e-01 	 Rec:7.03e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2400:	pdl:3.99e-01 	 Rec:6.22e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2450:	pdl:4.16e-01 	 Rec:6.65e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2500:	pdl:3.91e-01 	 Rec:7.02e-04 	 Color:0.00e+00 	Time: 0.58
epoch 2550:	pdl:3.63e-01 	 Rec:6.24e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2600:	pdl:3.92e-01 	 Rec:6.74e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2650:	pdl:3.84e-01 	 Rec:5.99e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2700:	pdl:4.12e-01 	 Rec:7.27e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2750:	pdl:3.91e-01 	 Rec:6.48e-04 	 Color:0.00e+00 	Time: 0.57
epoch 2800:	pdl:3.96e-01 	 Rec:6.39e-04 	 Color:0.00e+00 	Time: 0.55
epoch 2850:	pdl:3.70e-01 	 Rec:6.01e-04 	 Color:0.00e+00 	Time: 0.54
epoch 2900:	pdl:3.67e-01 	 Rec:6.14e-04 	 Color:0.00e+00 	Time: 0.59
epoch 2950:	pdl:4.05e-01 	 Rec:6.00e-04 	 Color:0.00e+00 	Time: 0.57
epoch 3000:	pdl:3.73e-01 	 Rec:6.26e-04 	 Color:0.00e+00 	Time: 0.54
epoch 3050:	pdl:3.93e-01 	 Rec:5.54e-04 	 Color:0.00e+00 	Time: 0.59
epoch 3100:	pdl:3.79e-01 	 Rec:5.71e-04 	 Color:0.00e+00 	Time: 0.56
