epoch 0:	gram:9.86e-02 	 Rec:8.69e-02 	 Color:0.00e+00 	Time: 0.02
epoch 50:	gram:5.05e-03 	 Rec:3.61e-03 	 Color:0.00e+00 	Time: 0.95
epoch 100:	gram:8.22e-03 	 Rec:3.48e-03 	 Color:0.00e+00 	Time: 0.86
epoch 150:	gram:4.98e-03 	 Rec:2.49e-03 	 Color:0.00e+00 	Time: 0.86
epoch 200:	gram:5.41e-03 	 Rec:2.38e-03 	 Color:0.00e+00 	Time: 0.88
epoch 250:	gram:6.10e-03 	 Rec:2.40e-03 	 Color:0.00e+00 	Time: 0.84
epoch 300:	gram:5.75e-03 	 Rec:3.25e-03 	 Color:0.00e+00 	Time: 0.84
epoch 350:	gram:5.10e-03 	 Rec:3.07e-03 	 Color:0.00e+00 	Time: 0.86
epoch 400:	gram:5.80e-03 	 Rec:1.88e-03 	 Color:0.00e+00 	Time: 0.87
epoch 450:	gram:4.36e-03 	 Rec:2.00e-03 	 Color:0.00e+00 	Time: 0.90
epoch 500:	gram:4.53e-03 	 Rec:1.94e-03 	 Color:0.00e+00 	Time: 0.83
epoch 550:	gram:5.12e-03 	 Rec:2.28e-03 	 Color:0.00e+00 	Time: 0.85
epoch 600:	gram:3.77e-03 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.86
epoch 650:	gram:5.63e-03 	 Rec:1.55e-03 	 Color:0.00e+00 	Time: 0.86
epoch 700:	gram:4.38e-03 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.86
epoch 750:	gram:3.88e-03 	 Rec:1.84e-03 	 Color:0.00e+00 	Time: 0.83
epoch 800:	gram:5.03e-03 	 Rec:2.62e-03 	 Color:0.00e+00 	Time: 0.86
epoch 850:	gram:4.79e-03 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.84
epoch 900:	gram:5.40e-03 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.84
epoch 950:	gram:4.15e-03 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1000:	gram:8.15e-03 	 Rec:1.79e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1050:	gram:4.94e-03 	 Rec:8.80e-04 	 Color:0.00e+00 	Time: 0.87
epoch 1100:	gram:6.18e-03 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1150:	gram:4.71e-03 	 Rec:7.41e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1200:	gram:4.83e-03 	 Rec:8.61e-04 	 Color:0.00e+00 	Time: 0.86
epoch 1250:	gram:4.28e-03 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.83
epoch 1300:	gram:4.11e-03 	 Rec:7.29e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1350:	gram:5.19e-03 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 0.84
epoch 1400:	gram:5.19e-03 	 Rec:7.07e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1450:	gram:5.38e-03 	 Rec:1.32e-03 	 Color:0.00e+00 	Time: 0.86
epoch 1500:	gram:6.20e-03 	 Rec:8.07e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1550:	gram:3.77e-03 	 Rec:6.05e-04 	 Color:0.00e+00 	Time: 0.88
epoch 1600:	gram:3.85e-03 	 Rec:7.92e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1650:	gram:4.31e-03 	 Rec:5.65e-04 	 Color:0.00e+00 	Time: 0.85
epoch 1700:	gram:3.43e-03 	 Rec:8.30e-04 	 Color:0.00e+00 	Time: 0.86
epoch 1750:	gram:4.22e-03 	 Rec:9.27e-04 	 Color:0.00e+00 	Time: 0.83
epoch 1800:	gram:4.50e-03 	 Rec:7.86e-04 	 Color:0.00e+00 	Time: 0.84
epoch 1850:	gram:3.33e-03 	 Rec:1.36e-03 	 Color:0.00e+00 	Time: 0.85
epoch 1900:	gram:4.40e-03 	 Rec:6.47e-04 	 Color:0.00e+00 	Time: 0.82
epoch 1950:	gram:3.90e-03 	 Rec:7.55e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2000:	gram:4.72e-03 	 Rec:7.41e-04 	 Color:0.00e+00 	Time: 0.85
epoch 2050:	gram:3.67e-03 	 Rec:9.01e-04 	 Color:0.00e+00 	Time: 0.86
epoch 2100:	gram:4.27e-03 	 Rec:6.12e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2150:	gram:3.46e-03 	 Rec:4.75e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2200:	gram:3.83e-03 	 Rec:9.61e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2250:	gram:4.81e-03 	 Rec:6.70e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2300:	gram:3.40e-03 	 Rec:6.82e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2350:	gram:4.10e-03 	 Rec:9.60e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2400:	gram:4.87e-03 	 Rec:5.47e-04 	 Color:0.00e+00 	Time: 0.83
epoch 2450:	gram:3.88e-03 	 Rec:4.36e-04 	 Color:0.00e+00 	Time: 0.83
