epoch 0:	pdl:1.08e+00 	 Rec:1.08e+00 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:8.99e-01 	 Rec:6.72e-02 	 Color:0.00e+00 	Time: 0.68
epoch 100:	pdl:7.52e-01 	 Rec:4.61e-02 	 Color:0.00e+00 	Time: 0.63
epoch 150:	pdl:8.33e-01 	 Rec:4.05e-02 	 Color:0.00e+00 	Time: 0.63
epoch 200:	pdl:7.80e-01 	 Rec:3.14e-02 	 Color:0.00e+00 	Time: 0.58
epoch 250:	pdl:7.79e-01 	 Rec:2.55e-02 	 Color:0.00e+00 	Time: 0.58
epoch 300:	pdl:8.24e-01 	 Rec:2.48e-02 	 Color:0.00e+00 	Time: 0.58
epoch 350:	pdl:7.52e-01 	 Rec:1.97e-02 	 Color:0.00e+00 	Time: 0.58
epoch 400:	pdl:7.69e-01 	 Rec:1.48e-02 	 Color:0.00e+00 	Time: 0.58
epoch 450:	pdl:7.84e-01 	 Rec:1.81e-02 	 Color:0.00e+00 	Time: 0.63
epoch 500:	pdl:7.39e-01 	 Rec:1.30e-02 	 Color:0.00e+00 	Time: 0.58
epoch 550:	pdl:7.54e-01 	 Rec:9.34e-03 	 Color:0.00e+00 	Time: 0.61
epoch 600:	pdl:7.38e-01 	 Rec:7.91e-03 	 Color:0.00e+00 	Time: 0.58
epoch 650:	pdl:7.19e-01 	 Rec:1.02e-02 	 Color:0.00e+00 	Time: 0.60
epoch 700:	pdl:7.55e-01 	 Rec:6.84e-03 	 Color:0.00e+00 	Time: 0.64
epoch 750:	pdl:7.06e-01 	 Rec:7.09e-03 	 Color:0.00e+00 	Time: 0.59
epoch 800:	pdl:7.15e-01 	 Rec:6.94e-03 	 Color:0.00e+00 	Time: 0.59
epoch 850:	pdl:7.17e-01 	 Rec:6.12e-03 	 Color:0.00e+00 	Time: 0.59
epoch 900:	pdl:7.22e-01 	 Rec:5.26e-03 	 Color:0.00e+00 	Time: 0.57
epoch 950:	pdl:7.76e-01 	 Rec:7.09e-03 	 Color:0.00e+00 	Time: 0.57
