epoch 0:	pdl:456918.00 	 Rec:160863.22 	Time: 0.02
epoch 50:	pdl:245654.91 	 Rec:40121.85 	Time: 0.78
epoch 100:	pdl:149738.53 	 Rec:22888.22 	Time: 0.75
epoch 150:	pdl:191118.38 	 Rec:24470.88 	Time: 0.79
epoch 200:	pdl:141445.86 	 Rec:22997.67 	Time: 0.82
epoch 250:	pdl:163421.16 	 Rec:22891.29 	Time: 0.70
epoch 300:	pdl:159341.39 	 Rec:20142.77 	Time: 0.66
epoch 350:	pdl:202544.05 	 Rec:20183.16 	Time: 0.72
epoch 400:	pdl:249609.02 	 Rec:20260.84 	Time: 0.74
epoch 450:	pdl:155893.47 	 Rec:18739.43 	Time: 0.81
epoch 500:	pdl:157288.61 	 Rec:19938.75 	Time: 0.78
epoch 550:	pdl:200223.62 	 Rec:18873.62 	Time: 0.81
epoch 600:	pdl:178237.61 	 Rec:18100.84 	Time: 0.77
epoch 650:	pdl:151060.88 	 Rec:16901.72 	Time: 0.73
epoch 700:	pdl:157891.25 	 Rec:17010.96 	Time: 0.78
epoch 750:	pdl:155789.75 	 Rec:16764.12 	Time: 0.80
epoch 800:	pdl:165187.56 	 Rec:16621.03 	Time: 0.82
epoch 850:	pdl:143412.78 	 Rec:16896.31 	Time: 0.72
epoch 900:	pdl:131351.92 	 Rec:16725.59 	Time: 0.72
epoch 950:	pdl:173468.31 	 Rec:16922.16 	Time: 0.75
epoch 1000:	pdl:143900.05 	 Rec:16624.24 	Time: 0.76
epoch 1050:	pdl:145745.59 	 Rec:16476.26 	Time: 0.75
epoch 1100:	pdl:162932.75 	 Rec:16383.34 	Time: 0.76
epoch 1150:	pdl:176293.34 	 Rec:16009.12 	Time: 0.74
epoch 1200:	pdl:139745.53 	 Rec:16105.21 	Time: 0.66
epoch 1250:	pdl:177638.34 	 Rec:16018.32 	Time: 0.65
epoch 1300:	pdl:139601.94 	 Rec:16099.93 	Time: 0.70
epoch 1350:	pdl:145703.20 	 Rec:16347.55 	Time: 0.64
epoch 1400:	pdl:144198.78 	 Rec:16242.78 	Time: 0.70
epoch 1450:	pdl:148566.23 	 Rec:15878.91 	Time: 0.68
epoch 1500:	pdl:189573.55 	 Rec:16093.41 	Time: 0.68
epoch 1550:	pdl:137101.16 	 Rec:15559.27 	Time: 0.76
epoch 1600:	pdl:150755.28 	 Rec:15509.68 	Time: 0.68
epoch 1650:	pdl:139132.59 	 Rec:15447.83 	Time: 0.65
epoch 1700:	pdl:144907.41 	 Rec:15476.32 	Time: 0.66
epoch 1750:	pdl:135173.30 	 Rec:15523.45 	Time: 0.66
epoch 1800:	pdl:131686.22 	 Rec:15499.21 	Time: 0.66
epoch 1850:	pdl:128672.46 	 Rec:15460.32 	Time: 0.69
epoch 1900:	pdl:143076.91 	 Rec:15564.64 	Time: 0.68
epoch 1950:	pdl:211302.91 	 Rec:15560.78 	Time: 0.64
epoch 2000:	pdl:149359.31 	 Rec:15516.13 	Time: 0.66
epoch 2050:	pdl:142356.75 	 Rec:15495.90 	Time: 0.64
epoch 2100:	pdl:132946.02 	 Rec:15451.88 	Time: 0.65
epoch 2150:	pdl:146133.12 	 Rec:15359.29 	Time: 0.63
epoch 2200:	pdl:138562.95 	 Rec:15366.60 	Time: 0.62
epoch 2250:	pdl:151126.75 	 Rec:15417.02 	Time: 0.62
epoch 2300:	pdl:179972.00 	 Rec:15409.06 	Time: 0.62
epoch 2350:	pdl:158370.30 	 Rec:15408.50 	Time: 0.61
epoch 2400:	pdl:127917.05 	 Rec:15432.29 	Time: 0.61
epoch 2450:	pdl:136843.27 	 Rec:15402.16 	Time: 0.62
epoch 2500:	pdl:150117.25 	 Rec:15350.53 	Time: 0.60
epoch 2550:	pdl:134386.27 	 Rec:15329.80 	Time: 0.60
epoch 2600:	pdl:124529.92 	 Rec:15319.59 	Time: 0.60
epoch 2650:	pdl:138446.34 	 Rec:15287.38 	Time: 0.62
epoch 2700:	pdl:141940.75 	 Rec:15267.70 	Time: 0.62
epoch 2750:	pdl:212691.88 	 Rec:15276.66 	Time: 0.63
epoch 2800:	pdl:133004.08 	 Rec:15279.66 	Time: 0.62
