epoch 0:	pdl:423276.44 	 Rec:159008.09 	Time: 0.02
epoch 50:	pdl:210662.52 	 Rec:46650.84 	Time: 0.67
epoch 100:	pdl:192146.72 	 Rec:37793.48 	Time: 0.63
epoch 150:	pdl:180970.64 	 Rec:27238.62 	Time: 0.63
epoch 200:	pdl:167314.28 	 Rec:24528.86 	Time: 0.64
epoch 250:	pdl:176143.88 	 Rec:26686.40 	Time: 0.75
epoch 300:	pdl:144167.28 	 Rec:23113.78 	Time: 0.66
epoch 350:	pdl:165034.00 	 Rec:23505.23 	Time: 0.65
epoch 400:	pdl:133781.56 	 Rec:27100.62 	Time: 0.73
epoch 450:	pdl:148311.69 	 Rec:21889.01 	Time: 0.80
epoch 500:	pdl:159174.53 	 Rec:23379.74 	Time: 0.73
epoch 550:	pdl:143573.31 	 Rec:25073.01 	Time: 0.70
epoch 600:	pdl:142457.12 	 Rec:23673.82 	Time: 0.75
epoch 650:	pdl:163121.62 	 Rec:20170.62 	Time: 0.77
epoch 700:	pdl:144313.88 	 Rec:20217.83 	Time: 0.75
epoch 750:	pdl:117667.39 	 Rec:20021.88 	Time: 0.72
epoch 800:	pdl:132189.22 	 Rec:19815.56 	Time: 0.69
epoch 850:	pdl:109080.29 	 Rec:19870.03 	Time: 0.71
epoch 900:	pdl:118034.94 	 Rec:19802.73 	Time: 0.78
epoch 950:	pdl:148233.80 	 Rec:19609.28 	Time: 0.74
epoch 1000:	pdl:144966.56 	 Rec:19734.21 	Time: 0.66
epoch 1050:	pdl:149769.22 	 Rec:19353.54 	Time: 0.66
epoch 1100:	pdl:128336.12 	 Rec:19257.38 	Time: 0.64
epoch 1150:	pdl:141889.91 	 Rec:19298.27 	Time: 0.66
epoch 1200:	pdl:131712.98 	 Rec:19129.08 	Time: 0.66
epoch 1250:	pdl:145591.75 	 Rec:19211.28 	Time: 0.65
epoch 1300:	pdl:126513.30 	 Rec:19408.93 	Time: 0.67
epoch 1350:	pdl:129499.85 	 Rec:18880.24 	Time: 0.64
epoch 1400:	pdl:120505.44 	 Rec:18731.13 	Time: 0.62
epoch 1450:	pdl:123112.16 	 Rec:19317.01 	Time: 0.62
epoch 1500:	pdl:159721.05 	 Rec:18828.41 	Time: 0.61
epoch 1550:	pdl:114659.59 	 Rec:18416.49 	Time: 0.62
epoch 1600:	pdl:113707.03 	 Rec:18426.49 	Time: 0.61
epoch 1650:	pdl:137454.80 	 Rec:18426.63 	Time: 0.61
epoch 1700:	pdl:140492.38 	 Rec:18387.70 	Time: 0.61
epoch 1750:	pdl:124549.21 	 Rec:18354.49 	Time: 0.61
epoch 1800:	pdl:112800.95 	 Rec:18387.10 	Time: 0.61
epoch 1850:	pdl:114327.15 	 Rec:18334.35 	Time: 0.62
epoch 1900:	pdl:141621.53 	 Rec:18270.11 	Time: 0.61
epoch 1950:	pdl:126087.06 	 Rec:18306.58 	Time: 0.60
epoch 2000:	pdl:135729.59 	 Rec:18416.88 	Time: 0.60
epoch 2050:	pdl:120276.86 	 Rec:18342.36 	Time: 0.60
epoch 2100:	pdl:120687.05 	 Rec:18252.40 	Time: 0.60
epoch 2150:	pdl:128978.27 	 Rec:18186.86 	Time: 0.61
epoch 2200:	pdl:149423.58 	 Rec:18182.21 	Time: 0.60
epoch 2250:	pdl:129035.09 	 Rec:18249.45 	Time: 0.60
epoch 2300:	pdl:152016.72 	 Rec:18144.56 	Time: 0.63
epoch 2350:	pdl:165551.50 	 Rec:18131.80 	Time: 0.61
epoch 2400:	pdl:131075.58 	 Rec:18118.94 	Time: 0.65
epoch 2450:	pdl:111425.05 	 Rec:18088.91 	Time: 0.81
epoch 2500:	pdl:121801.51 	 Rec:18076.32 	Time: 0.70
